class,gazex,gazey,fps
1.0,548.625,472.5,15.100406464550458
1.0,548.625,472.5,20.887656060915425
1.0,565.25,472.5,21.497785796293257
1.0,581.875,472.5,22.282629946024056
1.0,581.875,485.625,10.450749987541736
1.0,581.875,485.625,21.984914640346783
1.0,548.625,485.625,22.138086466344
1.0,565.25,472.5,21.5925209011161
1.0,581.875,459.375,6.933364190132988
1.0,598.5,472.5,22.456933892306623
1.0,581.875,459.375,22.289142668870262
1.0,581.875,459.375,22.433871942576875
1.0,581.875,472.5,6.8302351977514295
1.0,581.875,472.5,22.620802726811853
1.0,565.25,472.5,22.67767486875044
1.0,515.375,472.5,10.376444160766328
1.0,515.375,485.625,22.14486570962445
1.0,515.375,485.625,22.329963318479717
1.0,498.75,485.625,22.39733430164257
1.0,465.5,485.625,6.808028801360858
2.0,415.625,485.625,22.146034964333424
2.0,415.625,485.625,22.36186921867086
2.0,432.25,485.625,22.03237905132111
2.0,432.25,485.625,6.451197322501112
2.0,432.25,485.625,23.04993240495477
2.0,448.875,485.625,22.74667013753308
2.0,448.875,485.625,7.949795204312366
1.0,465.5,485.625,22.13142814930508
2.0,448.875,485.625,22.279197497091804
2.0,448.875,485.625,21.729893275308257
2.0,448.875,485.625,6.836313613122685
2.0,448.875,485.625,22.51274234064023
2.0,448.875,485.625,22.382513661202186
2.0,448.875,485.625,6.839981474354374
2.0,432.25,485.625,22.10297109010234
2.0,415.625,485.625,22.055434319638643
2.0,415.625,485.625,21.01217856552429
2.0,415.625,485.625,6.769909176161446
2.0,415.625,485.625,21.7703842500558
2.0,415.625,485.625,21.74386197743862
2.0,415.625,485.625,21.7044802997216
1.0,465.5,485.625,6.805720025118005
1.0,482.125,485.625,21.949249310537912
1.0,482.125,472.5,21.53177683319986
1.0,482.125,472.5,6.605265561564361
1.0,482.125,472.5,21.062404274444223
1.0,482.125,472.5,17.91970469236652
1.0,482.125,472.5,19.885851914716078
1.0,482.125,472.5,6.777512054500562
1.0,482.125,472.5,20.355955893772325
1.0,482.125,472.5,20.328922751815124
1.0,482.125,472.5,21.03293617362699
1.0,482.125,472.5,6.840974368593168
1.0,482.125,485.625,21.05415756845619
1.0,482.125,485.625,21.068328971624616
1.0,482.125,485.625,6.823479266683695
1.0,482.125,485.625,20.3047132179234
1.0,482.125,485.625,21.460826852230863
1.0,482.125,485.625,20.85203782327265
1.0,482.125,485.625,6.770827178848914
1.0,498.75,485.625,21.699764082612475
1.0,515.375,485.625,19.96393995068874
1.0,515.375,485.625,21.761009421823765
1.0,498.75,485.625,6.639120166646617
1.0,515.375,485.625,21.20713122794244
1.0,515.375,485.625,21.54615597998623
1.0,515.375,485.625,6.837840481516019
1.0,515.375,485.625,19.902270516500984
1.0,498.75,485.625,21.326933344180773
1.0,498.75,485.625,21.581965905641056
1.0,515.375,485.625,6.40827239753466
1.0,498.75,485.625,20.99450898734114
1.0,515.375,485.625,21.34592756957026
1.0,498.75,485.625,21.554349613550404
1.0,498.75,485.625,6.783628606270763
1.0,498.75,485.625,21.56587552959565
1.0,498.75,485.625,19.650145936500053
1.0,498.75,485.625,6.729492099757409
1.0,498.75,485.625,21.831802164283594
1.0,515.375,485.625,22.16440846350589
1.0,515.375,485.625,20.17345800146216
1.0,498.75,485.625,6.6027907913959
1.0,515.375,485.625,21.856033683157374
1.0,515.375,485.625,22.176244481455047
1.0,515.375,485.625,20.554771997745707
1.0,515.375,485.625,6.813713513373015
1.0,515.375,485.625,20.414212012070475
1.0,515.375,472.5,20.743240636792105
1.0,532.0,485.625,6.729913210629091
1.0,532.0,485.625,21.899397470839467
1.0,532.0,485.625,20.17374909215089
1.0,532.0,485.625,21.245803320872465
1.0,532.0,485.625,6.736268660312056
1.0,532.0,485.625,21.731919876477964
1.0,515.375,485.625,21.620458048320334
1.0,515.375,485.625,21.201235385400818
1.0,515.375,485.625,6.626083137572097
