class,gazex,gazey,fps
1.0,625.6875,427.5,19.46077967391405
0.0,412.6875,367.5,28.05385628958792
0.0,412.6875,367.5,19.90926136013025
0.0,412.6875,367.5,26.703576135329055
0.0,412.6875,367.5,17.397542785562
0.0,399.375,375.0,28.11214552376357
0.0,399.375,375.0,28.377472869475792
1.0,625.6875,427.5,28.40322340353491
0.0,412.6875,367.5,12.677664867217583
0.0,399.375,375.0,28.38208147245906
0.0,399.375,375.0,27.24104695719945
0.0,399.375,375.0,26.29756605264148
0.0,399.375,390.0,12.351955142741028
0.0,399.375,382.5,26.605669628981204
0.0,412.6875,382.5,27.863390265128118
0.0,399.375,382.5,17.52775444534988
0.0,399.375,382.5,27.320540378577665
0.0,399.375,382.5,23.70064982765441
0.0,399.375,382.5,26.28619416782086
0.0,386.0625,382.5,12.711822592914748
0.0,399.375,382.5,27.1748615115488
0.0,399.375,382.5,28.20174146915448
0.0,399.375,390.0,27.909928134149588
0.0,399.375,382.5,12.771742208553462
1.0,625.6875,427.5,27.828080837568503
0.0,625.6875,420.0,27.02707021760563
1.0,625.6875,427.5,17.31909587163161
1.0,625.6875,427.5,27.37188874531762
1.0,625.6875,427.5,27.27949373345561
1.0,625.6875,427.5,28.611312723403096
1.0,625.6875,427.5,12.76059046158714
1.0,625.6875,427.5,28.033605806826763
1.0,625.6875,427.5,26.764237810519862
1.0,625.6875,427.5,17.22131938428186
1.0,625.6875,427.5,27.74524382822216
1.0,625.6875,427.5,26.359045260869017
0.0,625.6875,420.0,27.064565669079972
0.0,625.6875,420.0,12.686292598384233
1.0,625.6875,427.5,28.846260711682092
1.0,625.6875,427.5,28.52453040627848
0.0,625.6875,420.0,28.64648672276254
1.0,625.6875,427.5,12.803477507013318
0.0,625.6875,420.0,28.846062323335836
0.0,625.6875,420.0,28.96338751778143
1.0,652.3125,157.5,17.810510581920713
1.0,652.3125,150.0,28.7833104584134
1.0,652.3125,157.5,28.86293508030664
1.0,652.3125,157.5,27.09743775276834
1.0,652.3125,157.5,12.711591440148624
1.0,652.3125,157.5,28.758443838020927
1.0,652.3125,157.5,29.371259707429115
1.0,652.3125,157.5,29.675699387284386
1.0,652.3125,157.5,12.24389090473869
1.0,652.3125,150.0,27.598099724960196
1.0,665.625,150.0,27.866352190811547
1.0,665.625,150.0,15.614381761460512
1.0,652.3125,142.5,26.557153259252225
1.0,652.3125,142.5,28.706284947745207
1.0,665.625,150.0,29.404411043030805
1.0,665.625,150.0,12.891984434840875
1.0,652.3125,150.0,29.349063403097038
1.0,652.3125,157.5,29.01508066078198
0.0,625.6875,420.0,29.07562302866452
0.0,519.1875,322.5,13.397892396592312
0.0,519.1875,315.0,29.38710536272298
0.0,519.1875,322.5,28.97078955911505
1.0,652.3125,142.5,17.08293215382485
1.0,652.3125,142.5,28.306421461110173
1.0,652.3125,142.5,28.91167894784005
1.0,652.3125,142.5,22.464872392276583
1.0,652.3125,142.5,10.922410672666526
1.0,652.3125,142.5,29.433092636646247
1.0,665.625,150.0,27.47192748041605
1.0,665.625,150.0,16.736045328491908
1.0,665.625,150.0,0.6613064886114217
1.0,665.625,150.0,29.646962360841137
1.0,665.625,142.5,29.318290799029786
1.0,665.625,142.5,17.817319864404475
1.0,665.625,142.5,28.954789896242502
1.0,665.625,135.0,29.4779809679097
1.0,665.625,135.0,29.52175963399613
1.0,665.625,142.5,12.932131272893209
1.0,665.625,150.0,28.213123465509703
1.0,665.625,150.0,28.477662203633795
1.0,665.625,150.0,17.370595543775366
1.0,652.3125,150.0,28.80762653076643
1.0,665.625,150.0,28.381121223398857
1.0,665.625,150.0,27.92981428086274
1.0,652.3125,150.0,11.978763083865257
1.0,665.625,150.0,24.60738402689368
1.0,665.625,150.0,27.9612810325058
1.0,665.625,150.0,28.630647726574605
1.0,665.625,150.0,12.98509948639202
1.0,665.625,150.0,26.67283942766296
1.0,652.3125,150.0,27.03316704693401
1.0,652.3125,150.0,16.512942862429675
1.0,665.625,150.0,7.239034796280987
1.0,665.625,150.0,24.253644432879405
1.0,665.625,150.0,28.38457842414071
