class,gazex,gazey,fps
1.0,581.875,485.625,21.068011492636277
1.0,581.875,485.625,16.04940747004825
1.0,581.875,485.625,21.562660333030017
1.0,581.875,485.625,21.58696435372469
1.0,581.875,485.625,5.77677694635314
1.0,581.875,485.625,21.610877820313988
1.0,581.875,485.625,21.44042202979154
1.0,581.875,485.625,21.36397624359484
1.0,581.875,485.625,5.809824457394246
1.0,581.875,498.75,21.204450893060265
1.0,581.875,498.75,21.08294335563453
1.0,581.875,498.75,8.990851175113825
1.0,565.25,485.625,21.02207809782527
1.0,581.875,485.625,21.22537549087081
1.0,581.875,498.75,20.984320435465637
1.0,565.25,485.625,5.805144529871352
1.0,565.25,485.625,20.960306236163653
1.0,565.25,485.625,21.02091916002606
1.0,565.25,485.625,21.04623413116564
1.0,581.875,498.75,5.787258467770867
1.0,581.875,498.75,20.897438580233075
1.0,581.875,498.75,20.86386246965657
1.0,581.875,498.75,8.991410117068506
1.0,581.875,498.75,21.035678820402225
1.0,581.875,498.75,20.86926062294756
1.0,581.875,498.75,20.68952181762576
1.0,581.875,498.75,5.746401224275621
1.0,581.875,498.75,21.28062102032015
1.0,581.875,498.75,20.74549780145317
1.0,581.875,498.75,8.909984662511524
1.0,581.875,498.75,20.843126341734912
1.0,581.875,498.75,20.939378054686056
1.0,581.875,498.75,21.12339722605534
1.0,581.875,498.75,5.793173556093302
1.0,581.875,498.75,21.22440883122404
1.0,581.875,498.75,21.116378355518854
1.0,581.875,498.75,21.170095495750136
1.0,581.875,498.75,5.797217150447199
1.0,581.875,498.75,21.384017701461183
1.0,581.875,498.75,21.148106690868754
1.0,581.875,498.75,8.995884155822987
1.0,581.875,498.75,20.73975325734912
1.0,581.875,498.75,20.85224515769797
1.0,581.875,498.75,20.626743974466788
1.0,581.875,498.75,5.750584751223659
1.0,565.25,498.75,20.863966253960832
1.0,581.875,498.75,20.756482837800387
1.0,581.875,498.75,20.65060952793588
1.0,581.875,498.75,5.745448767297424
1.0,581.875,498.75,20.91139972578836
1.0,581.875,498.75,20.90868938838789
1.0,581.875,498.75,8.910287513330472
1.0,581.875,498.75,20.80590499623001
1.0,581.875,498.75,20.8759083398037
1.0,581.875,498.75,20.77097622455195
1.0,581.875,498.75,5.755990585781236
1.0,581.875,498.75,21.26573139383369
1.0,581.875,498.75,21.09545580284169
1.0,581.875,498.75,21.08326128480949
1.0,581.875,498.75,5.78454477249658
1.0,581.875,498.75,21.254523986885378
1.0,581.875,498.75,21.045178123432013
1.0,581.875,498.75,8.974460801095516
1.0,581.875,498.75,21.08071811986088
1.0,581.875,498.75,21.16422022514999
