class,gazex,gazey,fps
4.0,-1.0,-1.0,21.59096477952456
2.0,698.25,472.5,21.18774089584207
2.0,698.25,472.5,22.408462668625617
1.0,681.625,472.5,22.49209830597547
4.0,-1.0,-1.0,8.074447400539798
4.0,-1.0,-1.0,22.99357498410192
4.0,-1.0,-1.0,22.990802153107424
4.0,-1.0,-1.0,23.08825083670953
4.0,-1.0,-1.0,8.12466997131196
4.0,-1.0,-1.0,23.74479311145204
4.0,-1.0,-1.0,24.049632458343368
4.0,-1.0,-1.0,12.535203017316094
4.0,-1.0,-1.0,24.729545360745725
4.0,-1.0,-1.0,24.40592123638395
4.0,-1.0,-1.0,24.26065881944645
4.0,-1.0,-1.0,8.288614158788377
4.0,-1.0,-1.0,24.22436815598577
4.0,-1.0,-1.0,23.719950685985093
4.0,-1.0,-1.0,23.970738844184343
4.0,-1.0,-1.0,8.2386643095659
1.0,681.625,472.5,23.838722328000227
2.0,748.125,472.5,23.84089035917899
4.0,-1.0,-1.0,12.203919286556005
4.0,-1.0,-1.0,23.95581574663735
2.0,714.875,472.5,23.3381222909097
2.0,714.875,472.5,22.613972847946343
2.0,698.25,472.5,8.12375726562606
2.0,698.25,472.5,23.67376150724441
2.0,698.25,472.5,23.76039654439881
2.0,714.875,472.5,11.992120198424612
2.0,698.25,472.5,23.604614778546907
4.0,-1.0,-1.0,23.98622921944608
2.0,698.25,472.5,23.731895415221487
4.0,-1.0,-1.0,8.21681091734025
4.0,-1.0,-1.0,23.75689744039966
4.0,-1.0,-1.0,23.31140197304432
4.0,-1.0,-1.0,23.316067130285894
4.0,-1.0,-1.0,8.12944140791565
4.0,-1.0,-1.0,23.489211090763483
4.0,-1.0,-1.0,23.32514361663673
4.0,-1.0,-1.0,11.980165893563056
4.0,-1.0,-1.0,23.176535596666888
4.0,-1.0,-1.0,23.260466173836367
4.0,-1.0,-1.0,23.407934904538934
4.0,-1.0,-1.0,8.170982063715014
4.0,-1.0,-1.0,23.376754244184102
4.0,-1.0,-1.0,23.26253029622358
4.0,-1.0,-1.0,23.439984799204197
1.0,665.0,472.5,8.136017209707424
4.0,-1.0,-1.0,23.648934070828894
4.0,-1.0,-1.0,23.439329842463803
4.0,-1.0,-1.0,11.923325553695138
4.0,-1.0,-1.0,23.341109429258303
4.0,-1.0,-1.0,23.244610456545598
4.0,-1.0,-1.0,23.357747482847724
1.0,631.75,472.5,8.098831798258317
1.0,648.375,472.5,23.05956347242839
1.0,665.0,472.5,23.182940714783165
1.0,648.375,472.5,23.032591445500625
1.0,648.375,472.5,8.11742119279123
4.0,-1.0,-1.0,23.708688033463343
4.0,-1.0,-1.0,23.116117831849877
4.0,-1.0,-1.0,11.966562245008587
4.0,-1.0,-1.0,23.114461748724224
4.0,-1.0,-1.0,23.164631485930467
4.0,-1.0,-1.0,23.124656794098517
4.0,-1.0,-1.0,8.147016376374976
4.0,-1.0,-1.0,23.565756280094167
4.0,-1.0,-1.0,23.22967689052825
4.0,-1.0,-1.0,23.109112947658403
4.0,-1.0,-1.0,8.143900090092888
4.0,-1.0,-1.0,23.42218300814189
4.0,-1.0,-1.0,23.18473478232029
4.0,-1.0,-1.0,11.973804561934395
4.0,-1.0,-1.0,23.118666115474717
4.0,-1.0,-1.0,22.87531837146519
4.0,-1.0,-1.0,22.640461628980283
4.0,-1.0,-1.0,7.971294775892477
4.0,-1.0,-1.0,22.904549450909503
4.0,-1.0,-1.0,22.329725557004817
4.0,-1.0,-1.0,21.124461098352068
4.0,-1.0,-1.0,8.135259741141375
4.0,-1.0,-1.0,19.816233582160063
4.0,-1.0,-1.0,22.69018831383114
4.0,-1.0,-1.0,11.92393569387784
4.0,-1.0,-1.0,19.648581038666578
4.0,-1.0,-1.0,18.42451504076469
4.0,-1.0,-1.0,22.71722516803787
4.0,-1.0,-1.0,0.2542328150406664
4.0,-1.0,-1.0,22.745683297180044
4.0,-1.0,-1.0,22.82303904230717
4.0,-1.0,-1.0,22.889050178722474
4.0,-1.0,-1.0,8.270815052029002
4.0,-1.0,-1.0,22.9456489034044
4.0,-1.0,-1.0,23.19152912554256
4.0,-1.0,-1.0,11.88605629172854
4.0,-1.0,-1.0,22.737914920607384
4.0,-1.0,-1.0,22.52809900043506
4.0,-1.0,-1.0,16.436648640175562
4.0,-1.0,-1.0,7.993261296285709
4.0,-1.0,-1.0,23.13677509749949
4.0,-1.0,-1.0,22.753827291763866
4.0,-1.0,-1.0,8.007208638147747
4.0,-1.0,-1.0,23.39970766432724
4.0,-1.0,-1.0,23.05474693285256
4.0,-1.0,-1.0,22.831362814901908
4.0,-1.0,-1.0,8.00264064184387
4.0,-1.0,-1.0,23.34591643057125
4.0,-1.0,-1.0,21.973627271727118
4.0,-1.0,-1.0,19.688148068175952
4.0,-1.0,-1.0,8.011797156151866
4.0,-1.0,-1.0,22.870204366507448
4.0,-1.0,-1.0,22.20771230548481
4.0,-1.0,-1.0,7.960704226421397
4.0,-1.0,-1.0,23.389920868163795
4.0,-1.0,-1.0,17.782646853072734
4.0,-1.0,-1.0,22.62995635119751
4.0,-1.0,-1.0,7.862511622326865
4.0,-1.0,-1.0,23.475406899948503
4.0,-1.0,-1.0,23.03524785536187
4.0,-1.0,-1.0,22.919318262542145
4.0,-1.0,-1.0,8.024151058904556
4.0,-1.0,-1.0,23.328516683074422
4.0,-1.0,-1.0,23.00732297329172
4.0,-1.0,-1.0,8.005955357722305
4.0,-1.0,-1.0,23.224403235898315
4.0,-1.0,-1.0,23.347865778985103
4.0,-1.0,-1.0,16.081714031562964
4.0,-1.0,-1.0,8.147317058009977
4.0,-1.0,-1.0,23.414337869974432
4.0,-1.0,-1.0,18.41238290064004
4.0,-1.0,-1.0,22.243279505740727
4.0,-1.0,-1.0,7.656270421630226
4.0,-1.0,-1.0,23.00669197182789
4.0,-1.0,-1.0,20.86064566827313
4.0,-1.0,-1.0,7.610854752810314
4.0,-1.0,-1.0,23.311790664843656
4.0,-1.0,-1.0,23.288621384667493
4.0,-1.0,-1.0,16.41696218188081
4.0,-1.0,-1.0,7.961172640909566
4.0,-1.0,-1.0,22.74876745762712
4.0,-1.0,-1.0,22.010180413723617
4.0,-1.0,-1.0,21.411745487217186
4.0,-1.0,-1.0,7.640134576116201
4.0,-1.0,-1.0,23.38705162732864
4.0,-1.0,-1.0,20.807453231271424
4.0,-1.0,-1.0,7.693951862171944
4.0,-1.0,-1.0,23.106948660456045
4.0,-1.0,-1.0,23.340589872008906
4.0,-1.0,-1.0,22.833848699969515
4.0,-1.0,-1.0,7.878506235289919
4.0,-1.0,-1.0,23.269886710384696
4.0,-1.0,-1.0,23.04132195084435
4.0,-1.0,-1.0,22.698906808096115
4.0,-1.0,-1.0,7.963182915900909
4.0,-1.0,-1.0,23.130523018551607
