class,gazex,gazey,fps
3.0,359.4375,375.0,31.720960484023443
3.0,359.4375,375.0,27.765998715733588
3.0,359.4375,375.0,31.3105898863823
3.0,359.4375,375.0,25.303932865580336
0.0,372.75,375.0,24.05832315201992
0.0,372.75,375.0,22.507426805185883
3.0,346.125,375.0,30.27176211612717
1.0,678.9375,150.0,23.71753635972948
1.0,692.25,142.5,22.425715523095104
1.0,692.25,142.5,23.227875861152334
1.0,692.25,142.5,28.77008238045916
1.0,692.25,142.5,24.034473274044192
1.0,692.25,142.5,25.041368399056687
1.0,692.25,142.5,30.016130532794215
1.0,692.25,142.5,27.627731120113296
1.0,692.25,142.5,26.394874957522056
1.0,692.25,142.5,3.019072620205302
1.0,692.25,142.5,32.4224977582635
1.0,692.25,142.5,27.459517496481062
1.0,692.25,142.5,24.50588063451257
3.0,-1.0,-1.0,31.925709979676807
3.0,-1.0,-1.0,25.84338589129805
3.0,-1.0,-1.0,29.293514547918036
3.0,-1.0,-1.0,20.29007773913128
1.0,692.25,142.5,28.40130010834236
1.0,692.25,142.5,31.2057615618118
1.0,692.25,142.5,26.023937308821065
1.0,692.25,142.5,20.436492623126547
1.0,692.25,142.5,31.54299809732949
1.0,692.25,142.5,27.86616705200776
3.0,-1.0,-1.0,20.131628460622817
3.0,-1.0,-1.0,30.65473893468982
3.0,-1.0,-1.0,28.28866646882672
3.0,-1.0,-1.0,27.893779885214176
3.0,-1.0,-1.0,22.609584388981727
3.0,-1.0,-1.0,29.012471553375896
1.0,692.25,142.5,24.743696537077454
3.0,-1.0,-1.0,31.158933214471435
3.0,-1.0,-1.0,21.090788408449782
3.0,-1.0,-1.0,22.37212701155863
3.0,-1.0,-1.0,29.620372593607435
3.0,-1.0,-1.0,10.723801585698544
3.0,-1.0,-1.0,22.928464439949707
3.0,-1.0,-1.0,29.23756413116217
3.0,-1.0,-1.0,26.59369253984961
3.0,-1.0,-1.0,17.106900180274245
3.0,-1.0,-1.0,26.60381331743394
3.0,-1.0,-1.0,29.3821646234676
1.0,692.25,142.5,21.28159280720092
1.0,692.25,142.5,22.94577443214145
1.0,692.25,142.5,31.22574112952457
1.0,692.25,142.5,31.178157544582128
3.0,-1.0,-1.0,24.27793148956368
3.0,-1.0,-1.0,31.20970898348848
3.0,-1.0,-1.0,29.898875843829973
3.0,-1.0,-1.0,31.218536244073448
3.0,-1.0,-1.0,24.106165190553643
3.0,-1.0,-1.0,31.418007490636704
3.0,-1.0,-1.0,27.07574720805629
3.0,-1.0,-1.0,23.605279004980723
3.0,-1.0,-1.0,21.37660669690637
1.0,692.25,142.5,30.50935436003375
3.0,-1.0,-1.0,25.88740965677289
3.0,-1.0,-1.0,22.290445670312383
3.0,-1.0,-1.0,29.491038720882
3.0,-1.0,-1.0,22.18468975949816
3.0,-1.0,-1.0,21.4521555449854
