class,gazex,gazey,fps
3.0,359.4375,375.0,28.63084316295325
3.0,359.4375,375.0,28.68488578853782
3.0,359.4375,375.0,30.009258265541938
3.0,359.4375,375.0,31.20692246452832
3.0,372.75,375.0,30.175934386129
3.0,372.75,375.0,21.582188009735464
3.0,346.125,375.0,30.93509558649988
1.0,678.9375,150.0,27.786968763456887
1.0,692.25,142.5,28.337402795700378
1.0,692.25,142.5,21.88454313979213
1.0,692.25,142.5,28.902116165131165
1.0,692.25,142.5,28.75647213690215
1.0,692.25,142.5,24.245793133746844
1.0,692.25,142.5,28.219577342546305
1.0,692.25,142.5,30.00153072537785
1.0,692.25,142.5,17.063750498368606
1.0,692.25,142.5,3.051692387838061
1.0,692.25,142.5,32.313341191516244
1.0,692.25,142.5,32.437542535420405
1.0,692.25,142.5,24.88492298929682
3.0,-1.0,-1.0,32.56295514184122
3.0,-1.0,-1.0,32.045229854760215
3.0,-1.0,-1.0,32.7212188823791
3.0,-1.0,-1.0,16.7546976863096
1.0,692.25,142.5,25.339245798243176
1.0,692.25,142.5,20.289881433249967
1.0,692.25,142.5,29.735238027719685
1.0,692.25,142.5,24.36579740790873
1.0,692.25,142.5,31.638887212600327
1.0,692.25,142.5,30.351938287417955
3.0,-1.0,-1.0,23.836961092988098
3.0,-1.0,-1.0,28.21008736825822
3.0,-1.0,-1.0,21.99367609658897
3.0,-1.0,-1.0,30.87565975928448
3.0,-1.0,-1.0,23.09422576080433
3.0,-1.0,-1.0,30.697591357871087
1.0,692.25,142.5,18.60224505816661
3.0,-1.0,-1.0,30.927111982834266
3.0,-1.0,-1.0,22.295540683488998
3.0,-1.0,-1.0,30.92369169972131
3.0,-1.0,-1.0,27.95569004359012
3.0,-1.0,-1.0,18.737871971622717
3.0,-1.0,-1.0,31.133953888864145
3.0,-1.0,-1.0,22.60970626762044
3.0,-1.0,-1.0,29.58589798754294
3.0,-1.0,-1.0,23.345526599948798
3.0,-1.0,-1.0,31.07697551216982
3.0,-1.0,-1.0,26.40501117441531
1.0,692.25,142.5,23.965808058875965
1.0,692.25,142.5,23.205258149467767
1.0,692.25,142.5,30.693772411269663
1.0,692.25,142.5,26.259204768135632
3.0,-1.0,-1.0,21.49271842172688
3.0,-1.0,-1.0,30.969357768359497
3.0,-1.0,-1.0,24.80970548743338
3.0,-1.0,-1.0,31.163100332857823
3.0,-1.0,-1.0,17.9051700953251
3.0,-1.0,-1.0,30.809208303339258
3.0,-1.0,-1.0,29.59341287368325
3.0,-1.0,-1.0,25.03299890779524
3.0,-1.0,-1.0,24.145159804734277
1.0,692.25,142.5,31.28513355262667
3.0,-1.0,-1.0,24.25701083216221
3.0,-1.0,-1.0,16.081097453435678
3.0,-1.0,-1.0,29.4287558586624
3.0,-1.0,-1.0,31.53540897573739
3.0,-1.0,-1.0,21.40562609725228
3.0,-1.0,-1.0,22.570164770709344
3.0,-1.0,-1.0,28.163867718650327
3.0,-1.0,-1.0,29.178781870673763
3.0,-1.0,-1.0,30.74439435587319
3.0,-1.0,-1.0,19.8367582446167
3.0,-1.0,-1.0,29.46534876042347
3.0,-1.0,-1.0,29.45438202247191
3.0,-1.0,-1.0,23.501977967792183
3.0,-1.0,-1.0,31.07283139358289
3.0,-1.0,-1.0,29.00003457073518
3.0,-1.0,-1.0,27.765631102667136
3.0,-1.0,-1.0,21.619900825764685
3.0,-1.0,-1.0,27.606818929770288
3.0,-1.0,-1.0,28.802878705681184
3.0,-1.0,-1.0,19.55641762094819
3.0,-1.0,-1.0,20.05145881239333
3.0,-1.0,-1.0,29.770695663900856
3.0,-1.0,-1.0,28.647465012874715
3.0,-1.0,-1.0,22.857989907026933
3.0,-1.0,-1.0,29.21211023742696
3.0,-1.0,-1.0,28.278176681971104
1.0,692.25,142.5,29.31275858213128
1.0,692.25,142.5,22.8360864594109
1.0,692.25,142.5,29.219436413668188
1.0,692.25,142.5,28.95279118087625
1.0,692.25,142.5,28.08729600685725
1.0,692.25,142.5,18.96690754189692
