class,gazex,gazey,fps
3.0,800.0,551.25,22.351025280300124
3.0,800.0,551.25,22.448280106827657
3.0,800.0,551.25,13.15418510492164
3.0,800.0,551.25,12.80605755285856
3.0,800.0,551.25,21.73845260801061
0.0,680.0,675.0,13.262914910369558
0.0,700.0,675.0,22.77161626581248
0.0,700.0,675.0,22.51769771349729
0.0,700.0,675.0,22.78311976838297
0.0,700.0,686.25,9.399737794560918
0.0,700.0,686.25,21.74983795107937
0.0,680.0,686.25,21.42443250311587
0.0,680.0,686.25,20.303533739955466
0.0,700.0,675.0,9.083613430818808
0.0,700.0,675.0,22.51540104999839
0.0,700.0,675.0,22.1500113540946
0.0,700.0,675.0,13.050430626773537
0.0,700.0,675.0,20.440974506679144
0.0,700.0,675.0,21.54604529786764
0.0,700.0,675.0,21.328234725788818
0.0,700.0,675.0,9.36713655285773
0.0,700.0,675.0,21.971785536551508
0.0,680.0,675.0,22.52555826468029
0.0,680.0,675.0,23.52834528176994
0.0,700.0,675.0,9.045159982488942
0.0,700.0,675.0,21.872446052919766
0.0,700.0,675.0,22.02277727313301
3.0,780.0,551.25,13.340873741630752
3.0,780.0,528.75,23.328516683074422
3.0,700.0,663.75,22.96612823741992
0.0,620.0,675.0,21.69291798768031
0.0,620.0,675.0,9.38478405821098
0.0,620.0,675.0,23.0728828011112
3.0,600.0,663.75,19.847365233192004
3.0,460.0,585.0,22.63655154920152
1.0,320.0,382.5,9.362473799696868
1.0,300.0,348.75,23.13677509749949
1.0,300.0,371.25,23.11751931831961
1.0,300.0,371.25,13.06298994341027
3.0,460.0,596.25,23.19396580326926
3.0,460.0,585.0,23.46437522377372
3.0,460.0,585.0,23.053479756840243
3.0,500.0,585.0,9.386737326920796
3.0,620.0,641.25,23.28383794646327
3.0,620.0,641.25,23.295606147283763
3.0,620.0,641.25,13.183872458265098
3.0,620.0,618.75,22.966002485886843
3.0,620.0,652.5,23.40584489868805
3.0,620.0,618.75,21.89162499869516
3.0,620.0,618.75,9.089991764552902
3.0,620.0,618.75,20.76789083040785
3.0,620.0,652.5,22.98135434416933
3.0,620.0,652.5,22.159021988356
3.0,660.0,652.5,9.433988236484891
3.0,660.0,641.25,23.36620557873685
3.0,660.0,641.25,23.196916150940478
3.0,660.0,641.25,13.422545938646063
3.0,620.0,652.5,21.705041890696076
3.0,620.0,652.5,22.169797558010465
3.0,620.0,652.5,23.31490066593292
3.0,660.0,618.75,9.549763777734771
3.0,660.0,618.75,21.965111833802037
3.0,660.0,618.75,21.83884992476192
3.0,620.0,652.5,23.45387850049208
3.0,620.0,652.5,9.586345133693996
3.0,620.0,652.5,23.241261608706253
3.0,620.0,652.5,22.8452907470751
3.0,620.0,652.5,13.138979907651631
3.0,620.0,652.5,22.094820683551774
3.0,620.0,652.5,21.53973829625521
3.0,620.0,652.5,21.653273310170725
3.0,580.0,652.5,9.195595028512171
3.0,580.0,652.5,22.01930880971005
3.0,580.0,652.5,23.21758961982153
3.0,580.0,652.5,21.625139852027534
3.0,600.0,663.75,9.266825005799632
3.0,620.0,652.5,21.527908803013894
3.0,620.0,652.5,22.96587673573087
1.0,320.0,348.75,13.149854841642576
3.0,600.0,663.75,23.228390412476188
3.0,600.0,663.75,21.448316066150525
1.0,320.0,348.75,22.284524163726783
3.0,620.0,652.5,9.463169864447774
3.0,620.0,652.5,23.35553637553248
1.0,400.0,528.75,23.023741169108487
1.0,400.0,528.75,11.793546355344107
1.0,400.0,528.75,15.739244315857809
3.0,660.0,618.75,23.53930509644579
3.0,660.0,618.75,21.92882275747769
3.0,660.0,618.75,9.478331807961313
1.0,400.0,517.5,21.925842285475312
3.0,620.0,663.75,23.274147813975684
1.0,400.0,517.5,23.034615321247536
1.0,420.0,506.25,9.469686330909264
1.0,400.0,506.25,23.25982121070961
1.0,400.0,506.25,23.646800809593344
1.0,420.0,506.25,13.274080075448529
1.0,420.0,506.25,8.166591055563451
1.0,420.0,495.0,21.47478150455935
3.0,660.0,618.75,22.81559006717981
1.0,420.0,506.25,8.323518088547559
1.0,420.0,506.25,23.084819831472117
1.0,420.0,495.0,23.022477399098708
1.0,420.0,495.0,23.295347377658302
1.0,420.0,495.0,8.390655319898055
1.0,400.0,506.25,23.448502568861706
1.0,400.0,506.25,23.30168888888889
1.0,420.0,506.25,13.174389385867926
1.0,420.0,506.25,22.41121655125246
1.0,420.0,506.25,21.843513040579957
1.0,420.0,506.25,23.27556852865118
1.0,420.0,506.25,0.3724351211587309
3.0,620.0,663.75,23.831137323083396
3.0,620.0,663.75,23.889503391790218
3.0,620.0,663.75,23.601294207016853
3.0,620.0,663.75,9.629018113363484
3.0,620.0,663.75,23.91756621902888
3.0,620.0,663.75,23.57343824645216
3.0,620.0,663.75,13.414132110349945
3.0,620.0,663.75,23.46988976554194
3.0,680.0,652.5,23.29405361575928
3.0,660.0,652.5,23.17986581632089
3.0,620.0,663.75,9.45647047152668
3.0,680.0,652.5,23.29159586401448
3.0,660.0,652.5,23.157213606223397
3.0,680.0,652.5,22.94903866145782
3.0,680.0,652.5,9.462230524197553
3.0,660.0,652.5,23.504612039496543
3.0,660.0,652.5,23.327089497452786
3.0,660.0,652.5,13.29200034225846
3.0,620.0,663.75,23.10949492278109
3.0,620.0,663.75,23.344227258560043
3.0,620.0,663.75,23.118156413803742
3.0,620.0,663.75,9.483432328608542
3.0,620.0,663.75,23.35735725701812
3.0,660.0,652.5,23.11280590287153
3.0,620.0,663.75,13.25415544853564
3.0,620.0,663.75,23.23585396930918
3.0,620.0,663.75,23.010730979393887
3.0,620.0,663.75,22.955695544378344
3.0,620.0,663.75,9.460373741132951
3.0,620.0,663.75,23.377536005707405
3.0,620.0,663.75,23.311272411991595
3.0,620.0,663.75,23.058042242526195
3.0,620.0,663.75,9.419031172173428
3.0,620.0,663.75,23.330982233248413
3.0,620.0,663.75,23.165910911049128
3.0,620.0,663.75,13.186856857203042
3.0,680.0,652.5,20.645323882654065
3.0,620.0,663.75,19.932631258791773
3.0,620.0,663.75,22.633619875561887
3.0,620.0,663.75,9.302257086524238
3.0,620.0,663.75,22.944017154797983
3.0,620.0,663.75,22.75135879883268
3.0,620.0,663.75,21.844878231703508
3.0,620.0,663.75,9.166575240676188
1.0,420.0,506.25,19.911718768544237
3.0,620.0,663.75,22.5706505946295
3.0,620.0,663.75,12.55926290794434
1.0,420.0,506.25,22.726703295512426
3.0,620.0,663.75,22.651221316743083
3.0,620.0,663.75,22.787328251739893
3.0,620.0,663.75,8.315168432404999
3.0,620.0,652.5,22.94376613714936
3.0,620.0,652.5,22.371649696239125
3.0,620.0,663.75,8.849284027925759
3.0,620.0,663.75,22.43939288561233
1.0,420.0,506.25,22.155159390433933
1.0,400.0,506.25,22.57660363546326
1.0,420.0,506.25,9.223764536162276
1.0,420.0,506.25,21.194700193032634
3.0,620.0,652.5,22.775325803649
1.0,400.0,506.25,23.004168312053004
1.0,400.0,506.25,9.303660194799289
1.0,420.0,506.25,22.97229174996303
1.0,420.0,506.25,23.1648873596483
1.0,420.0,506.25,8.63107207678093
1.0,420.0,506.25,21.37736935724734
1.0,420.0,506.25,22.98248767123288
1.0,400.0,517.5,22.97141104563279
1.0,400.0,506.25,8.451963921555985
3.0,-1.0,-1.0,21.291099402024383
3.0,-1.0,-1.0,22.815714176920483
3.0,-1.0,-1.0,22.65158830454835
1.0,400.0,506.25,8.590185287967444
1.0,400.0,495.0,22.99559200859668
1.0,400.0,495.0,22.18339909241884
1.0,400.0,483.75,9.40199234266142
1.0,400.0,495.0,21.562549481281938
1.0,400.0,483.75,23.032338486038277
1.0,380.0,506.25,23.18601642914792
1.0,380.0,506.25,9.331375532833205
1.0,400.0,506.25,20.958211535674845
1.0,400.0,506.25,22.86870801709849
1.0,400.0,495.0,21.9216022411306
1.0,400.0,495.0,9.125868678824906
1.0,400.0,495.0,23.140221565079223
3.0,620.0,652.5,23.15810861547296
1.0,380.0,506.25,9.394179793450531
1.0,400.0,506.25,21.58596447889165
1.0,400.0,506.25,23.048539101095194
1.0,400.0,506.25,23.186400950827828
1.0,400.0,506.25,8.583996938309808
1.0,400.0,506.25,21.869024776841577
1.0,400.0,495.0,22.79649326861932
1.0,400.0,495.0,23.171414049897244
1.0,400.0,495.0,8.360000079727174
1.0,400.0,495.0,23.13077813930403
1.0,400.0,506.25,23.10809440906186
1.0,400.0,506.25,9.378362907842014
3.0,720.0,618.75,21.31977858315585
3.0,720.0,618.75,23.07009081058485
3.0,720.0,618.75,21.95016825149281
3.0,720.0,618.75,9.282575739132936
3.0,720.0,641.25,23.039043789686463
3.0,720.0,618.75,23.119940467987764
3.0,720.0,641.25,23.26214324537176
3.0,720.0,618.75,8.528579039191206
3.0,720.0,618.75,23.05601424817775
3.0,720.0,641.25,22.64828584233745
3.0,720.0,641.25,9.252454127124889
3.0,720.0,641.25,17.617426294854187
3.0,720.0,618.75,23.476063874445185
3.0,720.0,618.75,22.34102482156173
3.0,720.0,618.75,9.370777981831749
3.0,700.0,618.75,21.41611862260529
3.0,720.0,618.75,23.12988524129108
3.0,680.0,618.75,23.158364345108605
3.0,700.0,618.75,9.433372917341394
3.0,680.0,618.75,23.035753907665946
3.0,680.0,618.75,23.11191439182711
3.0,680.0,618.75,9.429534290306988
3.0,680.0,618.75,21.6462330852678
3.0,700.0,641.25,22.893672765381424
3.0,620.0,652.5,23.27195250513233
3.0,620.0,652.5,8.738424614153805
3.0,620.0,652.5,21.598747631210347
3.0,620.0,663.75,23.025763489736875
3.0,620.0,663.75,23.01919224626665
3.0,620.0,663.75,8.368490149680168
