class,gazex,gazey,fps
1.0,880.0,360.0,22.478597574373897
1.0,880.0,360.0,23.271823382215047
1.0,880.0,360.0,13.245323893224027
1.0,860.0,360.0,23.54921732881173
1.0,860.0,360.0,23.18511926149084
1.0,860.0,360.0,22.771739897605176
1.0,860.0,360.0,9.246436940740235
1.0,860.0,360.0,23.564035146857236
1.0,860.0,360.0,23.455845920689868
1.0,860.0,360.0,13.160210974833
1.0,860.0,371.25,23.423491042308896
1.0,840.0,393.75,23.261498189239703
1.0,860.0,382.5,23.22453183313215
4.0,-1.0,-1.0,9.338668056010135
1.0,840.0,405.0,23.656136669994304
3.0,620.0,686.25,23.13677509749949
4.0,-1.0,-1.0,23.879438640439524
4.0,-1.0,-1.0,9.392118268518082
4.0,-1.0,-1.0,23.396574998605452
4.0,-1.0,-1.0,23.38926870615527
4.0,-1.0,-1.0,12.735676438884418
4.0,-1.0,-1.0,0.3724400156637236
4.0,-1.0,-1.0,24.102425008619697
4.0,-1.0,-1.0,24.04549623922216
4.0,-1.0,-1.0,13.437338613049356
4.0,-1.0,-1.0,24.27301399908563
4.0,-1.0,-1.0,23.73176113795562
4.0,-1.0,-1.0,23.824098424906136
4.0,-1.0,-1.0,9.517605386111294
4.0,-1.0,-1.0,23.73659607701101
4.0,-1.0,-1.0,23.69529405118355
4.0,-1.0,-1.0,13.18225647279196
4.0,-1.0,-1.0,23.473830311170808
4.0,-1.0,-1.0,23.263691526062985
4.0,-1.0,-1.0,23.23019152165003
4.0,-1.0,-1.0,9.29045062286251
4.0,-1.0,-1.0,23.559931920439038
4.0,-1.0,-1.0,23.772786270142205
4.0,-1.0,-1.0,23.254791725575643
4.0,-1.0,-1.0,9.374883213603995
4.0,-1.0,-1.0,23.439984799204197
4.0,-1.0,-1.0,23.3350060920314
4.0,-1.0,-1.0,13.151916516154929
4.0,-1.0,-1.0,23.51159518590976
4.0,-1.0,-1.0,23.22093164882132
4.0,-1.0,-1.0,23.176535596666888
4.0,-1.0,-1.0,9.265064579048865
4.0,-1.0,-1.0,23.66174172547825
4.0,-1.0,-1.0,23.402971749962337
4.0,-1.0,-1.0,13.174099725166863
4.0,-1.0,-1.0,23.62748566342568
4.0,-1.0,-1.0,23.36789793303248
4.0,-1.0,-1.0,23.349945442804017
4.0,-1.0,-1.0,9.299699566533263
4.0,-1.0,-1.0,23.501582907956003
4.0,-1.0,-1.0,23.792339807587584
4.0,-1.0,-1.0,23.235339087273008
4.0,-1.0,-1.0,9.29959647022305
4.0,-1.0,-1.0,23.61444914872534
4.0,-1.0,-1.0,23.55384589466118
4.0,-1.0,-1.0,8.459532722344132
4.0,-1.0,-1.0,17.72980284738426
4.0,-1.0,-1.0,21.8876266118385
4.0,-1.0,-1.0,22.990172057509632
4.0,-1.0,-1.0,9.084695541804114
4.0,-1.0,-1.0,23.17231015717798
4.0,-1.0,-1.0,23.058042242526195
4.0,-1.0,-1.0,22.79884763820188
4.0,-1.0,-1.0,8.76217454975422
4.0,-1.0,-1.0,20.46920569231069
4.0,-1.0,-1.0,21.967527706199064
4.0,-1.0,-1.0,11.46601859470808
4.0,-1.0,-1.0,23.09346283235053
4.0,-1.0,-1.0,22.567735964789566
4.0,-1.0,-1.0,22.653912836826954
4.0,-1.0,-1.0,9.247925210565771
4.0,-1.0,-1.0,20.81540446650124
4.0,-1.0,-1.0,17.300308116201467
4.0,-1.0,-1.0,12.918946723217614
4.0,-1.0,-1.0,23.459125687950245
4.0,-1.0,-1.0,21.62335606869068
4.0,-1.0,-1.0,22.238915812133488
4.0,-1.0,-1.0,9.025851142352362
4.0,-1.0,-1.0,23.455452410244938
4.0,-1.0,-1.0,23.46280011635452
4.0,-1.0,-1.0,23.14852282950036
4.0,-1.0,-1.0,9.313638584180842
4.0,-1.0,-1.0,19.798741544605303
4.0,-1.0,-1.0,19.91474410411513
4.0,-1.0,-1.0,12.708895278899734
4.0,-1.0,-1.0,23.777503146294176
4.0,-1.0,-1.0,23.73847686317124
4.0,-1.0,-1.0,23.13639222002802
4.0,-1.0,-1.0,8.679869707918927
