class,gazex,gazey,fps
1.0,548.625,472.5,22.02312417957469
1.0,548.625,472.5,22.469927087853517
1.0,565.25,472.5,22.37952800439661
1.0,581.875,472.5,22.48209174429948
1.0,581.875,485.625,7.016303275041235
1.0,581.875,485.625,22.68945184656248
1.0,548.625,485.625,22.35126349558229
1.0,565.25,472.5,10.502800794288731
1.0,581.875,459.375,22.13049396916518
1.0,598.5,472.5,22.363419211738613
1.0,581.875,459.375,22.322951482766697
1.0,581.875,459.375,6.970408655044621
1.0,581.875,472.5,22.30312827357372
1.0,581.875,472.5,22.296844433103683
1.0,565.25,472.5,22.202774881027374
1.0,515.375,472.5,6.979421019613847
1.0,515.375,485.625,22.413012926358764
1.0,515.375,485.625,22.36699693902582
1.0,498.75,485.625,10.505984019237031
1.0,465.5,485.625,21.86891075273863
2.0,415.625,485.625,21.8646926966585
2.0,415.625,485.625,22.123956915740944
2.0,432.25,485.625,6.945430820640708
2.0,432.25,485.625,22.281446223478287
2.0,432.25,485.625,22.06193093653841
2.0,448.875,485.625,10.460471809400774
2.0,448.875,485.625,21.91576054299494
1.0,465.5,485.625,21.84146557380464
2.0,448.875,485.625,21.530229454340127
2.0,448.875,485.625,6.745867771918058
2.0,448.875,485.625,21.637076472287564
2.0,448.875,485.625,21.825553925088723
2.0,448.875,485.625,21.49029573914291
2.0,448.875,485.625,6.810505019014124
2.0,432.25,485.625,21.91015086296962
2.0,415.625,485.625,21.415790575488508
2.0,415.625,485.625,10.012685635439569
2.0,415.625,485.625,22.138787574885857
2.0,415.625,485.625,21.93237745636328
2.0,415.625,485.625,21.42935823877135
2.0,415.625,485.625,6.818221571263458
1.0,465.5,485.625,18.254517600362103
1.0,482.125,485.625,21.967527706199064
1.0,482.125,472.5,21.429248753372026
1.0,482.125,472.5,6.830580019803012
1.0,482.125,472.5,22.10541738475079
1.0,482.125,472.5,21.566429970742945
1.0,482.125,472.5,10.135281950163352
1.0,482.125,472.5,21.50484003281378
1.0,482.125,472.5,21.954879031835933
1.0,482.125,472.5,21.79923703003025
1.0,482.125,472.5,6.770619513596756
1.0,482.125,472.5,19.42463888258532
1.0,482.125,485.625,22.15913905780295
1.0,482.125,485.625,21.55446038100426
1.0,482.125,485.625,6.675245926946846
1.0,482.125,485.625,22.12640785815648
1.0,482.125,485.625,20.317991793947677
1.0,482.125,485.625,10.107389860569578
1.0,482.125,485.625,20.444960053814015
1.0,498.75,485.625,22.042684240675637
1.0,515.375,485.625,22.06750251227199
1.0,515.375,485.625,6.82732228518038
1.0,498.75,485.625,22.02451191463889
1.0,515.375,485.625,22.092260368493683
