,index,class,gazex,gazey,fps
0,0,2,620.0,438.75,22.18551117129316
1,1,2,620.0,438.75,21.07987053454757
2,2,2,620.0,438.75,14.932406741525032
3,3,2,620.0,427.5,18.45588992392008
4,4,2,620.0,427.5,21.40726487656243
5,5,2,-1.0,-1.0,14.548350508669758
6,6,2,620.0,427.5,23.434484299921778
7,7,2,620.0,427.5,23.76174262810526
8,8,2,620.0,416.25,23.39631398098978
9,9,2,640.0,427.5,11.127511401290953
10,10,2,620.0,416.25,23.68900410602236
11,11,2,620.0,416.25,23.66588049427298
12,12,2,620.0,416.25,11.27255624447365
13,13,2,620.0,416.25,24.52508171511101
14,14,2,620.0,416.25,24.438485786036
15,15,2,640.0,416.25,25.391708640061992
16,16,3,640.0,427.5,12.663502530101566
17,17,3,640.0,427.5,25.718357185779283
18,18,3,-1.0,-1.0,25.33434808345112
19,19,3,-1.0,-1.0,25.02239562825882
20,20,3,-1.0,-1.0,11.29565873101368
21,21,3,-1.0,-1.0,24.88034689967315
22,22,2,-1.0,-1.0,24.780097009943223
23,23,2,-1.0,-1.0,24.641067819711427
24,24,2,-1.0,-1.0,11.26858886870923
25,25,2,-1.0,-1.0,24.56817849005101
26,26,2,-1.0,-1.0,24.774827669716533
27,27,2,-1.0,-1.0,15.132276964816578
28,28,2,-1.0,-1.0,24.4064893047506
29,29,2,-1.0,-1.0,24.50845813587944
30,30,2,-1.0,-1.0,24.490570003853744
31,31,2,-1.0,-1.0,11.268498045484463
32,32,2,620.0,438.75,24.70842169753523
33,33,2,620.0,438.75,24.469281434680383
34,34,2,620.0,438.75,15.208711196846796
35,35,2,620.0,438.75,24.50258794938602
36,36,2,620.0,438.75,24.583586341097448
37,37,2,620.0,438.75,24.55897180665749
38,38,2,620.0,438.75,11.168162658863189
39,39,2,620.0,438.75,24.540866298833897
40,40,2,620.0,438.75,24.46899593379732
41,41,2,620.0,438.75,24.52723296258611
42,42,2,620.0,438.75,11.241467663691672
43,43,2,620.0,438.75,23.83899331033346
44,44,2,620.0,438.75,23.85173643296237
45,45,2,620.0,438.75,14.952795513773472
46,46,2,620.0,438.75,23.91252095187056
47,47,2,620.0,438.75,23.69502632589881
48,48,2,620.0,438.75,21.01281017198796
49,49,2,620.0,438.75,10.993091156890497
50,50,2,620.0,438.75,22.46715875855715
51,51,2,620.0,438.75,22.128742593950648
52,52,2,620.0,438.75,21.68226463472633
53,53,2,620.0,438.75,10.875680328995305
54,54,2,620.0,438.75,22.01988681107529
55,55,2,620.0,438.75,23.195889857925795
56,56,2,640.0,427.5,14.912550664865249
57,57,3,600.0,438.75,23.72048726968364
58,58,3,-1.0,-1.0,23.47409306126104
59,59,3,-1.0,-1.0,23.37896937097628
60,60,3,-1.0,-1.0,11.09745152823639
61,61,3,-1.0,-1.0,23.9328513634574
62,62,3,-1.0,-1.0,23.98211477875044
63,63,3,-1.0,-1.0,22.84728183898028
64,64,3,-1.0,-1.0,11.30878510821297
65,65,3,-1.0,-1.0,24.080561264912905
66,66,3,-1.0,-1.0,22.82130051308837
67,67,3,-1.0,-1.0,14.242941018666611
68,68,3,-1.0,-1.0,22.28156459007336
69,69,3,-1.0,-1.0,23.79436442336603
70,70,3,-1.0,-1.0,19.059560216847
71,71,3,-1.0,-1.0,11.056846101123003
72,72,3,-1.0,-1.0,24.187906923099103
73,73,3,-1.0,-1.0,24.21066485032497
74,74,3,-1.0,-1.0,15.1301480800101
75,75,3,-1.0,-1.0,22.099011570317604
76,76,3,-1.0,-1.0,24.272171200731467
77,77,3,-1.0,-1.0,24.40293931125165
78,78,3,-1.0,-1.0,11.43525806530766
79,79,3,-1.0,-1.0,24.19320862678595
80,80,3,-1.0,-1.0,12.51907722522856
81,81,3,-1.0,-1.0,23.70038198133038
82,82,3,-1.0,-1.0,11.26017879674622
83,83,3,-1.0,-1.0,24.10007067462666
84,84,3,-1.0,-1.0,23.98417182264207
85,85,3,-1.0,-1.0,15.249685502577789
86,86,3,-1.0,-1.0,23.803411915598787
87,87,3,-1.0,-1.0,20.349536419342787
88,88,3,-1.0,-1.0,23.64280198192815
89,89,3,-1.0,-1.0,11.240142139706396
90,90,3,-1.0,-1.0,24.29536950150025
91,91,3,-1.0,-1.0,24.122941014079323
92,92,3,-1.0,-1.0,22.929341854222816
93,93,3,-1.0,-1.0,0.56331321275311
94,94,3,-1.0,-1.0,23.104912054557573
95,95,3,-1.0,-1.0,22.787328251739893
96,96,3,-1.0,-1.0,14.63694356425969
97,97,3,-1.0,-1.0,7.523320783416172
98,98,3,-1.0,-1.0,18.81385324105016
99,99,3,-1.0,-1.0,23.05018575102768
100,100,3,-1.0,-1.0,11.263626012417555
101,101,3,-1.0,-1.0,20.099888342047127
102,102,3,-1.0,-1.0,23.348385660209303
103,103,3,-1.0,-1.0,22.94100530547503
104,104,3,-1.0,-1.0,11.14516360467032
105,105,3,-1.0,-1.0,23.84766799902205
106,106,3,-1.0,-1.0,23.426500075401723
107,107,3,-1.0,-1.0,14.859981222653277
108,108,3,-1.0,-1.0,22.98374705463313
109,109,3,-1.0,-1.0,22.308703699763846
110,110,3,-1.0,-1.0,23.612853829351227
111,111,3,-1.0,-1.0,11.362828310193024
112,112,3,-1.0,-1.0,21.72089073019161
113,113,3,-1.0,-1.0,21.97558445368905
114,114,3,-1.0,-1.0,10.87511635323676
115,115,3,-1.0,-1.0,22.192554339774382
116,116,3,-1.0,-1.0,21.9087775015148
117,117,3,-1.0,-1.0,23.4693644594156
118,118,3,-1.0,-1.0,10.916838666857537
119,119,3,-1.0,-1.0,22.313094826439688
120,120,3,-1.0,-1.0,22.02162099725406
121,121,3,-1.0,-1.0,23.95827883039065
122,122,3,-1.0,-1.0,11.075912296962928
123,123,3,-1.0,-1.0,22.647185235580608
124,124,3,-1.0,-1.0,23.529005222679107
125,125,3,-1.0,-1.0,11.100535401895476
126,126,3,-1.0,-1.0,22.914810504865084
127,127,3,-1.0,-1.0,22.60690339132872
128,128,3,-1.0,-1.0,21.75604290723489
129,129,3,-1.0,-1.0,11.183349375681578
130,130,3,-1.0,-1.0,22.4739002304024
131,131,3,-1.0,-1.0,22.846410693567627
132,132,3,-1.0,-1.0,23.762146482958663
133,133,3,-1.0,-1.0,11.265108359049975
134,134,3,-1.0,-1.0,23.741701761536024
135,135,3,-1.0,-1.0,23.49723812618346
136,136,3,620.0,438.75,11.218436059014218
137,137,3,-1.0,-1.0,23.967040565018884
138,138,3,-1.0,-1.0,22.74630006236612
139,139,3,-1.0,-1.0,23.64160259734404
140,140,3,-1.0,-1.0,11.083404900761302
141,141,3,-1.0,-1.0,23.55503639140983
142,142,3,-1.0,-1.0,23.50711495457526
143,143,3,-1.0,-1.0,23.555433250402952
144,144,3,-1.0,-1.0,11.25667326881478
145,145,3,-1.0,-1.0,23.459256897718564
146,146,3,-1.0,-1.0,23.4617501622178
147,147,3,-1.0,-1.0,11.198936258267096
148,148,3,-1.0,-1.0,23.962521995475218
149,149,3,-1.0,-1.0,22.716609978552395
150,150,3,-1.0,-1.0,23.81895724369786
151,151,3,-1.0,-1.0,11.47677994855798
152,152,3,-1.0,-1.0,21.13074012685586
153,153,3,-1.0,-1.0,22.074354764009936
154,154,3,-1.0,-1.0,23.40649798542362
155,155,3,-1.0,-1.0,11.53295204575451
156,156,3,-1.0,-1.0,24.65395851334592
157,157,3,-1.0,-1.0,24.88772852150075
158,158,3,-1.0,-1.0,12.60584202664647
159,159,3,-1.0,-1.0,25.33144096100304
160,160,3,-1.0,-1.0,24.62674456154772
161,161,3,-1.0,-1.0,24.356741752466565
162,162,3,-1.0,-1.0,11.271768604191806
163,163,3,-1.0,-1.0,24.552071321114774
164,164,3,-1.0,-1.0,24.64990156034204
165,165,3,-1.0,-1.0,24.219891901880167
166,166,3,-1.0,-1.0,11.211748761691425
167,167,3,-1.0,-1.0,24.40691537338012
168,168,3,-1.0,-1.0,24.631951092031315
169,169,3,-1.0,-1.0,11.268679693398065
170,170,3,-1.0,-1.0,24.47013797730521
171,171,3,-1.0,-1.0,24.38378717763877
172,172,3,-1.0,-1.0,24.41174519104851
173,173,3,-1.0,-1.0,11.195050406104784
174,174,3,-1.0,-1.0,24.30550629903921
175,175,3,-1.0,-1.0,24.79137507092869
176,176,3,-1.0,-1.0,24.08706089093843
177,177,3,-1.0,-1.0,11.10935592124954
178,178,3,-1.0,-1.0,23.88623821862809
179,179,3,-1.0,-1.0,24.03406010944618
180,180,3,-1.0,-1.0,11.245024021962935
181,181,3,-1.0,-1.0,23.956363054814627
182,182,3,-1.0,-1.0,24.03185680480832
183,183,3,-1.0,-1.0,24.02387321079793
184,184,3,-1.0,-1.0,11.124973144447068
185,185,3,-1.0,-1.0,24.14349197577767
186,186,3,-1.0,-1.0,23.94460143748537
187,187,3,620.0,438.75,24.003937413439857
188,188,3,620.0,438.75,11.50978562725706
189,189,3,-1.0,-1.0,20.9831656569396
190,190,3,600.0,438.75,22.890549191466604
191,191,3,620.0,438.75,10.602037850121205
192,192,3,620.0,438.75,22.535603565460807
193,193,3,-1.0,-1.0,21.093334003872364
194,194,3,-1.0,-1.0,23.48329302158918
195,195,3,-1.0,-1.0,9.97589215210587
196,196,3,-1.0,-1.0,23.1887083487674
197,197,3,-1.0,-1.0,16.341804948940432
198,198,3,-1.0,-1.0,23.15785289148511
199,199,3,-1.0,-1.0,10.999635470073144
200,200,3,-1.0,-1.0,23.26807944080772
201,201,3,-1.0,-1.0,23.705472096940102
202,202,3,-1.0,-1.0,11.455527697207064
203,203,3,-1.0,-1.0,23.53798409589602
204,204,3,-1.0,-1.0,23.634009319937565
205,205,3,-1.0,-1.0,22.408223232555283
206,206,3,-1.0,-1.0,11.192750057374033
207,207,3,-1.0,-1.0,21.91415748418209
208,208,3,-1.0,-1.0,23.702792816212124
209,209,3,-1.0,-1.0,22.716609978552395
210,210,3,-1.0,-1.0,11.27955896194702
211,211,3,-1.0,-1.0,23.22093164882132
212,212,3,-1.0,-1.0,24.444040375783853
213,213,3,-1.0,-1.0,11.586539152150012
214,214,3,-1.0,-1.0,24.028139644129745
