,index,class,gazex,gazey,fps
0,0,0,625.6875,427.5,19.46077967391405
1,1,0,412.6875,367.5,28.05385628958792
2,2,0,412.6875,367.5,19.90926136013025
3,3,0,412.6875,367.5,26.70357613532905
4,4,0,412.6875,367.5,17.397542785562
5,5,0,399.375,375.0,28.11214552376357
6,6,0,399.375,375.0,28.377472869475792
7,7,0,625.6875,427.5,28.40322340353491
8,8,0,412.6875,367.5,12.677664867217583
9,9,0,399.375,375.0,28.38208147245906
10,10,0,399.375,375.0,27.24104695719945
11,11,0,399.375,375.0,26.29756605264148
12,12,0,399.375,390.0,12.351955142741028
13,13,0,399.375,382.5,26.605669628981204
14,14,0,412.6875,382.5,27.86339026512812
15,15,0,399.375,382.5,17.52775444534988
16,16,0,399.375,382.5,27.320540378577665
17,17,0,399.375,382.5,23.70064982765441
18,18,0,399.375,382.5,26.28619416782086
19,19,0,386.0625,382.5,12.711822592914748
20,20,0,399.375,382.5,27.1748615115488
21,21,0,399.375,382.5,28.20174146915448
22,22,0,399.375,390.0,27.909928134149588
23,23,0,399.375,382.5,12.771742208553462
24,24,0,625.6875,427.5,27.828080837568503
25,25,0,625.6875,420.0,27.02707021760563
26,26,0,625.6875,427.5,17.31909587163161
27,27,0,625.6875,427.5,27.37188874531762
28,28,0,625.6875,427.5,27.27949373345561
29,29,0,625.6875,427.5,28.611312723403096
30,30,1,625.6875,427.5,12.76059046158714
31,31,1,625.6875,427.5,28.033605806826763
32,32,1,625.6875,427.5,26.764237810519862
33,33,1,625.6875,427.5,17.22131938428186
34,34,1,625.6875,427.5,27.74524382822216
35,35,1,625.6875,427.5,26.359045260869017
36,36,1,625.6875,420.0,27.06456566907997
37,37,1,625.6875,420.0,12.686292598384233
38,38,1,625.6875,427.5,28.84626071168209
39,39,1,625.6875,427.5,28.52453040627848
40,40,1,625.6875,420.0,28.64648672276254
41,41,1,625.6875,427.5,12.803477507013318
42,42,1,625.6875,420.0,28.84606232333584
43,43,1,625.6875,420.0,28.96338751778143
44,44,1,652.3125,157.5,17.810510581920713
45,45,1,652.3125,150.0,28.7833104584134
46,46,1,652.3125,157.5,28.86293508030664
47,47,1,652.3125,157.5,27.09743775276834
48,48,1,652.3125,157.5,12.711591440148624
49,49,1,652.3125,157.5,28.758443838020927
50,50,1,652.3125,157.5,29.371259707429115
51,51,1,652.3125,157.5,29.675699387284386
52,52,1,652.3125,157.5,12.24389090473869
53,53,1,652.3125,150.0,27.5980997249602
54,54,1,665.625,150.0,27.866352190811547
55,55,1,665.625,150.0,15.614381761460512
56,56,1,652.3125,142.5,26.557153259252225
57,57,1,652.3125,142.5,28.706284947745207
58,58,1,665.625,150.0,29.404411043030805
59,59,1,665.625,150.0,12.891984434840875
60,60,1,652.3125,150.0,29.34906340309704
61,61,1,652.3125,157.5,29.01508066078198
62,62,1,625.6875,420.0,29.07562302866452
63,63,1,519.1875,322.5,13.397892396592312
64,64,1,519.1875,315.0,29.38710536272298
65,65,1,519.1875,322.5,28.97078955911505
66,66,1,652.3125,142.5,17.08293215382485
67,67,1,652.3125,142.5,28.306421461110173
68,68,1,652.3125,142.5,28.91167894784005
69,69,1,652.3125,142.5,22.464872392276583
70,70,1,652.3125,142.5,10.922410672666526
71,71,1,652.3125,142.5,29.433092636646247
72,72,1,665.625,150.0,27.47192748041605
73,73,1,665.625,150.0,16.736045328491908
74,74,1,665.625,150.0,0.6613064886114217
75,75,1,665.625,150.0,29.646962360841137
76,76,1,665.625,142.5,29.318290799029786
77,77,1,665.625,142.5,17.817319864404475
78,78,1,665.625,142.5,28.954789896242502
79,79,1,665.625,135.0,29.4779809679097
80,80,1,665.625,135.0,29.52175963399613
81,81,1,665.625,142.5,12.932131272893209
82,82,1,665.625,150.0,28.213123465509703
83,83,1,665.625,150.0,28.477662203633795
84,84,1,665.625,150.0,17.370595543775366
85,85,1,652.3125,150.0,28.80762653076643
86,86,1,665.625,150.0,28.381121223398857
87,87,1,665.625,150.0,27.92981428086274
88,88,1,652.3125,150.0,11.978763083865257
89,89,1,665.625,150.0,24.60738402689368
90,90,1,665.625,150.0,27.9612810325058
91,91,1,665.625,150.0,28.630647726574605
92,92,1,665.625,150.0,12.98509948639202
93,93,1,665.625,150.0,26.67283942766296
94,94,1,652.3125,150.0,27.03316704693401
95,95,1,652.3125,150.0,16.512942862429675
96,96,1,665.625,150.0,7.239034796280987
97,97,1,665.625,150.0,24.253644432879405
98,98,1,665.625,150.0,28.38457842414071
99,99,1,652.3125,142.5,12.931852167022775
100,100,1,652.3125,142.5,23.614980969754296
101,101,1,652.3125,142.5,28.336637007911254
102,102,1,652.3125,142.5,26.275984338292872
103,103,1,652.3125,142.5,12.022506886499594
104,104,1,652.3125,142.5,28.422085490472448
105,105,1,652.3125,142.5,27.21771294337517
106,106,1,652.3125,142.5,17.402018056293148
107,107,1,652.3125,142.5,16.48827546082451
108,108,1,665.625,150.0,25.870165115432773
109,109,1,665.625,150.0,28.31788812746852
110,110,1,665.625,142.5,13.08671111790603
111,111,1,665.625,150.0,27.640111501380588
112,112,1,652.3125,142.5,28.194727148062004
113,113,1,652.3125,142.5,16.878622765575578
114,114,1,665.625,150.0,25.83160786100966
115,115,1,665.625,150.0,24.223808533739923
116,116,1,665.625,150.0,23.02917696151101
117,117,1,665.625,150.0,12.913378263131806
118,118,1,665.625,150.0,27.04066120391204
