,index,class,gazex,gazey,fps
0,0,1,359.4375,375.0,31.720960484023443
1,1,1,359.4375,375.0,27.765998715733588
2,2,1,359.4375,375.0,31.3105898863823
3,3,1,359.4375,375.0,25.303932865580336
4,4,1,372.75,375.0,24.05832315201992
5,5,1,372.75,375.0,22.507426805185883
6,6,1,346.125,375.0,30.27176211612717
7,7,1,678.9375,150.0,23.71753635972948
8,8,1,692.25,142.5,22.425715523095104
9,9,1,692.25,142.5,23.22787586115233
10,10,1,692.25,142.5,28.77008238045916
11,11,1,692.25,142.5,24.034473274044192
12,12,1,692.25,142.5,25.041368399056687
13,13,1,692.25,142.5,30.01613053279421
14,14,1,692.25,142.5,27.627731120113296
15,15,1,692.25,142.5,26.394874957522056
16,16,1,692.25,142.5,3.019072620205302
17,17,1,692.25,142.5,32.4224977582635
18,18,1,692.25,142.5,27.459517496481062
19,19,1,692.25,142.5,24.50588063451257
20,20,1,-1.0,-1.0,31.925709979676807
21,21,1,-1.0,-1.0,25.84338589129805
22,22,1,-1.0,-1.0,29.29351454791804
23,23,1,-1.0,-1.0,20.29007773913128
24,24,1,692.25,142.5,28.40130010834236
25,25,1,692.25,142.5,31.2057615618118
26,26,1,692.25,142.5,26.023937308821065
27,27,3,692.25,142.5,20.436492623126547
28,28,3,692.25,142.5,31.54299809732949
29,29,3,692.25,142.5,27.86616705200776
30,30,3,-1.0,-1.0,20.131628460622817
31,31,3,-1.0,-1.0,30.65473893468982
32,32,3,-1.0,-1.0,28.28866646882672
33,33,3,-1.0,-1.0,27.893779885214176
34,34,3,-1.0,-1.0,22.609584388981727
35,35,3,-1.0,-1.0,29.012471553375896
36,36,3,692.25,142.5,24.74369653707745
37,37,3,-1.0,-1.0,31.158933214471435
38,38,3,-1.0,-1.0,21.090788408449782
39,39,3,-1.0,-1.0,22.37212701155863
40,40,3,-1.0,-1.0,29.620372593607435
41,41,3,-1.0,-1.0,10.723801585698544
42,42,3,-1.0,-1.0,22.928464439949707
43,43,3,-1.0,-1.0,29.23756413116217
44,44,3,-1.0,-1.0,26.59369253984961
45,45,3,-1.0,-1.0,17.106900180274245
46,46,3,-1.0,-1.0,26.60381331743394
47,47,3,-1.0,-1.0,29.3821646234676
48,48,3,692.25,142.5,21.28159280720092
49,49,3,692.25,142.5,22.94577443214145
50,50,3,692.25,142.5,31.22574112952457
51,51,3,692.25,142.5,31.178157544582128
52,52,3,-1.0,-1.0,24.27793148956368
53,53,3,-1.0,-1.0,31.20970898348848
54,54,3,-1.0,-1.0,29.898875843829973
55,55,3,-1.0,-1.0,31.218536244073448
56,56,3,-1.0,-1.0,24.106165190553643
57,57,3,-1.0,-1.0,31.418007490636704
58,58,3,-1.0,-1.0,27.07574720805629
59,59,3,-1.0,-1.0,23.605279004980723
60,60,3,-1.0,-1.0,21.37660669690637
61,61,3,692.25,142.5,30.50935436003375
62,62,3,-1.0,-1.0,25.88740965677289
63,63,3,-1.0,-1.0,22.290445670312383
64,64,3,-1.0,-1.0,29.491038720882
65,65,3,-1.0,-1.0,22.18468975949816
66,66,3,-1.0,-1.0,21.4521555449854
67,67,3,-1.0,-1.0,20.177825244026227
68,68,3,-1.0,-1.0,31.05212736816388
69,69,3,-1.0,-1.0,28.353110571820647
70,70,3,-1.0,-1.0,26.546899921517
71,71,3,-1.0,-1.0,22.016303691689107
72,72,3,-1.0,-1.0,29.11983115332278
73,73,3,-1.0,-1.0,28.753317977404848
74,74,3,-1.0,-1.0,22.549779034634035
75,75,3,-1.0,-1.0,29.249389810178663
76,76,3,-1.0,-1.0,30.693997028884223
77,77,3,-1.0,-1.0,29.923833169242183
78,78,3,-1.0,-1.0,21.642212154673327
79,79,3,-1.0,-1.0,31.33421487109377
80,80,3,-1.0,-1.0,29.671710633360924
81,81,3,-1.0,-1.0,24.805010319886925
82,82,3,-1.0,-1.0,21.067270745538472
83,83,3,-1.0,-1.0,28.62029341521665
84,84,3,-1.0,-1.0,30.299972548509672
85,85,3,-1.0,-1.0,18.82229611779013
86,86,3,-1.0,-1.0,29.36241826862496
87,87,1,-1.0,-1.0,18.438770486037843
88,88,1,692.25,142.5,30.836389301415988
89,89,1,692.25,142.5,17.207118652411857
90,90,1,692.25,142.5,31.30988869894969
91,91,1,692.25,142.5,31.4559431224173
92,92,1,692.25,142.5,25.5583491258752
93,93,1,692.25,142.5,22.808269981619848
94,94,1,692.25,142.5,30.01419738951225
95,95,1,692.25,142.5,30.594365909521933
96,96,1,692.25,142.5,21.09068235530749
97,97,1,692.25,142.5,30.174848920863308
98,98,1,692.25,142.5,27.642479602462203
99,99,1,692.25,142.5,26.02668255209303
100,100,1,705.5625,142.5,21.88488570489374
101,101,1,692.25,142.5,20.868845281216416
102,102,1,692.25,142.5,29.769005287625536
103,103,1,692.25,142.5,27.25255189889867
104,104,1,692.25,142.5,18.23547007060624
105,105,1,692.25,142.5,28.45196958288393
106,106,1,692.25,142.5,28.700588476803063
107,107,1,692.25,142.5,20.07679751858429
108,108,1,692.25,142.5,29.345161967396628
109,109,1,-1.0,-1.0,28.528216673581685
110,110,1,678.9375,142.5,29.680529313944024
111,111,1,692.25,142.5,23.68846894573057
112,112,1,678.9375,142.5,21.378567933452945
113,113,1,692.25,142.5,27.932418303265205
114,114,1,332.8125,390.0,25.391708640061992
115,115,3,332.8125,390.0,2.836647587976029
116,116,3,332.8125,390.0,32.07537242666177
117,117,3,692.25,142.5,32.178233317478096
118,118,3,-1.0,-1.0,27.032121680845577
119,119,3,-1.0,-1.0,21.59841396534411
120,120,3,-1.0,-1.0,32.44933736664165
121,121,3,-1.0,-1.0,23.261885218625903
122,122,3,-1.0,-1.0,19.84360925021763
123,123,3,-1.0,-1.0,30.71242686739842
124,124,3,-1.0,-1.0,31.218303883769742
125,125,3,692.25,142.5,9.573850719013924
126,126,3,346.125,390.0,23.11344273858464
127,127,3,346.125,390.0,28.57700378818848
128,128,3,332.8125,390.0,30.431215491659955
129,129,3,332.8125,397.5,26.71548226421824
130,130,3,332.8125,405.0,26.97249570747832
131,131,3,346.125,405.0,28.78963263961342
132,132,3,692.25,142.5,21.51719609291636
133,133,3,-1.0,-1.0,22.319862918932724
134,134,3,-1.0,-1.0,20.28526933828579
135,135,3,-1.0,-1.0,27.28712510571856
136,136,3,-1.0,-1.0,31.16217421022913
137,137,3,-1.0,-1.0,19.90085405200228
138,138,3,-1.0,-1.0,30.706580864319548
139,139,3,-1.0,-1.0,30.799480103685536
140,140,3,-1.0,-1.0,20.707294916860857
141,141,3,-1.0,-1.0,28.25703006049827
142,142,3,-1.0,-1.0,31.505562274185188
143,143,3,-1.0,-1.0,32.63999003906554
144,144,3,-1.0,-1.0,25.108977275448385
145,145,3,-1.0,-1.0,31.80249609511245
146,146,3,-1.0,-1.0,31.98023682264225
147,147,3,-1.0,-1.0,30.292969709225904
148,148,3,-1.0,-1.0,24.34797550285897
149,149,3,-1.0,-1.0,31.99023735432302
150,150,3,-1.0,-1.0,32.38544690839459
151,151,3,-1.0,-1.0,20.45213795659234
152,152,3,-1.0,-1.0,29.860773732397373
153,153,3,-1.0,-1.0,29.422562678002723
154,154,3,692.25,142.5,31.400601913546048
155,155,3,-1.0,-1.0,20.45413271302405
156,156,3,692.25,142.5,30.883616817612843
157,157,3,692.25,142.5,31.34990656999776
158,158,3,692.25,142.5,19.74431227080793
159,159,3,692.25,142.5,30.14860445223941
160,160,3,692.25,142.5,30.85816865555245
161,161,3,692.25,127.5,21.49172725828684
162,162,3,-1.0,-1.0,23.05119919101321
163,163,3,-1.0,-1.0,29.1846697653706
164,164,3,692.25,142.5,31.22132483754029
165,165,3,-1.0,-1.0,30.85226704328125
166,166,3,692.25,127.5,18.58987780501101
167,167,3,-1.0,-1.0,31.94662238843485
168,168,3,-1.0,-1.0,25.05378348027621
169,169,3,-1.0,-1.0,26.17758776720237
170,170,3,-1.0,-1.0,29.326285466571576
171,171,3,-1.0,-1.0,31.15569289279772
172,172,3,-1.0,-1.0,29.89631847179158
173,173,3,-1.0,-1.0,17.297525569119102
174,174,3,-1.0,-1.0,29.667932802829355
175,175,3,-1.0,-1.0,30.476323342415984
176,176,3,-1.0,-1.0,30.70028765709517
177,177,3,-1.0,-1.0,20.38385350349426
178,178,3,-1.0,-1.0,31.291668842650274
179,179,3,-1.0,-1.0,30.44977313151113
180,180,3,-1.0,-1.0,20.12312888615952
181,181,3,-1.0,-1.0,31.39895643841564
182,182,3,-1.0,-1.0,23.871284254858995
183,183,3,-1.0,-1.0,31.42318584335996
184,184,3,692.25,142.5,17.18448837447506
185,185,3,692.25,142.5,4.510072194635188
186,186,3,692.25,142.5,32.05919131697623
187,187,3,692.25,142.5,21.17896799147651
188,188,3,692.25,142.5,20.505531790070645
189,189,3,692.25,142.5,28.659601363863093
190,190,3,692.25,142.5,22.027982017562287
191,191,3,692.25,142.5,24.016995058377567
192,192,1,-1.0,-1.0,29.76140096926865
193,193,1,-1.0,-1.0,31.662532366063004
194,194,1,-1.0,-1.0,29.309276405436567
195,195,1,705.5625,135.0,17.437323311271495
196,196,1,-1.0,-1.0,29.886732221747184
197,197,1,-1.0,-1.0,28.876049899485032
198,198,1,692.25,142.5,27.042230274271123
199,199,1,-1.0,-1.0,2.8153356880023304
200,200,1,-1.0,-1.0,12.638851556991243
201,201,1,-1.0,-1.0,29.45769187549163
202,202,1,-1.0,-1.0,26.029751450646973
203,203,1,692.25,142.5,31.039947900478072
204,204,3,705.5625,135.0,29.02552178486409
205,205,3,705.5625,135.0,28.57564092956077
206,206,3,692.25,142.5,20.40567075009973
207,207,3,692.25,142.5,31.45264073549152
208,208,3,692.25,142.5,20.14990752083784
209,209,3,692.25,142.5,23.282545462619623
210,210,3,692.25,142.5,30.384920203710543
