,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,0.1911638335747598,-0.6633590727606762,1,17.667740807669787,618.0,70.0,734.32275390625,224.71063232421875,596.0,475.0
1,1,1,1,0.1940011654001301,-0.6622858188413743,1,20.80476977029112,618.0,70.0,734.6101684570312,224.9667510986328,595.0,474.0
2,2,2,2,0.1693690558457693,-0.6428732387074596,1,19.35061567775302,618.0,71.0,734.640625,225.54620361328125,604.0,467.0
3,3,3,3,0.1475170201533421,-0.6710809083413609,1,20.42176605772601,618.0,71.0,735.148193359375,226.56114196777344,615.0,479.0
4,4,4,4,0.2078575925518125,-0.6604754019323384,1,20.199106179688705,619.0,71.0,735.1937866210938,227.23858642578125,590.0,475.0
5,5,5,5,0.2106134316478264,-0.6639660071731053,1,19.892548186371226,619.0,71.0,735.2753295898438,227.3248748779297,589.0,477.0
6,6,6,6,0.1751686217516348,-0.6419600407696715,1,21.47478150455935,619.0,72.0,735.0988159179688,227.6952209472656,603.0,468.0
7,7,7,7,0.2014516248657358,-0.6515341048885064,1,19.67346479296047,619.0,73.0,735.1848754882812,228.22677612304688,592.0,473.0
8,8,8,8,0.1468115487805801,-0.6220643632140165,1,21.100549862408627,619.0,72.0,735.091796875,228.42990112304688,614.0,460.0
9,9,9,9,0.1158821285126179,-0.635960471465941,1,20.249229967074456,618.0,73.0,735.15380859375,228.2098388671875,627.0,466.0
10,10,10,10,0.1125720855937584,-0.654005784696209,1,20.162402776576005,618.0,73.0,735.1853637695312,228.5958251953125,629.0,474.0
11,11,11,11,0.106879312447605,-0.6408803952637534,1,19.295689377559,618.0,73.0,735.2109985351562,228.68869018554688,631.0,468.0
12,12,12,12,0.1495250436152619,-0.6831354406994956,1,21.405079893237527,618.0,74.0,735.0541381835938,228.97930908203125,615.0,487.0
13,13,13,13,0.1383022164655589,-0.6857242995951617,1,20.58301558091032,618.0,74.0,734.9285278320312,229.0413055419922,619.0,488.0
