,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,0.0655941902808696,-0.3669415202676958,1,20.99345816378116,599.0,86.0,687.4664306640625,199.6505889892578,610.0,333.0
1,1,1,1,0.1132400063951502,-0.5517497199009814,1,20.376228484816096,601.0,88.0,687.9425659179688,198.4517822265625,593.0,422.0
2,2,2,2,0.1187596740704485,-0.547835672046892,1,19.97125946947152,601.0,88.0,687.96435546875,198.35302734375,590.0,420.0
3,3,3,3,0.1550385860200529,-0.5940867906982981,1,20.758948368704463,600.0,86.0,687.1456909179688,199.3408966064453,575.0,440.0
4,4,4,4,0.1524446671183157,-0.5956159777962217,1,21.65338509669492,600.0,86.0,687.546142578125,199.12567138671875,576.0,440.0
5,5,5,5,0.1070028831221847,-0.6214563635371514,1,21.658975894904263,602.0,88.0,687.966552734375,198.11703491210932,598.0,453.0
6,6,6,6,0.1337695162902441,-0.5756606454321489,1,21.33235681553477,599.0,86.0,687.3938598632812,199.4674224853516,583.0,432.0
7,7,7,7,0.1488813575797897,-0.5833515883441888,1,21.728992684999067,599.0,86.0,687.7388916015625,199.5894317626953,577.0,435.0
8,8,8,8,0.1517953884445544,-0.5743740723095315,1,21.729555545194096,599.0,86.0,687.7186889648438,199.61851501464844,575.0,431.0
9,9,9,9,0.1692697199371093,-0.6240353687367842,1,21.40005612388072,599.0,87.0,687.5707397460938,200.0148468017578,570.0,454.0
10,10,10,10,0.2610060321104148,-1.1486836961206832,1,21.683497645179468,602.0,91.0,687.4634399414062,198.01657104492188,588.0,629.0
11,11,11,11,0.1097251663884636,-1.2130507017712444,1,21.75074027017917,601.0,92.0,686.72021484375,198.29025268554688,623.0,643.0
12,12,12,12,-0.1972339766473774,-1.2008875124406344,1,21.76699482591299,600.0,91.0,685.930908203125,199.1761779785156,680.0,641.0
13,13,13,13,-0.0568776640330403,-1.2131849250901845,1,21.83248400680849,598.0,91.0,686.3418579101562,200.1058349609375,653.0,643.0
14,14,14,14,0.0144124951872908,-1.2048156750485015,1,22.03180039395929,599.0,92.0,686.175537109375,199.9531707763672,639.0,642.0
15,15,15,15,0.1342787126906672,-1.198644997644733,1,21.9087775015148,598.0,95.0,685.66845703125,201.8727569580078,615.0,644.0
