,index,class,gazex,gazey,fps
0,0,4,-1.0,-1.0,19.89075578445181
1,1,4,-1.0,-1.0,21.31176228487808
2,2,4,-1.0,-1.0,22.15539344894434
3,3,4,-1.0,-1.0,9.189893164827652
4,4,4,-1.0,-1.0,21.41316656030632
5,5,4,-1.0,-1.0,21.698304716478447
6,6,4,-1.0,-1.0,21.719203583357068
7,7,4,-1.0,-1.0,6.0275112810048
8,8,4,-1.0,-1.0,21.66311494460657
9,9,4,-1.0,-1.0,22.067734722331835
10,10,4,-1.0,-1.0,22.07458711830153
11,11,4,-1.0,-1.0,5.6385360764871
12,12,4,-1.0,-1.0,21.87552611677576
13,13,4,-1.0,-1.0,22.252130086476736
14,14,4,-1.0,-1.0,9.140625544823738
15,15,4,-1.0,-1.0,20.64674667480532
16,16,4,-1.0,-1.0,20.76480635275829
17,17,4,-1.0,-1.0,18.944376945000247
18,18,4,-1.0,-1.0,5.9983839574165625
19,19,4,-1.0,-1.0,20.993248011692103
20,20,4,-1.0,-1.0,21.155466783684133
21,21,4,-1.0,-1.0,20.228623791265765
22,22,4,-1.0,-1.0,6.078005561682068
23,23,4,-1.0,-1.0,20.66190140740996
24,24,4,399.0,301.875,20.267919185476195
25,25,3,399.0,301.875,9.257641304539757
26,26,3,382.375,301.875,19.0932240810288
27,27,3,382.375,301.875,18.77343263941419
28,28,3,382.375,301.875,20.441871119298963
29,29,3,382.375,301.875,6.033945315759339
30,30,3,382.375,301.875,20.27997292331496
31,31,3,382.375,301.875,19.07993522208272
32,32,3,382.375,301.875,20.723972152636755
33,33,3,382.375,301.875,6.025398503671865
34,34,3,382.375,301.875,16.689628827911122
35,35,3,382.375,301.875,21.525809597126
36,36,3,399.0,301.875,9.300111974633865
37,37,3,415.625,288.75,18.808285090335108
38,38,3,432.25,288.75,19.73548648165401
39,39,3,432.25,288.75,19.43309873837643
40,40,3,-1.0,-1.0,5.991332196291186
41,41,4,-1.0,-1.0,20.51305325964689
42,42,4,-1.0,-1.0,20.41639813471704
43,43,4,-1.0,-1.0,18.56453518994737
44,44,4,-1.0,-1.0,5.871373877499598
45,45,4,-1.0,-1.0,18.03815520118353
46,46,4,-1.0,-1.0,21.69022562612154
47,47,4,-1.0,-1.0,9.19120215453862
48,48,4,-1.0,-1.0,21.51675456056471
49,49,4,-1.0,-1.0,20.85577047387002
50,50,4,465.5,275.625,20.97519065836521
51,51,3,465.5,275.625,6.012296074802794
52,52,4,-1.0,-1.0,21.60442152868276
53,53,4,-1.0,-1.0,20.546615981502526
54,54,4,-1.0,-1.0,21.237197338707222
55,55,4,-1.0,-1.0,6.011813489623422
56,56,4,-1.0,-1.0,20.9826407996238
57,57,4,-1.0,-1.0,20.07084100969016
58,58,4,465.5,301.875,9.355081466281549
59,59,4,482.125,341.25,11.793148435566952
60,60,4,-1.0,-1.0,21.01365237300788
61,61,4,-1.0,-1.0,21.04391105402585
62,62,3,482.125,354.375,5.951849423731315
63,63,3,482.125,354.375,21.39568954523427
64,64,3,482.125,288.75,21.09906384091835
65,65,3,515.375,275.625,21.21142117347197
66,66,3,498.75,288.75,0.1360836239122413
67,67,3,465.5,288.75,21.86309709972686
68,68,3,465.5,288.75,21.602084856975104
69,69,3,465.5,288.75,9.399674598514627
70,70,3,448.875,288.75,21.26616268398664
71,71,3,415.625,288.75,21.09163687198596
72,72,3,399.0,315.0,21.186135553153445
73,73,3,382.375,288.75,6.02540715957265
74,74,3,365.75,288.75,21.161337194635884
75,75,3,365.75,288.75,21.268858643840897
76,76,3,382.375,301.875,6.025121527977292
77,77,3,415.625,301.875,21.65025551024621
78,78,3,432.25,315.0,21.25215470285115
79,79,3,465.5,315.0,21.112126764249904
80,80,3,448.875,301.875,5.982751980555325
81,81,3,448.875,301.875,20.98054163290215
82,82,3,465.5,315.0,20.963553849537178
83,83,3,482.125,301.875,20.93164521586377
84,84,3,498.75,315.0,5.991469132028467
85,85,3,515.375,420.0,21.231284769150555
86,86,3,515.375,420.0,20.977708423985074
87,87,3,515.375,420.0,6.035247666079589
88,88,3,515.375,420.0,21.062404274444223
89,89,3,498.75,301.875,20.872168478044507
90,90,3,498.75,301.875,20.849653773692765
91,91,3,515.375,301.875,5.988953936659337
92,92,3,532.0,315.0,21.297694186465723
93,93,3,532.0,315.0,21.250324254215304
94,94,3,515.375,301.875,21.191594711074508
95,95,3,515.375,288.75,5.976154109198678
96,96,3,515.375,288.75,20.72069597521996
97,97,3,515.375,288.75,20.59807686641195
98,98,3,532.0,315.0,5.912316856916514
99,99,3,532.0,315.0,20.981591163758605
100,100,3,532.0,315.0,21.005128205128205
101,101,3,548.625,341.25,21.02292104194756
102,102,3,565.25,354.375,5.748574952886757
103,103,3,565.25,354.375,20.60414804043897
104,104,3,548.625,367.5,20.86168323775323
105,105,3,548.625,367.5,20.72591787320255
106,106,3,548.625,354.375,5.834222174001341
107,107,3,565.25,354.375,20.66617723140597
108,108,3,548.625,367.5,20.753401747632385
109,109,3,548.625,380.625,5.899725993484609
110,110,3,548.625,380.625,20.715885967165185
