,index,class,gazex,gazey,fps
0,0,3,359.4375,382.5,25.75879137751029
1,1,3,359.4375,397.5,21.89974050114085
2,2,3,359.4375,412.5,28.87883336316942
3,3,3,359.4375,412.5,22.873696610095543
4,4,3,359.4375,412.5,14.13894535292551
5,5,3,372.75,412.5,29.79946146030934
6,6,3,372.75,412.5,28.111580273722872
7,7,3,359.4375,435.0,25.567385354375823
8,8,3,372.75,435.0,14.094189676435107
9,9,3,359.4375,412.5,29.30354285873977
10,10,3,359.4375,412.5,29.381135511891003
11,11,3,359.4375,412.5,17.661714670709113
12,12,3,372.75,412.5,29.27041418053665
13,13,3,386.0625,307.5,29.212720611792893
14,14,3,812.0625,172.5,26.93266038668747
15,15,3,399.375,307.5,13.60956299401664
16,16,3,399.375,307.5,29.488965289349167
17,17,3,399.375,307.5,29.289423332076368
18,18,3,812.0625,172.5,23.97704224546961
19,19,1,812.0625,172.5,14.194738783618686
20,20,1,812.0625,172.5,29.53839219690834
21,21,1,812.0625,180.0,29.01909558864228
22,22,1,812.0625,172.5,18.45093743676371
23,23,1,812.0625,172.5,29.076026148502976
24,24,1,812.0625,165.0,29.285537735387965
25,25,1,812.0625,157.5,29.37084835965128
26,26,1,812.0625,157.5,13.6603591691039
27,27,1,812.0625,157.5,23.324624769912635
28,28,1,812.0625,157.5,28.70883927226929
29,29,1,718.875,232.5,18.503438813818786
30,30,1,718.875,232.5,18.39477931373237
31,31,1,718.875,232.5,27.932232285562065
32,32,1,718.875,232.5,27.38278939499781
33,33,1,798.75,142.5,13.22823838118787
34,34,1,785.4375,135.0,16.91060686696663
35,35,1,785.4375,135.0,29.75633358163953
36,36,1,785.4375,135.0,18.176674525031203
37,37,1,785.4375,142.5,14.022426232138915
38,38,1,772.125,135.0,29.75760026676316
39,39,1,772.125,142.5,27.98273388974508
40,40,1,772.125,142.5,13.997343567495411
41,41,1,772.125,142.5,29.06413881035534
42,42,1,772.125,150.0,27.713711808859287
43,43,1,772.125,142.5,27.693034986827943
44,44,1,772.125,142.5,14.03340471092077
45,45,1,772.125,142.5,27.984414198025085
46,46,1,772.125,142.5,29.00585054148629
47,47,1,785.4375,142.5,27.887659574468085
48,48,1,785.4375,142.5,13.816868930439709
49,49,1,785.4375,142.5,27.91512924952746
50,50,1,785.4375,142.5,27.871907499086287
51,51,1,785.4375,142.5,17.861403172575322
52,52,1,785.4375,150.0,24.91951946956284
53,53,1,785.4375,142.5,28.39995395667865
54,54,1,785.4375,142.5,25.447631066429643
55,55,1,785.4375,150.0,13.710953257341236
56,56,1,785.4375,150.0,18.329344928549578
57,57,1,386.0625,300.0,29.42648472305048
58,58,1,785.4375,150.0,28.9974281684688
59,59,1,785.4375,150.0,13.440051269726828
60,60,1,386.0625,300.0,27.71297935882865
61,61,3,386.0625,300.0,30.09452468591027
62,62,3,372.75,300.0,18.22516924627832
63,63,3,386.0625,300.0,27.885249280314863
64,64,3,386.0625,300.0,29.403792632058607
65,65,3,386.0625,300.0,28.607995198243
66,66,3,785.4375,165.0,14.15736693410922
67,67,1,798.75,157.5,29.078243507438888
68,68,1,798.75,142.5,24.10921360456628
69,69,1,798.75,142.5,17.359523868649994
70,70,1,798.75,142.5,29.374550904494107
71,71,1,798.75,142.5,22.47895898986001
72,72,1,798.75,150.0,29.892270193993472
73,73,1,785.4375,150.0,13.595622747192904
74,74,1,785.4375,142.5,28.47669547624059
75,75,1,798.75,142.5,29.628323585092254
76,76,1,798.75,142.5,29.40812205519408
77,77,1,812.0625,150.0,0.7137508410724478
78,78,1,812.0625,157.5,29.55650139527017
79,79,1,812.0625,150.0,29.78126486647685
80,80,1,812.0625,157.5,18.72239829305527
81,81,1,812.0625,150.0,29.592995279857195
82,82,1,812.0625,150.0,29.54838073365411
83,83,1,812.0625,150.0,29.666463906296418
84,84,1,812.0625,150.0,14.467307771906343
85,85,1,812.0625,157.5,28.942002884330083
86,86,1,812.0625,157.5,23.064635688754468
87,87,1,812.0625,157.5,30.40253988503831
88,88,1,812.0625,157.5,14.55809626945451
89,89,1,812.0625,150.0,28.607800073662816
90,90,1,812.0625,150.0,30.44601559210813
91,91,1,812.0625,157.5,19.84717740027445
92,92,1,812.0625,150.0,29.24001003876077
93,93,1,812.0625,150.0,28.820691124227828
94,94,1,812.0625,135.0,27.31858297564693
95,95,1,825.375,127.5,10.655231456312652
96,96,1,812.0625,120.0,28.66391028313298
97,97,1,812.0625,120.0,28.421892893686515
98,98,1,812.0625,120.0,28.10065657242396
99,99,1,812.0625,120.0,12.7696424820145
100,100,1,812.0625,120.0,27.203590561803583
101,101,1,812.0625,135.0,28.48849403646045
102,102,1,812.0625,135.0,15.600907569276549
103,103,1,812.0625,135.0,28.64120511052082
104,104,1,812.0625,135.0,28.84566555482961
105,105,1,812.0625,135.0,27.46077596930692
106,106,1,812.0625,135.0,12.735096402003949
107,107,1,812.0625,142.5,26.872611016074988
108,108,1,812.0625,157.5,26.972842618375445
109,109,1,812.0625,150.0,17.112693238242507
110,110,1,812.0625,150.0,26.875366033383525
111,111,1,812.0625,150.0,26.79587038740673
112,112,1,812.0625,157.5,27.35510800375665
113,113,1,812.0625,150.0,12.985863339422274
114,114,1,812.0625,150.0,28.57622499591214
115,115,1,812.0625,150.0,28.193021489403176
116,116,1,812.0625,150.0,26.45063725397456
117,117,1,812.0625,150.0,13.23095073610362
118,118,1,812.0625,135.0,28.684297271975
119,119,1,812.0625,120.0,19.814735728188364
120,120,1,812.0625,120.0,18.19544149162307
121,121,1,812.0625,120.0,28.7049097304918
122,122,1,812.0625,120.0,26.30614267257059
123,123,1,812.0625,120.0,26.19033762730492
124,124,1,812.0625,135.0,13.267655711258026
125,125,1,812.0625,150.0,28.48830053861672
126,126,1,812.0625,150.0,27.853028481874265
127,127,1,812.0625,150.0,24.61648257485944
128,128,1,812.0625,150.0,12.833132415844128
129,129,1,812.0625,150.0,26.739667340316338
130,130,1,812.0625,135.0,27.312178890270825
131,131,1,812.0625,150.0,16.38240015623474
132,132,1,812.0625,135.0,28.25779155157313
133,133,1,812.0625,150.0,20.90514616093902
134,134,1,812.0625,135.0,22.256498967912425
135,135,1,812.0625,135.0,13.607311209807971
136,136,1,812.0625,135.0,28.911081088532907
137,137,1,812.0625,120.0,26.377777358514297
138,138,1,812.0625,120.0,12.569651018175824
139,139,1,812.0625,97.5,28.883407361498467
140,140,1,812.0625,120.0,27.9594171210687
141,141,1,812.0625,120.0,28.60370307225424
142,142,1,812.0625,120.0,13.49184404121244
143,143,1,812.0625,120.0,28.661951522854785
144,144,1,812.0625,120.0,28.53947538529582
145,145,1,812.0625,120.0,28.234014338123927
146,146,1,812.0625,120.0,13.462612982744451
147,147,1,812.0625,120.0,28.45621628956206
148,148,1,812.0625,120.0,26.449136082734267
149,149,1,812.0625,120.0,13.275256449616869
150,150,1,812.0625,120.0,28.84407858994725
151,151,1,812.0625,120.0,28.94220259453492
152,152,1,812.0625,120.0,28.39457062586738
153,153,1,812.0625,120.0,13.372774952573767
154,154,1,812.0625,120.0,28.72319123437768
155,155,1,812.0625,120.0,28.738542073492432
156,156,1,812.0625,127.5,28.46374765873124
157,157,1,812.0625,135.0,13.348686074007594
158,158,1,812.0625,135.0,28.80109867472361
159,159,1,812.0625,135.0,28.25950505656208
160,160,1,812.0625,135.0,13.254532411840364
161,161,1,812.0625,135.0,26.66198812565951
162,162,1,812.0625,127.5,26.90588114543775
163,163,1,812.0625,135.0,28.828416682704205
164,164,1,812.0625,135.0,13.286147803224685
165,165,1,812.0625,135.0,29.064743016721064
166,166,1,812.0625,135.0,29.074816822520607
167,167,1,812.0625,135.0,28.65020458069496
168,168,1,812.0625,135.0,13.329384172424094
169,169,1,812.0625,135.0,27.801703509760383
170,170,1,812.0625,135.0,27.42109977183428
171,171,1,812.0625,142.5,13.420699144068475
172,172,1,812.0625,142.5,26.76013959690437
173,173,1,812.0625,142.5,27.08973713104696
174,174,1,812.0625,142.5,27.234856011168468
175,175,1,812.0625,150.0,12.992621320727832
176,176,1,812.0625,150.0,26.69371909347216
177,177,1,812.0625,150.0,27.73551992064804
178,178,1,812.0625,150.0,27.474626787457176
179,179,1,812.0625,150.0,13.694121488156457
180,180,1,812.0625,157.5,28.9968267575546
181,181,1,812.0625,150.0,27.915500831946755
182,182,1,812.0625,150.0,12.946101943935156
183,183,1,812.0625,157.5,27.14531463372014
184,184,1,812.0625,157.5,26.99749612188544
185,185,1,812.0625,157.5,26.899669069546704
186,186,1,812.0625,157.5,13.133096825302394
187,187,1,812.0625,157.5,27.24263936971051
188,188,1,812.0625,157.5,27.12109200716452
189,189,1,812.0625,157.5,26.49173535449234
190,190,1,812.0625,157.5,13.116545538696322
191,191,1,812.0625,157.5,27.02585118173149
192,192,1,386.0625,300.0,27.141801427526808
193,193,3,372.75,300.0,13.259854069980651
194,194,3,372.75,412.5,27.16307022770251
195,195,3,359.4375,435.0,27.54843286130888
196,196,3,346.125,427.5,27.37564044826484
197,197,3,346.125,427.5,13.09966769107763
198,198,3,346.125,427.5,26.812828823300027
199,199,3,346.125,427.5,27.21471071055483
200,200,3,346.125,427.5,27.135479947466827
201,201,3,346.125,427.5,13.413746014384992
202,202,3,346.125,427.5,29.2785871348295
203,203,3,346.125,427.5,29.56025089858341
204,204,3,346.125,427.5,13.672694081788991
205,205,3,346.125,427.5,0.7234468623327279
206,206,3,346.125,427.5,30.364243156957425
207,207,3,346.125,427.5,30.17398060487468
208,208,3,346.125,427.5,18.85317702901938
