,index,class,gazex,gazey,fps
0,0,3,620.0,562.5,23.601161403587746
1,1,3,620.0,562.5,22.912807626123296
2,2,3,620.0,562.5,24.270766666859554
3,3,3,420.0,270.0,24.03722806776242
4,4,3,620.0,562.5,10.195915609024455
5,5,3,620.0,562.5,23.512781415373578
6,6,3,620.0,562.5,23.7493644079793
7,7,3,620.0,562.5,23.66054041857054
8,8,3,620.0,562.5,10.056209031230969
9,9,3,620.0,562.5,23.78451453392762
10,10,3,620.0,562.5,23.46319387338401
11,11,3,620.0,562.5,12.850747274699282
12,12,3,620.0,562.5,21.5850757790186
13,13,3,620.0,562.5,21.6456745333409
14,14,3,620.0,562.5,22.74038049695569
15,15,3,620.0,562.5,9.980093607159258
16,16,3,620.0,562.5,23.226332343950737
17,17,3,620.0,562.5,23.3381222909097
18,18,3,620.0,562.5,21.928364170583407
19,19,3,620.0,562.5,9.770714673412956
20,20,3,620.0,562.5,21.2332194294682
21,21,3,620.0,562.5,23.421529045840103
22,22,3,620.0,562.5,13.56436136668661
23,23,3,620.0,562.5,20.260282773245223
24,24,3,620.0,562.5,20.09237800058443
25,25,3,620.0,562.5,23.01047849987382
26,26,3,620.0,562.5,9.90931062752056
27,27,3,620.0,562.5,22.7936438927896
28,28,3,620.0,562.5,23.27841047841048
29,29,3,620.0,562.5,13.348176295178902
30,30,3,620.0,562.5,23.352935608696864
31,31,3,620.0,562.5,23.093208534067447
32,32,3,620.0,562.5,19.97021349534348
33,33,3,620.0,562.5,10.074251991766324
34,34,3,620.0,562.5,23.52979720063953
35,35,3,620.0,562.5,23.395269968763944
36,36,3,620.0,562.5,23.13332965638961
37,37,3,660.0,562.5,9.705285225387408
38,38,3,620.0,562.5,21.93340968158596
39,39,3,660.0,562.5,23.75245775381688
40,40,3,660.0,562.5,14.14967748900224
41,41,3,620.0,562.5,22.10448539913254
42,42,3,660.0,562.5,21.753334854677096
43,43,3,660.0,562.5,21.48534195280124
44,44,3,660.0,562.5,9.827559221162632
45,45,3,660.0,562.5,22.689083630855784
46,46,3,660.0,562.5,23.15849221204441
47,47,3,660.0,562.5,23.270790450457447
48,48,3,660.0,562.5,8.353090658519973
49,49,3,620.0,562.5,23.41839053505525
50,50,3,660.0,562.5,23.821933446546524
51,51,3,620.0,562.5,14.097695257749978
52,52,3,620.0,562.5,23.845634302477627
53,53,3,620.0,562.5,23.31567829586641
54,54,3,620.0,562.5,23.28383794646327
55,55,3,620.0,562.5,10.031580206165842
56,56,3,620.0,562.5,23.477377933759858
57,57,3,620.0,562.5,23.309199630992207
58,58,3,620.0,562.5,23.477246521208592
59,59,3,620.0,562.5,9.574375222564122
60,60,3,620.0,562.5,19.485461294383818
61,61,3,620.0,562.5,20.42962421762743
62,62,3,620.0,562.5,14.28767445266912
63,63,3,620.0,562.5,24.13543404955634
64,64,3,620.0,562.5,23.83005414495849
65,65,3,620.0,562.5,23.32423565001724
66,66,3,620.0,562.5,10.242750738723778
67,67,3,620.0,562.5,23.803411915598787
68,68,3,620.0,562.5,23.498027967013268
69,69,3,680.0,562.5,13.86615534654611
70,70,3,620.0,562.5,22.24693689201948
71,71,3,620.0,562.5,23.746406309269712
72,72,3,620.0,562.5,20.79198124197554
73,73,3,620.0,562.5,8.68333785342081
74,74,3,620.0,562.5,24.141824377216007
75,75,3,620.0,562.5,23.7262570780466
76,76,3,620.0,562.5,23.53705948372615
77,77,3,620.0,562.5,9.89589069537541
78,78,3,620.0,562.5,22.40499134633876
79,79,3,620.0,562.5,22.345547729912308
80,80,3,620.0,573.75,12.95513905533797
81,81,3,620.0,562.5,23.782491593946503
82,82,3,620.0,573.75,23.50303152562508
83,83,3,620.0,562.5,18.38429777423229
84,84,3,620.0,562.5,10.036212932232957
85,85,3,620.0,562.5,24.20703188124755
86,86,3,660.0,562.5,23.387312438315835
87,87,3,660.0,562.5,23.896853296261902
88,88,3,620.0,562.5,10.162934389129308
89,89,3,620.0,562.5,24.00503645708137
90,90,3,620.0,562.5,23.330722677109293
91,91,3,620.0,562.5,13.788026916590784
92,92,3,620.0,562.5,20.99997496607904
93,93,3,620.0,562.5,23.513704121046995
94,94,3,420.0,258.75,21.8902539586443
95,95,3,620.0,562.5,9.870065325024944
96,96,3,620.0,562.5,22.055434319638643
97,97,3,620.0,573.75,23.72236550382336
98,98,3,620.0,573.75,23.64706744620034
99,99,3,620.0,562.5,10.187668810601792
100,100,3,620.0,562.5,23.49263177940707
101,101,3,620.0,562.5,23.737402091728168
102,102,3,420.0,258.75,13.78974950766206
