yaw,pitch,class,fps,hleft,htop,hright,hbottom
-2.0078150695644466,-0.28646798266044443,3.0,17.937867798001918,666.7100830078125,277.30419921875,748.0540771484375,405.40374755859375
-2.0558493077237157,-0.3506576217824063,3.0,22.001405805768,665.6921997070312,278.70648193359375,747.5977783203125,404.7214050292969
-1.7430115028976334,-0.2999755357093263,3.0,21.249570631716004,665.8095703125,278.830078125,746.9512939453125,405.115966796875
-1.601201370644222,-0.20995829401966695,3.0,21.00944204288741,665.7603759765625,278.79327392578125,747.2968139648438,405.42486572265625
-1.7068235378992553,-0.30281126963804267,3.0,21.36528215002496,664.6397705078125,279.2420349121094,746.7603759765625,405.38092041015625
-1.4688887366283059,-0.20653932781222326,3.0,21.42114993718144,663.7756958007812,278.9257507324219,746.7139892578125,406.2626647949219
-1.154596446372877,-0.28627863190693975,3.0,23.00820643349278,663.1277465820312,280.03570556640625,745.7718505859375,406.2547302246094
-2.206485288987704,-0.32081157544588823,3.0,22.585113428929898,662.86376953125,279.38055419921875,745.76171875,405.9671936035156
-1.785974682867228,-0.2456494463166909,3.0,21.664233878257278,662.862548828125,279.680419921875,745.779541015625,406.3586120605469
-1.4619484056695051,-0.19436282267616298,3.0,22.61677747760864,662.66845703125,279.8941955566406,745.9234008789062,406.97308349609375
-1.8575255655582779,-0.2749135919550266,3.0,22.08900264374717,662.3052368164062,280.5811767578125,745.4159545898438,405.6897888183594
-2.1517235064407316,-0.23419891889378622,3.0,20.90045844129958,661.0165405273438,280.9559020996094,745.0869140625,405.3121337890625
-1.1777712741787467,-0.28989866677668447,3.0,21.499548921512343,660.4143676757812,281.0431213378906,743.9381103515625,406.7437438964844
-1.8964822859839567,-0.2680596805735987,3.0,21.87461341483131,660.042724609375,281.3968505859375,744.1024169921875,406.8019714355469
-1.2551446259610368,-0.33484164070064365,3.0,20.911399725788357,659.5025634765625,282.3994445800781,743.6364135742188,408.64617919921875
-1.5186175441891918,-0.3484032559196542,3.0,22.168157121413923,659.7130126953125,282.24920654296875,743.0779418945312,409.26171875
-1.9978230223125242,-0.4108565140108844,3.0,22.219830052340487,659.6965942382812,282.03387451171875,743.392333984375,407.5811462402344
-1.8582637938124476,-0.2476958192983078,3.0,21.551470059295646,659.3628540039062,281.7074279785156,743.3395385742188,408.36279296875
-0.7668338000707239,-0.3004897921158206,3.0,21.99748258789964,658.8607788085938,281.6395568847656,742.6384887695312,408.4891357421875
-1.6408063044792265,-0.3382893690478603,3.0,21.66233175982068,658.6287841796875,282.2054138183594,742.3568115234375,406.08740234375
-1.4636961051348696,-0.30366348118686803,3.0,21.680359348912702,657.4767456054688,283.0548400878906,741.47900390625,408.17462158203125
-1.3859758766205965,-0.2712759802220874,3.0,22.55596366784798,657.576904296875,283.09429931640625,741.7769775390625,407.3746032714844
-1.5816740082673253,-0.3063684539060615,3.0,22.36186921867086,657.5615844726562,283.73974609375,741.7015380859375,406.1991271972656
-1.7106407798477206,-0.36378114700209874,3.0,21.571310282402195,657.8482666015625,284.084716796875,741.5172729492188,405.93511962890625
-1.6091090948689946,-0.33494097660930366,3.0,22.184103074026275,657.3155517578125,283.9556579589844,741.2301635742188,407.15582275390625
-0.8434406940912892,-0.43352321068076677,3.0,22.149309534496872,656.9718017578125,284.4678039550781,741.696044921875,407.9638671875
-0.8110894121173338,-0.3515729502490665,3.0,21.47313237221494,656.6177368164062,285.039306640625,741.5145874023438,407.86126708984375
-1.0226792917788379,-0.3913358095367126,3.0,22.676939213555436,656.598388671875,284.77947998046875,741.656005859375,407.89056396484375
-1.1642565305949215,-0.44490715907641953,3.0,22.13469840097103,656.5838012695312,285.2940673828125,741.9949951171875,407.6264953613281
-1.61957957901075,-0.34969009535838047,3.0,21.74634217157315,656.7412719726562,285.5417175292969,741.6617431640625,407.34979248046875
-0.6045626011622338,-0.36282374059021527,3.0,22.55559977198662,656.334716796875,286.2574768066406,740.4134521484375,407.68084716796875
-0.7574805120062567,-0.4303543152996815,3.0,21.732145077720208,656.067626953125,286.6270446777344,740.7095947265625,408.49578857421875
-0.13687582738571252,-0.4145607047710756,3.0,20.984320435465634,655.8883056640625,285.7442321777344,740.6234741210938,409.2055358886719
-0.31236322951982987,-0.4138432491734082,3.0,21.912211228018847,655.765869140625,285.9021911621094,740.8318481445312,409.21630859375
-1.6434287192046275,-0.414440329889804,3.0,21.994368087929146,656.4172973632812,285.14544677734375,740.7579956054688,408.6847839355469
-1.542343912656817,-0.36022928905626,3.0,20.406762838446006,656.1484375,285.15069580078125,740.58935546875,409.1145935058594
-1.8442525038433772,-0.29934010547323336,3.0,21.542393425783256,655.8361206054688,284.40557861328125,741.2747802734375,408.89361572265625
-1.7292360358430898,-0.2921756695087022,3.0,21.77829701284068,656.0730590820312,284.88360595703125,740.8853149414062,408.4273376464844
-1.7965871134950846,-0.302620587303993,3.0,20.863032232391564,656.0753173828125,284.83953857421875,740.7922973632812,408.70050048828125
-1.857285747902116,-0.29267980590305426,3.0,21.651820190381795,656.094482421875,284.68975830078125,740.7977905273438,408.8820495605469
-1.9560393563897258,-0.3523479301262796,3.0,21.53542510641138,656.3849487304688,284.7593078613281,740.57373046875,408.34765625
-2.020140578563497,-0.4103987166194997,3.0,20.55829820605823,656.3123168945312,285.4369812011719,740.340576171875,408.5303039550781
-2.1579366612638866,-0.344600261883021,3.0,21.475111361425427,656.1752319335938,285.64666748046875,740.7479858398438,408.85968017578125
-2.2975985546239857,-0.3859112167123302,3.0,21.86617453093313,656.3243408203125,285.853271484375,740.8060302734375,409.5790710449219
-2.2902522247570016,-0.32922316974890353,3.0,20.93530192766514,656.1557006835938,285.78424072265625,740.8740234375,409.7659606933594
-1.9293901686257389,-0.309510717676246,3.0,21.760557826799758,656.2598876953125,286.0457458496094,741.0717163085938,410.3711242675781
-1.6672060872071275,-0.4402495566459799,3.0,21.95372987458912,656.367431640625,285.4940185546875,741.4114379882812,409.6383056640625
-1.7681020756336516,-0.38056811661730416,3.0,21.02850725466013,656.801025390625,285.8919677734375,741.33984375,409.8831787109375
-1.7231338016793365,-0.4106682285218157,3.0,21.77705319778611,656.3948974609375,285.2939147949219,741.90478515625,410.68341064453125
-1.3058243151891358,-0.4009133357649645,3.0,20.42952470945808,656.3621826171875,285.1108093261719,741.9283447265625,410.0555114746094
-0.356260380083715,-0.47980069462696473,3.0,20.247372714853274,656.5018310546875,285.9375,742.1956787109375,410.0196838378906
-1.222951802071941,-0.411886092088309,3.0,21.2205430729612,656.8215942382812,285.6449890136719,742.0303344726562,409.2948913574219
-1.7394817491888426,-0.4143599024248836,3.0,21.51543007222587,656.82421875,285.4465026855469,742.8179321289062,409.38372802734375
-1.4212786068726324,-0.3684014651772772,3.0,20.649694511045357,656.7318725585938,285.9688720703125,742.397705078125,409.8585205078125
-1.5062628735762054,-0.42736917803381164,3.0,21.48897450610706,656.4278564453125,285.95428466796875,742.7625122070312,410.3718566894531
-1.7954290378950637,-0.43936219137076554,3.0,21.238917977334644,657.60888671875,285.8135681152344,742.616943359375,413.109375
-1.6176137666521082,-0.5197094951423472,3.0,20.35249875050344,656.8778076171875,286.014404296875,742.7071533203125,412.706298828125
-2.160894501128583,-0.5024602007619039,3.0,21.158775160167483,657.7008666992188,286.1896057128906,743.0816650390625,412.7139892578125
-2.264338069453877,-0.3597105052759126,3.0,21.973742390427393,657.2879638671875,287.18194580078125,743.146728515625,412.248779296875
-2.1081708357638482,-0.37478293178132505,3.0,20.547119251852976,658.1531372070312,287.0572204589844,743.9808349609375,411.4725646972656
-1.6767817492226165,-0.3303289142335044,3.0,20.75966759222138,658.8360595703125,287.9156188964844,744.604736328125,411.5462341308594
-0.37603568275809834,-0.4144017140539979,3.0,21.351469397936278,659.8350830078125,288.1105041503906,744.9757080078125,411.586181640625
-1.73334049971512,-0.4228042536093069,3.0,21.47643089022929,660.9322509765625,287.5707092285156,746.0741577148438,410.70538330078125
-2.1904870145293254,-0.4239219823188131,3.0,20.74878182708623,661.031982421875,288.0050354003906,746.0747680664062,410.3918762207031
-2.3341690827129535,-0.34150300553525886,3.0,21.37442796718137,661.3287963867188,286.5183410644531,745.9662475585938,412.0248107910156
-1.5550194941811584,-0.4392623228298876,3.0,21.57685877287295,659.6396484375,286.0372314453125,746.7310791015625,413.09954833984375
-0.9249992035266389,-0.21817414598256143,3.0,20.708521773476843,659.0530395507812,286.4913024902344,744.6771240234375,411.9909973144531
-1.555523364259401,-0.2949357696624604,3.0,21.346905330232133,657.8118896484375,284.2544250488281,742.786376953125,411.3891906738281
-0.9849565470442467,-0.15090615895657697,3.0,21.31576968033745,655.896728515625,285.11590576171875,741.0924072265625,414.47265625
-1.0838695457230978,-0.1583478299905854,3.0,19.71628285221381,655.8771362304688,285.30657958984375,740.7391357421875,413.8414306640625
-1.808257884340139,-0.2999084240498563,3.0,20.81116993564585,655.121337890625,285.1204833984375,738.707275390625,415.1121520996094
-2.380781592324283,-0.3572398907326461,3.0,20.34647624961192,654.9658813476562,286.3185729980469,737.9589233398438,416.61505126953125
-1.2289396534668753,-0.3230912413389961,3.0,18.73360370178479,649.3218994140625,291.5057373046875,730.942626953125,416.75054931640625
-1.7376265911734934,-0.2773674285834256,3.0,21.297910478076524,642.9356689453125,296.232177734375,725.6932983398438,417.9854431152344
-1.779229428458275,-0.2855867426557372,3.0,20.832152897118277,637.6873168945312,298.3482360839844,720.6749877929688,418.2926330566406
-2.0697876270789175,-0.34129661055077776,3.0,22.52035759349244,637.6654663085938,298.0822448730469,720.9093627929688,418.55078125
-1.6291754810505237,-0.30520039145195277,3.0,20.884431918898194,629.9694213867188,298.0531921386719,715.5439453125,420.7505187988281
-0.7581340517377622,-0.2840764640015533,3.0,22.645473393227366,621.3430786132812,301.2284240722656,711.2379150390625,424.52325439453125
-2.0972504105559238,-0.3056291603874555,3.0,21.82123904855056,616.5635986328125,304.726806640625,707.1827392578125,429.55035400390625
-0.7374740469492544,-0.21780876028100254,3.0,21.46631864476176,612.3589477539062,307.7673645019531,697.873291015625,429.56097412109375
-0.9076729437906923,-0.2536277443103503,3.0,22.364969419694038,607.4357299804688,309.9535217285156,692.6614379882812,432.7367858886719
-1.5647084737010297,-0.23905705735430874,3.0,22.26358728827504,607.3578491210938,309.56011962890625,693.0635986328125,433.076171875
-0.5854624098241855,-0.23929807343296094,3.0,21.590742494749414,596.8607177734375,313.83062744140625,683.8854370117188,438.17218017578125
-1.7236479249277765,-0.35823884245753485,3.0,22.115674415906945,594.3615112304688,318.7527770996094,680.4647216796875,445.3463439941406
-2.0415960695696116,-0.4380631013910249,3.0,21.983992787844162,586.9014282226562,329.8040771484375,672.96630859375,450.78533935546875
0.592200740014304,-0.46987615850867537,1.0,21.740931568198548,577.6856689453125,331.03228759765625,663.5643310546875,453.4800109863281
0.7294211804450726,-0.4510585285622845,3.0,22.630078449568906,571.9684448242188,336.181396484375,656.998291015625,457.5762634277344
1.1460349161004904,-0.4843270032156634,3.0,22.061582806467563,571.8352661132812,336.19940185546875,657.1331176757812,458.3614501953125
0.23633903514577387,-0.4144200898655194,2.0,20.392475653810063,564.0570678710938,340.46343994140625,653.7988891601562,463.4665832519531
0.8157251766268346,-0.43744178590870936,3.0,20.417888941355155,561.0123291015625,340.95147705078125,652.1810302734375,471.09173583984375
1.1254673230018084,-0.5941347275979195,3.0,20.703206444479545,557.7540283203125,346.5707092285156,649.1763916015625,472.3375549316406
0.003783020328457558,-0.5167994590192175,3.0,20.01013315267951,555.8185424804688,351.6736755371094,645.401123046875,475.8179931640625
-0.7489216448949599,-0.39363864493130407,3.0,20.7055571188089,554.90478515625,356.5398254394531,648.0255737304688,475.7189025878906
-0.9102090720967748,-0.40402816897592125,3.0,21.50186346229757,554.7919921875,356.6429748535156,647.9882202148438,475.9583435058594
-1.8948633503572978,-0.41054998416941624,3.0,20.256662384452664,551.8584594726562,357.18011474609375,645.81201171875,477.955322265625
-2.2352313166359647,-0.40346251356038837,3.0,21.37246749011455,550.546142578125,358.3771667480469,643.240478515625,478.442138671875
-2.0851158502070324,-0.4638339786275037,3.0,22.038746289047108,550.2342529296875,361.408447265625,641.8970336914062,478.91693115234375
-0.4480717933997607,-0.3284588425160508,3.0,20.232136569082865,550.6475219726562,362.8248291015625,644.4658813476562,480.9330749511719
-0.9865560415949484,-0.23085345593242868,3.0,21.32617427824725,550.6464233398438,361.987060546875,645.2542114257812,480.34161376953125
-0.6967774833834265,-0.23551265625952233,3.0,22.481730228070646,550.8837280273438,361.8321533203125,644.8817138671875,479.9835205078125
-0.4719896431497623,-0.4038076592376626,3.0,20.81261567928863,551.3792114257812,363.499755859375,644.9990234375,481.088134765625
-0.6026717567882776,-0.28713856662292636,3.0,21.44217575788559,552.7526245117188,364.6619873046875,646.1642456054688,481.8310546875
