,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0.6551264428829142,-0.151613760858211,1,31.340068145137188,574.0,81.0,644.24853515625,181.64715576171875,352.0,195.0
1,1,0.7103510828273424,-0.0891471869615304,1,30.605081505479912,575.0,81.0,644.3196411132812,181.17507934570312,332.0,169.0
2,2,0.6057301309841245,-0.1465417705621551,3,33.08280355255478,574.0,82.0,643.5430908203125,181.85646057128903,368.0,193.0
3,3,0.6814038533587261,-0.1355679489743746,1,31.67090022199737,574.0,83.0,642.8703002929688,181.7810821533203,342.0,190.0
4,4,0.6466112516134949,-0.1072231265443342,1,32.66159464868358,573.0,83.0,641.7071533203125,183.93006896972656,352.0,179.0
5,5,0.6581089169876939,-0.0265376013143125,1,27.7661825259172,573.0,84.0,640.481201171875,183.7946319580078,346.0,144.0
6,6,0.6625207096495193,-0.0782580538964144,1,32.023454678719766,572.0,83.0,639.9902954101562,184.3837738037109,344.0,166.0
7,7,0.7771993556655303,-0.1335508707647485,1,28.580119381831068,572.0,84.0,638.887939453125,184.0420837402344,309.0,191.0
8,8,0.66335268117406,-0.1513370584209518,1,30.656979548876578,569.0,82.0,638.246826171875,186.54733276367188,344.0,198.0
9,9,0.7064391655021249,-0.188316115421138,1,37.05608368378273,569.0,81.0,636.7237548828125,185.63287353515625,330.0,213.0
10,10,0.7309839233727312,-0.19063492978227,1,29.39328362392779,569.0,82.0,636.0704956054688,185.43511962890625,323.0,214.0
11,11,0.7752893365317255,-0.1726431460899127,1,17.140176374915203,569.0,82.0,636.1353149414062,185.9021759033203,308.0,206.0
12,12,0.7543707388013712,-0.1906157550224214,1,28.336254129537423,569.0,81.0,635.9326782226562,185.7940368652344,316.0,214.0
13,13,0.8141565747447779,-0.1985650245601989,1,32.69953534786541,567.0,84.0,635.7783813476562,185.22183227539065,297.0,218.0
14,14,0.8070515272725555,-0.2488574901658003,1,32.3078653243262,567.0,84.0,635.6970825195312,186.1018524169922,303.0,240.0
15,15,0.7903095650797723,-0.2413729422382416,1,30.7890799914848,567.0,84.0,635.626953125,185.56857299804688,307.0,236.0
16,16,0.7742693458342251,-0.2326106096196629,1,25.48272719540202,567.0,84.0,635.6624145507812,185.73855590820312,311.0,232.0
