,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,-0.1523242922370441,-0.6553714537032016,0,1.7596206811344492,574.0,240.0,651.6400146484375,333.8320617675781,689.0,676.0
1,1,1,1,-0.647455739995159,-0.4914541549249334,0,14.234337085667937,576.0,240.0,652.4462890625,332.8314819335937,954.0,588.0
2,2,2,2,0.5444598490491075,-0.6226012564897765,0,19.748309697346365,574.0,241.0,651.8441772460938,333.39727783203125,343.0,660.0
3,3,3,3,-0.8685551021190635,-0.6521612793252201,0,17.89409375586614,574.0,241.0,651.7398071289062,332.90106201171875,1000.0,674.0
4,4,4,4,-0.7908390015044802,-0.6992635442610156,0,20.01003768904156,574.0,242.0,651.7012939453125,332.9130249023437,960.0,699.0
5,5,5,5,-0.7571204526268779,-0.566690319932435,0,18.94985474638221,573.0,242.0,650.9256591796875,333.12994384765625,982.0,631.0
6,6,6,6,-1.126694507632117,-0.6598090790276007,0,18.19694136532246,573.0,242.0,651.2664184570312,333.7898254394531,1069.0,679.0
7,7,7,7,-0.1185016137608198,-0.6422380747874757,0,20.014716478734115,573.0,242.0,651.4268798828125,333.7203674316406,673.0,670.0
8,8,8,8,-1.0660487369727236,-0.68872594845979,0,18.535902421778328,573.0,242.0,651.28125,333.6966247558594,1044.0,694.0
9,9,9,9,-1.1741717456493956,-0.7095598576674799,0,20.014716478734115,573.0,242.0,651.8458251953125,334.3207092285156,1060.0,705.0
10,10,10,10,-0.3784764698971559,-0.6382364089335227,0,18.66125645132586,573.0,242.0,651.64306640625,334.4517517089844,802.0,669.0
11,11,11,11,-0.1599372045291446,-0.6032826859423418,0,19.87407365288755,573.0,243.0,651.6555786132812,334.5659484863281,696.0,651.0
12,12,12,12,-0.1997013953973358,-0.6647492428496975,0,19.727132482974,573.0,242.0,651.762939453125,335.444580078125,712.0,683.0
13,13,13,13,-0.0436987450626741,-0.6650887958886826,0,17.093235742405593,573.0,243.0,651.966064453125,335.4973449707031,634.0,684.0
14,14,14,14,0.1247059801523774,-0.6904327684024217,0,15.37664927723255,573.0,243.0,652.2020874023438,335.62945556640625,551.0,697.0
15,15,15,15,-0.3533969492796617,-0.6771278819124948,0,18.65826794071069,573.0,242.0,652.1078491210938,335.75164794921875,785.0,689.0
16,16,16,16,-0.356061974582504,-0.6786850322018642,0,20.579077001579872,573.0,243.0,652.4267578125,335.90875244140625,786.0,691.0
17,17,17,17,-0.1533027376215393,-0.6682896492028488,0,16.924800258251956,573.0,243.0,652.44873046875,335.9729309082031,689.0,686.0
18,18,18,18,-0.4086061428897674,-0.63044692906115,0,17.289610908896044,573.0,243.0,651.9515991210938,335.8466796875,817.0,666.0
19,19,19,19,0.2586893482781549,-0.6540422700031431,0,19.814922947551423,572.0,243.0,652.3883056640625,336.3025207519531,482.0,678.0
20,20,20,20,-0.453966700472651,-0.6333566988681706,0,18.27408265874295,572.0,243.0,652.27001953125,336.7030639648437,838.0,668.0
21,21,21,21,1.1967481611583244,-0.6804046353177283,0,19.924204205916023,570.0,243.0,655.0900268554688,336.09918212890625,149.0,692.0
22,22,22,22,1.1195258106098416,-0.5708560365095369,0,19.466469881139684,570.0,243.0,654.5545654296875,336.5247802734375,127.0,635.0
23,23,23,23,0.6747651253933766,-0.6092716026017119,0,14.70462808120966,570.0,244.0,654.267578125,336.3585510253906,284.0,656.0
24,24,24,24,0.0055175371464261,-0.6268838858387329,0,17.519335031953553,570.0,244.0,654.297607421875,336.8132019042969,609.0,665.0
25,25,25,25,1.142431126513395,-0.7031871794950292,0,17.136814924373045,569.0,244.0,654.6644287109375,337.24127197265625,167.0,704.0
26,26,26,26,-0.4217797355379533,-0.7469594278037897,0,16.718900475142703,569.0,244.0,654.3722534179688,337.529052734375,803.0,725.0
27,27,27,27,1.4525557028209044,-0.6175274019809576,0,20.114443559912143,569.0,244.0,654.2020263671875,338.049560546875,93.0,662.0
28,28,28,28,1.4610149677074322,-0.5435591679684427,0,18.66972909934211,569.0,243.0,654.318603515625,338.69097900390625,67.0,621.0
29,29,29,29,-0.9782312663434698,-0.5740438403343617,0,18.989405820460348,568.0,244.0,653.7268676757812,339.27032470703125,1056.0,639.0
30,30,30,30,1.6002093431381677,-0.3251466690683192,0,18.4119787711312,568.0,243.0,653.43798828125,338.24609375,4.0,494.0
31,31,31,31,1.4594442352965034,-0.3512909214896271,0,18.653289216209487,569.0,243.0,653.3070068359375,338.169189453125,14.0,510.0
32,32,32,32,0.5875220986112528,-0.4809365328318835,0,20.55870127833111,568.0,243.0,650.9002685546875,336.42041015625,294.0,585.0
33,33,33,33,1.5039829413669887,-0.4898069897907194,0,17.790943988462598,567.0,243.0,649.979248046875,335.80474853515625,45.0,590.0
34,34,34,34,-0.2409234006462363,-0.54175594159435,0,17.973380413263513,564.0,243.0,649.635009765625,336.4908752441406,737.0,619.0
35,35,35,35,0.4030049824851127,-0.5835752938757554,3,19.874544515468703,565.0,244.0,647.9271240234375,335.3952941894531,397.0,642.0
36,36,36,36,-0.2319437540827071,-0.6386707705073147,3,20.122935797422684,564.0,244.0,648.3926391601562,335.3675231933594,724.0,671.0
37,37,37,37,1.0112363543650398,-0.6006959575755477,3,17.5052232234154,564.0,244.0,648.77490234375,335.76873779296875,159.0,651.0
38,38,38,38,1.0127439698581335,-0.6213969750448427,3,16.589292494620935,564.0,244.0,648.381103515625,335.5634765625,165.0,662.0
39,39,39,39,1.089453928212885,-0.5700578871308402,3,16.379968992005875,566.0,244.0,648.8427124023438,335.2067565917969,129.0,634.0
40,40,40,40,0.3169459971236382,-0.5164801460045171,3,15.809366578089367,567.0,244.0,648.439697265625,335.3283386230469,434.0,605.0
41,41,41,41,-0.4081246433646811,-0.4821224384652958,3,17.150198517355445,568.0,244.0,649.1759643554688,335.42291259765625,833.0,586.0
42,42,42,42,0.1993812834343082,-0.5302361719831034,3,15.621942135216472,569.0,244.0,649.4292602539062,335.76434326171875,500.0,613.0
43,43,43,43,-0.2663723017069245,-0.4746245747322867,3,19.336877094791777,568.0,244.0,649.29541015625,334.5498352050781,758.0,581.0
44,44,44,44,0.4039019351402514,-0.5449496043735731,3,18.300394429124925,569.0,244.0,650.3060302734375,334.87353515625,394.0,621.0
45,45,45,45,0.3715695616100355,-0.5209230976510962,3,18.52951519274777,569.0,244.0,650.4309692382812,335.5965881347656,407.0,608.0
46,46,46,46,-0.75090277042987,-0.4365469637824428,3,19.639656682103173,571.0,245.0,650.9569091796875,334.5205078125,1006.0,560.0
47,47,47,47,1.195457326977963,-0.5583093519819556,3,20.487802971834977,572.0,246.0,653.2464599609375,336.5177307128906,107.0,630.0
48,48,48,48,-0.2064130939765535,-0.4563747307303006,3,17.8885225765453,573.0,245.0,652.1796875,333.6275634765625,730.0,571.0
49,49,49,49,0.634855792245776,-0.4907052740264031,3,19.959569810602456,573.0,246.0,652.205322265625,333.5649108886719,277.0,591.0
50,50,50,50,1.0196631286862683,-0.5012623109035863,3,20.365543260290067,573.0,246.0,652.1400146484375,333.4597473144531,134.0,597.0
51,51,51,51,0.6355748457400975,-0.5099420855283725,3,18.85860220855365,575.0,244.0,651.8280029296875,335.09527587890625,281.0,601.0
52,52,52,52,-0.6584506005555512,-0.5077319281397158,3,21.06748238225116,575.0,244.0,652.4382934570312,335.82086181640625,955.0,600.0
53,53,53,53,-0.4273313611463326,-0.5007211565700822,3,17.895468004676207,575.0,244.0,652.2225952148438,335.4103088378906,846.0,596.0
54,54,54,54,-0.4557883026582652,-0.4660795560586585,3,20.52118264681563,576.0,244.0,653.243896484375,335.5145568847656,866.0,577.0
55,55,55,55,-1.695886867408681,-0.4448685432406133,3,19.62743336328242,576.0,244.0,652.6175537109375,334.8616638183594,1187.0,564.0
56,56,56,56,-1.4081769195738787,-0.4234023995901387,3,15.868280871670702,576.0,244.0,652.9965209960938,334.67578125,1190.0,552.0
57,57,57,57,-1.4640641539975183,-0.4548207762342395,3,15.894679798848724,576.0,244.0,652.6522216796875,334.698486328125,1186.0,570.0
58,58,58,58,-1.295630932958803,-0.4506848870613464,3,20.410933705771,576.0,243.0,652.5386962890625,334.00225830078125,1168.0,567.0
59,59,59,59,-1.4055577006417856,-0.4631002777471868,3,15.637143166049652,575.0,243.0,653.3211669921875,334.020263671875,1179.0,574.0
60,60,60,60,-0.1334526001205246,-0.5655257195877433,3,15.7359965784004,579.0,243.0,654.5860595703125,334.7579345703125,688.0,631.0
61,61,61,61,-0.5993555885989109,-0.5057494710242608,3,18.734691507466085,579.0,243.0,654.3170166015625,334.4355773925781,932.0,598.0
62,62,62,62,-0.4471996081427597,-0.5376107313576418,3,20.904312634878863,579.0,243.0,654.0088500976562,334.1210327148437,854.0,616.0
63,63,63,63,-1.147401650371919,-0.4602429722136408,3,17.477795973814377,580.0,243.0,653.7433471679688,333.8797912597656,1139.0,572.0
64,64,64,64,-0.20451612433209,-0.4252583565538149,3,19.056442782566027,580.0,243.0,655.65625,334.27459716796875,735.0,552.0
65,65,65,65,-0.5935397774103959,-0.5477491193114644,3,22.399008832922128,579.0,243.0,655.331787109375,334.6181030273437,923.0,621.0
66,66,66,66,-1.6739320336981771,-0.4898128487451176,3,17.220612326174336,579.0,243.0,656.14892578125,335.3460998535156,1179.0,590.0
67,67,67,67,-1.605317419266994,-0.4724796647903369,3,21.399182665571445,578.0,243.0,655.9656982421875,335.7781066894531,1186.0,580.0
