,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0.2859675746916185,-1.0292565007230063,1,21.908205318387665,582.0,79.0,690.2631225585938,209.03225708007807,559.0,600.0
1,1,0.2260405912104374,-1.0622918156229488,1,21.88088977922457,579.0,78.0,689.978515625,210.61676025390625,576.0,609.0
2,2,-0.0166740515849861,-0.993637919565687,1,22.01191307131574,577.0,78.0,688.7918090820312,213.291259765625,637.0,591.0
3,3,-0.1794906658847244,-0.9846404298228544,1,21.841010633312155,574.0,77.0,684.7861328125,212.21177673339844,682.0,587.0
4,4,-0.067791564496294,-0.9252115906235728,1,21.47324230649117,573.0,75.0,684.2021484375,211.97422790527344,650.0,568.0
5,5,-0.1055772929906652,-0.9469258077295882,1,21.913814002089865,573.0,75.0,684.1680908203125,212.0685272216797,661.0,575.0
6,6,-0.1181865618038634,-0.8583860878127049,1,21.46961506961507,571.0,75.0,680.0907592773438,210.3122711181641,666.0,545.0
7,7,-0.1549991712359197,-0.9789218240141272,1,21.59774666453829,568.0,74.0,676.3187866210938,211.27975463867188,668.0,584.0
8,8,-0.1531951459135,-0.9938359255927344,1,21.627593034707864,567.0,75.0,675.647216796875,212.34918212890625,665.0,589.0
9,9,-0.0218339261970146,-0.9325772284084592,1,21.80796447753589,563.0,75.0,672.4186401367188,211.418701171875,624.0,570.0
10,10,-0.0124409570323051,-0.83032435940654,1,21.468955703653656,560.0,75.0,670.0689086914062,213.1226043701172,619.0,537.0
11,11,-0.0089370359860879,-0.8268044593937822,1,21.848747200083345,560.0,75.0,670.04150390625,213.1689453125,618.0,535.0
12,12,-0.107990383254386,-0.8649553072736034,1,21.705041890696076,558.0,75.0,667.8464965820312,212.4549102783203,649.0,548.0
13,13,0.0122963473851138,-0.860136849913323,1,21.69190827377197,555.0,75.0,664.1524658203125,210.02340698242188,605.0,545.0
14,14,-0.1143372287642629,-0.8321472931726992,1,21.512781584670304,553.0,75.0,662.6610717773438,211.1330108642578,648.0,536.0
15,15,-0.1754485199822022,-0.8534328745012666,1,21.892196316072425,550.0,75.0,658.2611083984375,208.76809692382807,665.0,542.0
16,16,-0.1522784858662948,-0.8467147843354327,1,21.73450997258769,547.0,73.0,656.7066650390625,209.34222412109372,654.0,540.0
17,17,-0.1525037892945155,-0.8551327702250641,1,21.69561101771628,547.0,73.0,656.8190307617188,209.37533569335935,654.0,542.0
18,18,-0.1508883157772734,-0.8530264761189205,1,21.860704140932427,545.0,72.0,655.7081298828125,209.75575256347656,653.0,541.0
19,19,-0.1665671440628969,-0.9927441627038563,1,21.67195767195767,544.0,72.0,654.9616088867188,209.45718383789065,647.0,586.0
20,20,-0.1904820643356994,-1.1396627705602578,1,20.797651632353524,543.0,72.0,653.1773681640625,210.60369873046875,640.0,624.0
21,21,-0.262456655956181,-1.177680194069466,1,18.752281272773608,543.0,71.0,653.7186279296875,211.4385528564453,651.0,632.0
22,22,-0.279498490087707,-1.2031579904279814,1,21.747808006802828,541.0,71.0,652.6182861328125,210.88037109375,649.0,636.0
23,23,-0.276203094554843,-1.1992455404705462,1,20.85079390329989,541.0,71.0,652.6226806640625,210.84661865234372,649.0,636.0
24,24,-0.1799186358719001,-1.1713569175352363,1,21.79651821441563,540.0,71.0,650.9171752929688,209.6446685791016,632.0,630.0
25,25,-0.1596975200310375,-1.1373037424666657,1,21.68372184396503,539.0,72.0,649.48974609375,208.77371215820312,630.0,623.0
26,26,-0.1649636547705602,-1.181657758315554,1,21.795951879855537,538.0,72.0,647.9830932617188,208.39605712890625,625.0,632.0
27,27,-0.3427064880318656,-1.352724179882085,1,21.654167634683397,537.0,72.0,645.9365234375,208.6137542724609,630.0,659.0
28,28,-0.2456939211068952,-1.2882919267848172,1,21.83839509322559,537.0,73.0,645.1741333007812,209.85818481445312,627.0,652.0
29,29,-0.263028969274439,-1.2927981285072858,1,21.72460337603008,537.0,73.0,645.30078125,209.7316131591797,629.0,653.0
30,30,0.0100627541788644,-1.2465351587890288,1,21.618563608811737,536.0,73.0,644.632568359375,210.2695159912109,588.0,645.0
31,31,-0.1418482154569994,-1.3131526687187614,1,21.842034276072884,536.0,73.0,644.25048828125,209.5172271728516,609.0,655.0
32,32,0.0209422998640561,-1.299957371307691,1,21.84806434137601,535.0,73.0,644.3362426757812,209.8837738037109,586.0,654.0
33,33,-0.026216690402958,-1.3071183451628052,1,21.328885476152944,535.0,73.0,644.1818237304688,209.6691131591797,593.0,655.0
34,34,-0.0430771632642496,-1.2917260730104745,1,21.74048080611219,535.0,73.0,644.1396484375,209.66505432128903,595.0,652.0
35,35,-0.0350506620548598,-1.2890173718657547,1,21.54283601101204,535.0,73.0,644.1080932617188,209.64895629882807,594.0,652.0
36,36,-0.0857809513436702,-1.25850473630839,1,21.568426194945104,535.0,74.0,643.7788696289062,209.25296020507807,603.0,647.0
37,37,-0.1693988832499782,-1.2824501497756735,1,21.69359118250984,535.0,74.0,643.9730834960938,209.0711669921875,615.0,651.0
38,38,-0.2618510531242969,-1.2686079705358233,1,21.648467581266196,535.0,74.0,644.48388671875,209.3992156982422,630.0,649.0
39,39,-0.2025855988578916,-1.2626571370800417,1,21.753334854677096,536.0,74.0,645.8496704101562,209.7615966796875,622.0,648.0
40,40,-0.2729921212285344,-1.27551328092629,1,21.772757475083058,536.0,74.0,645.698486328125,210.0188446044922,632.0,651.0
41,41,-0.2738975959991614,-1.2693240945529458,1,21.55844876770065,536.0,74.0,645.6907958984375,210.0826873779297,633.0,650.0
42,42,-0.2678921677410327,-1.2893067243181917,1,21.7270791784299,537.0,75.0,646.5812377929688,210.62969970703125,630.0,653.0
43,43,-0.2572549697150382,-1.2849789543887584,1,21.970979874490578,538.0,76.0,647.6593017578125,211.22164916992188,630.0,653.0
44,44,-0.2522958974492016,-1.3240533865346191,1,21.79244126235283,539.0,77.0,648.4959106445312,212.31158447265625,625.0,660.0
45,45,-0.3036107505972845,-1.3838830314779578,1,21.78587604662276,540.0,78.0,649.2656860351562,213.6835021972656,624.0,668.0
46,46,-0.3004929879091287,-1.359311242522287,1,21.554571149596587,539.0,78.0,649.4444580078125,214.6247711181641,627.0,666.0
47,47,-0.3022309668365144,-1.3575815193942806,1,21.59307671318915,539.0,78.0,649.5505981445312,214.6283264160156,628.0,666.0
48,48,-0.3042320660795999,-1.3999855686930127,1,21.71313202428961,540.0,78.0,651.00439453125,215.2588348388672,622.0,670.0
49,49,0.8678898444787617,-1.3704593680034134,1,21.724040772354357,541.0,79.0,651.9368896484375,215.0152587890625,515.0,668.0
50,50,0.8497622395708103,-1.3513293492611562,1,21.708299691530545,542.0,79.0,652.297607421875,214.7806854248047,510.0,665.0
51,51,0.959181142433915,-1.3127886145977474,1,21.72347819781745,542.0,80.0,652.83544921875,215.1811065673828,486.0,661.0
52,52,0.7801429476183949,-1.2957924536789165,1,21.689664801580324,543.0,80.0,653.9940795898438,214.67364501953125,496.0,659.0
53,53,0.6540947342766176,-1.270045544892248,1,21.597301820241498,543.0,80.0,654.0597534179688,214.5958251953125,502.0,655.0
54,54,0.6697112445927332,-1.24335640971191,1,21.8306658547122,542.0,80.0,653.3711547851562,214.8915100097656,491.0,651.0
55,55,0.7087012545320382,-1.3123016555924265,1,22.00313708209397,541.0,81.0,652.5951538085938,214.93814086914065,507.0,661.0
56,56,0.8660562580682422,-1.2598376484339744,1,21.534319438525877,541.0,82.0,652.1940307617188,215.5222625732422,472.0,654.0
57,57,0.928834688128571,-1.2790686009815455,1,21.614218795895965,541.0,82.0,652.5685424804688,215.26759338378903,473.0,658.0
58,58,0.8906649318050103,-1.2338955299394037,1,21.4368058714396,541.0,81.0,653.2845458984375,215.91632080078125,460.0,650.0
59,59,0.9011271601473868,-1.2422027283276875,1,21.75717146147382,541.0,81.0,653.4072875976562,215.85223388671875,462.0,652.0
60,60,0.8891197657405464,-1.3216606694532371,1,20.55094491236838,542.0,81.0,652.5260009765625,215.9038543701172,495.0,664.0
61,61,0.834255717807715,-1.326808959314524,1,21.759090272409875,542.0,81.0,651.4332275390625,215.66531372070312,501.0,664.0
62,62,1.055249352436343,-1.3396307483827106,1,21.55124858699003,542.0,80.0,651.08984375,215.8215484619141,490.0,665.0
63,63,1.202250251970428,-1.374147579797064,1,21.75017631196847,541.0,80.0,650.7081909179688,217.06993103027344,498.0,670.0
64,64,1.1890486961307962,-1.3513814140604672,1,21.719316051658605,539.0,79.0,649.7935791015625,216.5717620849609,487.0,666.0
65,65,1.1863727518674847,-1.3487167882317883,1,21.652490836817925,539.0,79.0,649.7079467773438,216.5882110595703,485.0,666.0
66,66,1.3405724421441627,-1.3810949681327538,1,21.76236431936575,538.0,79.0,649.2676391601562,215.7404327392578,495.0,669.0
67,67,1.448407563106997,-1.3579461061475129,1,21.656962874993543,538.0,79.0,648.5046997070312,215.35939025878903,481.0,667.0
68,68,1.4620812974078998,-1.3950524622478044,1,21.700549976459143,539.0,77.0,651.0346069335938,216.8443756103516,503.0,670.0
69,69,1.5123154397856284,-1.3861589689455396,1,21.76089652131054,539.0,78.0,651.5380859375,216.45965576171875,497.0,670.0
70,70,1.446886898124562,-1.400470397169462,1,21.677333994873067,539.0,78.0,649.9403076171875,215.74609375,505.0,670.0
71,71,1.47258001105721,-1.3869991962694594,1,21.62904290429043,538.0,78.0,649.9220581054688,215.7468414306641,496.0,669.0
72,72,1.2583593277128715,-1.369712351317646,1,21.682376720791137,541.0,79.0,651.6019287109375,215.8264312744141,495.0,668.0
73,73,0.9795375468581536,-1.392005273328536,1,21.714930650831207,545.0,79.0,653.787353515625,215.7432403564453,520.0,671.0
74,74,1.0033992039091546,-1.3531753193707448,1,21.74983795107937,548.0,79.0,656.41015625,213.63037109375,505.0,665.0
75,75,0.8284305855553847,-1.33882953636876,1,21.901913275962904,552.0,78.0,661.2166137695312,213.7839508056641,516.0,663.0
76,76,0.7753511218690153,-1.3056952850343215,1,21.80558357161425,554.0,79.0,663.251220703125,213.9517059326172,510.0,659.0
77,77,0.7684130545971409,-1.3023973594984215,1,21.32097070993585,554.0,79.0,663.2496337890625,213.9212188720703,510.0,659.0
78,78,1.111935801503116,-1.3359759592607403,1,21.535203963751187,557.0,81.0,665.0053100585938,214.2423248291016,500.0,664.0
79,79,0.9369298988940848,-1.2767537813620489,1,21.5978578784758,557.0,81.0,667.635009765625,213.91305541992188,488.0,656.0
80,80,0.950380726611748,-1.3427635579310253,1,21.62547434416763,559.0,84.0,669.0703735351562,216.3661346435547,516.0,668.0
81,81,1.2326747368957114,-1.305680105016108,1,21.632166360654384,563.0,86.0,671.5441284179688,218.48959350585935,485.0,665.0
82,82,1.0768744868038955,-1.2734847511239766,1,21.76078362196881,566.0,87.0,673.4890747070312,220.8516845703125,482.0,662.0
83,83,1.08585812810906,-1.2722118932809732,1,21.67195767195767,566.0,87.0,673.4459838867188,220.8072509765625,481.0,661.0
84,84,1.0903178576705068,-1.272675549626756,1,21.612325449580048,568.0,88.0,675.7271728515625,221.2282257080078,482.0,663.0
85,85,0.9794834846880248,-1.2230359579623875,1,21.66501720059092,570.0,88.0,676.1846313476562,221.6490478515625,472.0,654.0
86,86,0.9198920595041938,-1.2700009369439893,1,21.826803286792984,571.0,88.0,677.4710083007812,221.31301879882807,499.0,662.0
87,87,1.1073117549024114,-1.2521937103151746,1,21.60119482927332,572.0,89.0,678.1353759765625,221.1281890869141,476.0,660.0
88,88,1.3029947065309264,-1.293552335727996,1,21.736762731979333,570.0,90.0,678.7050170898438,221.17596435546875,484.0,667.0
89,89,1.3040794120429158,-1.2836179459136734,1,21.19223714991638,570.0,90.0,678.6892700195312,221.14251708984372,479.0,665.0
90,90,1.2687395306936733,-1.2835581579472013,1,21.64869105623916,570.0,89.0,678.8704223632812,220.3320159912109,480.0,664.0
91,91,1.178206168384757,-1.3119356041005952,1,21.991369773233718,570.0,89.0,678.6683959960938,219.3804168701172,498.0,668.0
92,92,1.0362538233291352,-1.354466153551106,1,22.087606770092787,570.0,88.0,677.8287963867188,219.52944946289065,525.0,673.0
93,93,0.9763393567050774,-1.3766693270332602,1,22.21241665651628,568.0,88.0,676.4820556640625,220.9577789306641,537.0,676.0
94,94,0.9614746567646912,-1.3527211172468316,1,22.236911445824653,566.0,88.0,674.9508056640625,221.97601318359372,526.0,673.0
95,95,0.9692143355246794,-1.353355881692652,1,22.41445023380093,566.0,88.0,674.9070434570312,221.9752960205078,525.0,673.0
96,96,1.1643228433060646,-1.3034230759922658,1,20.53313751407451,562.0,88.0,672.906005859375,222.4217987060547,488.0,668.0
97,97,1.138812156908087,-1.2711903046868187,1,22.427274380006203,558.0,88.0,670.6618041992188,224.425537109375,471.0,664.0
98,98,1.4701085975656167,-1.326719610259952,1,22.469686336485147,557.0,90.0,669.3695678710938,225.11895751953125,485.0,673.0
99,99,0.8728023114255218,-1.2895296309014317,1,22.307042643038727,554.0,90.0,669.0985107421875,224.5911865234375,498.0,668.0
100,100,0.7832282197412517,-1.2797278665093947,1,22.37523005766779,553.0,91.0,666.1061401367188,224.81610107421875,501.0,667.0
101,101,0.7312334615668717,-1.245547525498773,1,20.906813412488347,553.0,91.0,665.9948120117188,224.869140625,495.0,661.0
102,102,0.7762523355818982,-1.258537360031743,1,22.405709462707936,552.0,91.0,663.99267578125,224.3395538330078,492.0,663.0
103,103,0.7292829623844977,-1.2724133614174375,1,22.653178722461963,551.0,91.0,662.5300903320312,223.4224548339844,502.0,665.0
104,104,0.6316970168768332,-1.1614363761585822,1,22.21147562687002,551.0,90.0,662.1656494140625,222.2691192626953,481.0,644.0
105,105,0.7766267760311634,-1.111098503656395,1,20.40845084128884,551.0,89.0,661.85693359375,221.46885681152344,441.0,632.0
106,106,0.7216791048401034,-1.1721321637285584,1,22.32663511851848,551.0,88.0,661.7830810546875,221.4994964599609,470.0,644.0
107,107,0.7492766442682675,-1.160591887776918,1,22.467640158129868,551.0,88.0,661.896484375,221.59950256347656,461.0,642.0
108,108,0.8326953717250376,-1.1329473435555142,1,22.403794588011586,551.0,87.0,662.2379150390625,220.92776489257807,439.0,635.0
109,109,0.8590076696111295,-1.138659291461516,1,21.499659126441024,551.0,87.0,662.7966918945312,221.01303100585935,437.0,637.0
110,110,0.9027796516037808,-1.138237846219011,0,21.776148694252637,552.0,88.0,663.1705932617188,220.72119140625,432.0,637.0
111,111,0.866587026073495,-1.117279966862578,0,22.48462268348513,552.0,88.0,663.6041870117188,220.69024658203125,429.0,632.0
112,112,0.8846219529755116,-1.1142133368673517,0,22.609584388981727,552.0,88.0,663.6924438476562,220.23780822753903,426.0,632.0
113,113,0.8975737043048939,-1.1134512733214257,0,22.260042563805904,552.0,88.0,663.64404296875,220.2028045654297,423.0,631.0
114,114,0.9754466651076829,-1.1308173473156686,0,20.490205082609503,552.0,88.0,663.0659790039062,220.29579162597656,419.0,635.0
115,115,0.9964637997983702,-1.102833383213334,0,22.33733643640392,553.0,88.0,662.9390869140625,219.32730102539065,406.0,628.0
116,116,0.9564117212163414,-1.1101934283599315,0,22.511896519335533,552.0,87.0,663.1151733398438,219.5031890869141,414.0,630.0
117,117,0.9856526973531936,-1.1314791428465534,0,20.603743184162692,552.0,87.0,663.25927734375,218.91824340820312,418.0,633.0
118,118,1.0014883858270227,-1.1285294256231817,0,20.86106068367992,553.0,86.0,663.1428833007812,218.29519653320312,416.0,633.0
119,119,0.985872141827016,-1.1394563755757767,0,22.48257378402427,553.0,86.0,663.1669311523438,218.5448455810547,423.0,635.0
120,120,1.0938822324734687,-1.1094651869598493,0,22.35590970871199,554.0,86.0,663.22705078125,218.2413330078125,398.0,628.0
121,121,1.031211660437288,-0.9982314729719104,0,22.117890251748104,554.0,86.0,663.3317260742188,217.8290863037109,361.0,598.0
122,122,1.126393836745047,-1.1145242609246184,0,22.21018184128867,554.0,85.0,663.7440185546875,218.2875213623047,396.0,629.0
123,123,1.0928313491073236,-1.0330626905529476,0,22.07052162428108,555.0,85.0,664.2223510742188,218.04258728027344,367.0,608.0
124,124,0.937338960437521,-0.9990687708186312,0,22.056594149168337,555.0,84.0,664.564697265625,217.89683532714844,377.0,597.0
125,125,0.9407909498424818,-1.0059663580419365,0,22.205125761690727,555.0,84.0,664.6841430664062,217.8841857910156,379.0,599.0
