,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0.5671846026307537,-0.517653268464697,1,27.265661667674262,239.0,82.0,312.2452087402344,176.94053649902344,76.0,340.0
1,1,0.6854044539482431,-0.4547749698634901,1,28.80248312423175,239.0,82.0,311.7375183105469,177.09205627441406,33.0,316.0
2,2,0.6397815749979867,-0.4073736319372787,1,29.354198451912712,240.0,83.0,313.6531677246094,176.84628295898438,42.0,298.0
3,3,0.5744398523884565,-0.4884285376104944,1,32.36745277194716,241.0,84.0,316.0599365234375,176.7710723876953,74.0,330.0
4,4,0.4642667423046415,-0.406947792478975,1,34.73198522714099,243.0,85.0,318.2797546386719,177.27490234375,105.0,300.0
5,5,0.6037814960145136,-0.3828757457018578,1,30.01419738951225,246.0,85.0,319.045654296875,178.41993713378906,58.0,290.0
6,6,0.9553350051876226,-0.5315608283093087,1,34.35841900471022,249.0,87.0,320.6861572265625,180.70123291015625,-16.0,349.0
7,7,-1.0996313314766772,-0.7646116584571618,1,29.035769419811288,250.0,91.0,323.0875244140625,185.8812561035156,560.0,433.0
8,8,-1.475651834216562,-0.6911342450335486,1,20.72386975641089,252.0,95.0,324.3089294433594,187.0841217041016,615.0,413.0
9,9,-1.2189189772332338,-0.6018749389901259,1,28.39899249790104,255.0,96.0,329.36578369140625,191.54653930664065,622.0,384.0
10,10,-0.9487492741279656,-0.4886506452454071,1,31.45122563906448,256.0,96.0,331.4965515136719,196.0541076660156,599.0,346.0
11,11,-0.927392320082184,-0.3255224410981294,1,30.706580864319548,257.0,96.0,334.1988220214844,196.92355346679688,618.0,282.0
12,12,-0.9934736025264292,-0.2595218524349136,1,23.47685229238149,256.0,89.0,337.2454528808594,197.6402130126953,641.0,252.0
13,13,-0.8245524903760112,-0.4185384021752179,1,24.764734362268698,257.0,93.0,334.6089782714844,199.7056121826172,581.0,319.0
14,14,-0.97199254517385,-0.3829678910755746,1,28.90530305640743,259.0,95.0,334.82525634765625,196.8924560546875,622.0,304.0
15,15,-0.913779039538026,-0.4249883120192809,1,31.007592391344527,259.0,95.0,334.6911315917969,196.2308349609375,603.0,321.0
16,16,-1.027533169181616,-0.2090059476138546,1,24.8113198618144,259.0,96.0,333.41815185546875,195.74403381347656,653.0,233.0
17,17,-1.1030486997874671,-0.3701807231015591,1,28.21160533519873,260.0,96.0,333.3352355957031,194.8331451416016,650.0,299.0
18,18,-1.3275379996629333,-0.2450747361534518,1,22.17096944708743,260.0,96.0,332.3069152832031,195.6430511474609,697.0,248.0
19,19,-1.312775565108406,-0.2828514099001168,1,26.059184979466057,260.0,97.0,331.6386108398437,196.12982177734372,691.0,265.0
20,20,-1.26337965268378,-0.3190727975701755,1,27.86468603013473,259.0,95.0,330.4852600097656,192.962158203125,680.0,277.0
21,21,-1.3653612787286746,-0.3246278852879717,1,23.414991430756604,260.0,96.0,330.2564392089844,192.16053771972656,690.0,280.0
22,22,-1.1093408173369428,-0.0393796304067836,1,26.73983781302596,262.0,96.0,332.496826171875,192.77114868164065,678.0,161.0
23,23,-1.185511219254844,-0.1453931491840039,1,34.66223709764059,262.0,97.0,332.9473571777344,193.0693817138672,688.0,207.0
24,24,-1.174758972669758,-0.1343069421982221,1,28.02910966914148,264.0,98.0,332.9961853027344,193.1761016845703,687.0,202.0
25,25,-1.2102798158150714,0.1075277921730393,1,30.357210581551044,263.0,99.0,333.277099609375,194.0819549560547,694.0,100.0
26,26,-1.1918727121507164,0.0298010389140956,1,26.428803669771018,265.0,99.0,333.2448425292969,193.39132690429688,695.0,133.0
27,27,-1.085095265614807,0.0060794641364328,1,22.8014504020136,265.0,98.0,332.7552490234375,193.45529174804688,675.0,142.0
28,28,-1.3546078337210985,0.030887874954957,1,31.51692578204252,266.0,98.0,332.5633239746094,193.6196136474609,715.0,132.0
29,29,-1.7179768565445073,0.0650738086038681,1,30.047955755192103,266.0,98.0,332.8226623535156,193.3529357910156,720.0,117.0
30,30,-1.6257847443506346,0.0624513938784671,1,26.166645871284903,267.0,97.0,332.608642578125,191.95407104492188,724.0,117.0
31,31,-1.5056902939418384,-0.0067875986702849,1,25.83431267477241,266.0,95.0,334.0180358886719,190.1797790527344,725.0,145.0
32,32,-1.443811879171902,0.119045164939305,1,30.217457710152445,267.0,94.0,334.1356811523437,188.0931396484375,720.0,90.0
33,33,-1.3506181520920504,0.0980496018534473,1,25.25426443404804,267.0,94.0,333.9797058105469,188.0856170654297,714.0,99.0
34,34,-1.3083842787869744,0.1653982826604611,1,24.502158533949444,267.0,93.0,333.9068908691406,186.83778381347656,706.0,69.0
35,35,-1.2641943136612352,0.136860114735281,1,24.358863567728296,268.0,92.0,334.1101989746094,185.90040588378903,703.0,80.0
