,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0.2237374894997369,-0.5298151262147618,1,18.77200426076604,398.0,0.0,497.4928283691406,113.68094635009766,345.0,325.0
1,1,0.0959979025496502,-0.4824385556866881,1,21.151519430352295,398.0,0.0,496.9264526367188,113.33204650878906,402.0,303.0
2,2,0.1147364366116658,-0.480248904638425,1,19.59652950713208,398.0,0.0,496.8630676269531,113.2228775024414,393.0,302.0
3,3,0.2142883276360268,-0.5226411028703063,1,18.852499101042792,398.0,0.0,497.0414733886719,112.98890686035156,349.0,322.0
4,4,0.1908831363958654,-0.5480141038399273,1,19.87520376056712,398.0,0.0,496.85552978515625,112.89038848876952,361.0,333.0
5,5,0.2118454099680971,-0.5203305443085536,1,19.74542766889968,398.0,0.0,496.9183044433594,112.89578247070312,350.0,320.0
6,6,0.1815442294012846,-0.5444356142831878,1,19.83516348400155,398.0,0.0,496.6538696289063,112.6500244140625,365.0,332.0
7,7,0.223402463834605,-0.563364298047035,1,19.857607506900425,398.0,0.0,496.6656494140625,112.8151397705078,347.0,340.0
8,8,0.1895901716866319,-0.5576483553993979,1,20.2085463331904,398.0,0.0,496.7278747558594,112.64369201660156,362.0,338.0
9,9,0.1779870451332657,-0.5440206937853534,1,19.687501173466515,398.0,0.0,496.4035034179688,112.57157135009766,366.0,331.0
10,10,0.2253689419835195,-0.5883450153880874,1,19.80734339212769,397.0,0.0,495.6011657714844,112.0014419555664,347.0,351.0
11,11,0.219437549603695,-0.5521143066542132,1,19.437691744445782,397.0,0.0,495.4847412109375,112.34562683105467,347.0,335.0
12,12,0.2155791618163882,-0.560405792392066,1,20.21458486955935,396.0,0.0,495.1187744140625,112.0994644165039,349.0,339.0
13,13,0.1203029759221494,-0.6767063035119354,1,21.330078621629596,396.0,0.0,493.9994812011719,111.2638168334961,394.0,388.0
14,14,0.0761371124042753,-0.721125966281694,1,19.793602703136354,396.0,0.0,493.5614013671875,111.1487274169922,414.0,406.0
15,15,0.1618962258270069,-0.8345420076248985,1,20.16511697227858,396.0,0.0,493.0179443359375,109.98111724853516,386.0,448.0
16,16,0.2056367825187953,-0.8870864422482708,1,19.949316997070127,396.0,0.0,491.7725830078125,109.13065338134766,374.0,466.0
17,17,0.1897731308535204,-0.8767352677233509,1,20.63882218635594,396.0,0.0,492.0535888671875,109.37537384033205,380.0,463.0
18,18,0.1856004900575842,-0.936595938493389,1,19.769439246609885,396.0,0.0,490.8218994140625,109.27870178222656,385.0,483.0
19,19,0.0694421917399251,-0.926476458983306,1,20.931645215863774,396.0,0.0,490.857666015625,109.51531982421876,421.0,479.0
20,20,0.060230850161559,-0.9203828800930955,1,21.4096688734961,396.0,0.0,491.1307067871094,109.35535430908205,424.0,477.0
21,21,0.208279969900699,-0.9309436453958048,1,21.806377149155416,396.0,0.0,490.9385681152344,109.40776824951172,377.0,481.0
22,22,0.2719673368410719,-0.8922854653283235,1,21.97662075000131,396.0,0.0,490.34906005859375,108.45781707763672,353.0,468.0
23,23,0.1527099179628876,-0.8922122283983464,1,21.83168852800333,396.0,0.0,488.532470703125,107.41548919677734,391.0,467.0
24,24,0.1467604160876506,-0.9911950018977574,1,21.672741552945556,396.0,0.0,487.998046875,107.3108367919922,398.0,498.0
25,25,0.1660757908417773,-0.952829769550185,1,21.833279543585316,395.0,0.0,486.8254699707031,106.3119888305664,389.0,487.0
26,26,0.194197973004687,-0.9423666091014272,1,21.874157092418656,395.0,0.0,486.8127136230469,106.36495208740234,380.0,483.0
27,27,0.0936924039939686,-0.983614580170956,1,21.75604290723489,394.0,0.0,486.3111877441406,106.21056365966795,412.0,496.0
28,28,0.1511077602510959,-0.9753915376731184,1,21.76078362196881,394.0,0.0,486.4255065917969,106.29480743408205,395.0,493.0
29,29,0.4234106553895179,-0.8680368509709341,1,21.852503686105337,393.0,0.0,485.2721252441406,105.88532257080078,298.0,458.0
30,30,0.3815939662692027,-0.7186473622551572,1,21.897110876760674,391.0,0.0,484.5466918945313,105.28325653076172,288.0,402.0
31,31,0.2237295000164667,-0.7074623519929334,1,21.813068169998544,388.0,0.0,483.8781127929688,105.26508331298828,345.0,398.0
32,32,0.222193388699709,-0.7012372129448732,1,21.705491184400504,388.0,0.0,483.9214172363281,105.20380401611328,345.0,395.0
33,33,0.250424494151203,-0.6956728041632616,1,21.61678091016853,386.0,0.0,482.410888671875,104.0944595336914,333.0,393.0
34,34,0.2366437007744789,-0.6585014669323717,1,21.65282617561575,385.0,0.0,481.0529174804688,103.8516082763672,334.0,377.0
35,35,0.2412765358067808,-0.6236721135640974,1,21.92400855152082,384.0,0.0,480.4498901367188,103.8139877319336,329.0,362.0
36,36,0.2653592352282583,-0.6189026583678745,1,21.978117795011528,382.0,0.0,477.2357482910156,103.58909606933594,315.0,360.0
37,37,0.2418240817269011,-0.6068217607149481,1,21.924352353273257,382.0,0.0,476.1206970214844,103.52857208251952,324.0,354.0
38,38,0.2483032863429548,-0.6268732331943726,1,21.81964978722961,382.0,0.0,476.2340393066406,103.5653305053711,323.0,363.0
39,39,0.2436052038639461,-0.6267720330729496,1,21.80535684578273,382.0,0.0,477.3110046386719,104.16899871826172,325.0,364.0
40,40,0.2141511748398877,-0.6610312036518379,1,21.7703842500558,382.0,0.0,477.0201110839844,104.31786346435548,340.0,379.0
41,41,0.2106824075200595,-0.6515612691316252,0,21.8876266118385,382.0,0.0,476.790771484375,104.62899017333984,341.0,375.0
42,42,0.5781781316106007,-0.7798161777526421,0,21.734397346875323,382.0,0.0,476.6593933105469,104.61969757080078,222.0,426.0
43,43,0.4711717863789989,-0.7708623638516867,0,21.68843108966901,382.0,0.0,476.453857421875,104.7964859008789,256.0,423.0
44,44,0.4743912818207957,-0.7849496870698789,0,21.85398386861466,382.0,0.0,476.5076293945313,104.79304504394533,257.0,428.0
45,45,0.5403479283260252,-0.7935596868741052,0,21.726516446516445,381.0,0.0,474.5758666992188,104.60318756103516,235.0,431.0
46,46,0.5896193379696902,-0.797620741220367,0,21.735748932465487,381.0,0.0,474.6151123046875,104.78345489501952,220.0,433.0
47,47,0.567831750775643,-0.7400727595409536,0,21.796858029278635,381.0,0.0,474.8791809082031,105.18722534179688,216.0,411.0
48,48,0.5821792648323358,-0.7555009843680008,0,21.820898473064016,381.0,0.0,475.0042114257813,104.79031372070312,215.0,417.0
49,49,0.5885745798740522,-0.7372301013934032,0,22.15644677344377,381.0,0.0,475.1571044921875,104.7357940673828,209.0,410.0
50,50,0.5544107504621886,-0.7560250944705283,0,22.05705811513644,382.0,0.0,475.4537963867188,104.6613540649414,224.0,417.0
