,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,-1.5888232642136428,-0.5113943072707927,1,31.996582396289455,274.0,91.0,334.07879638671875,174.71331787109375,675.0,340.0
1,1,-1.6146913468299096,-0.539300773385406,1,26.768337279579296,274.0,91.0,334.1319580078125,174.60348510742188,669.0,351.0
2,2,-1.5744599043484642,-0.5479070447641061,1,28.328216073105004,274.0,91.0,334.1878967285156,174.67852783203125,668.0,354.0
3,3,-1.492554651339186,-0.6283440970644234,1,21.946952294739702,274.0,90.0,334.5194091796875,174.59536743164062,648.0,382.0
4,4,-1.580981186909741,-0.5595469229405154,1,37.27110676678367,274.0,91.0,334.77557373046875,175.12518310546875,665.0,359.0
5,5,-1.762333935028649,-0.5595160302718705,1,38.10371016388677,274.0,91.0,334.9222106933594,176.18788146972656,658.0,359.0
6,6,-1.6668397693991872,-0.5846831688892283,1,24.38137755843492,274.0,91.0,335.0578918457031,176.83309936523438,658.0,368.0
7,7,-1.8138349431369285,-0.6058252058350403,1,28.456795484151108,274.0,92.0,335.1872253417969,176.3778533935547,644.0,377.0
8,8,-1.9866948705395733,-0.6130793903283072,1,30.926427865685508,275.0,92.0,335.2054748535156,176.06375122070312,624.0,379.0
9,9,-1.6660263068442225,-0.614180873755164,1,29.09639824629558,275.0,91.0,335.2567443847656,175.82888793945312,652.0,378.0
10,10,-1.7622764107491034,-0.5979049647531447,1,32.680426669159985,275.0,92.0,335.5408935546875,176.14019775390625,651.0,374.0
11,11,-1.754926485614648,-0.5885119955884353,1,34.55657260556128,275.0,92.0,335.48004150390625,176.2568359375,653.0,370.0
12,12,-1.60180590821167,-0.5558083774022622,1,28.15384821920015,274.0,90.0,337.6668395996094,175.44664001464844,667.0,357.0
13,13,-1.5308542367658882,-0.6067485237849708,1,19.55605289169884,274.0,90.0,337.8428649902344,176.43338012695312,655.0,376.0
14,14,-1.941338574014434,-0.5258113298319367,1,24.94619767566346,275.0,91.0,336.3489074707031,176.50759887695312,648.0,347.0
15,15,-1.991991365315523,-0.4876072187303139,1,29.59550101960895,275.0,91.0,336.2763061523437,176.58668518066406,648.0,333.0
16,16,-2.1235974626942413,-0.5135831593707288,1,32.02198775404254,275.0,91.0,336.18927001953125,175.81658935546875,621.0,342.0
17,17,-2.045269633977267,-0.5200993819259347,1,32.65422045061738,275.0,91.0,336.01666259765625,176.05274963378906,634.0,345.0
18,18,-2.098474798867088,-0.505489812817978,1,33.87502523886057,275.0,91.0,336.43096923828125,176.68321228027344,627.0,339.0
19,19,-1.8127680808042423,-0.5124406632630849,1,31.67783693969261,275.0,91.0,336.85760498046875,177.26577758789062,665.0,343.0
20,20,-1.4934012702497224,-0.5346578183409619,1,28.753515092101924,275.0,92.0,337.0858154296875,177.1995086669922,671.0,351.0
21,21,-1.486005671902572,-0.5512719488014212,1,36.80537737256382,275.0,92.0,337.0850830078125,177.19570922851562,668.0,357.0
22,22,-1.4953127541221265,-0.5541433690887446,1,31.74953446474801,274.0,92.0,337.24755859375,177.39114379882812,666.0,358.0
23,23,-1.499934670193959,-0.5275578308748107,1,32.84420882829691,274.0,92.0,337.2926025390625,177.330810546875,672.0,348.0
24,24,-1.7363044648503234,-0.5401862744478574,1,27.292451847995835,276.0,94.0,335.3230285644531,174.83534240722656,665.0,353.0
25,25,-1.8122454354403144,-0.6013819878723522,1,33.459140368231274,276.0,95.0,335.0994873046875,175.31903076171875,646.0,376.0
26,26,-1.985730273592747,-0.5708304701630722,1,30.936236437796413,276.0,94.0,335.1922607421875,175.46372985839844,633.0,364.0
27,27,-2.008474867724514,-0.5918928785922908,1,28.833172931503835,276.0,94.0,335.21875,175.15402221679688,625.0,372.0
28,28,-1.7531790524653923,-0.6077815639718126,1,32.2720690636854,275.0,95.0,335.01397705078125,175.52490234375,649.0,378.0
29,29,-1.7531790524653923,-0.6077815639718126,1,25.38571506388336,275.0,95.0,335.05035400390625,175.44671630859375,649.0,378.0
30,30,-1.7619034350384375,-0.6088921021463756,1,27.552414110227943,275.0,95.0,335.0521545410156,175.3583984375,648.0,379.0
31,31,-1.8960866734040256,-0.5741732699633396,1,23.93503655050018,275.0,94.0,335.29205322265625,175.5446319580078,644.0,365.0
32,32,-2.008047696685665,-0.5871037160040014,1,33.3689009109352,275.0,94.0,335.2730407714844,175.72000122070312,626.0,370.0
33,33,-2.010766917316691,-0.5891926995630595,1,31.18882221280329,275.0,94.0,335.2799072265625,175.75318908691406,625.0,371.0
34,34,-2.050502346045109,-0.5941256728502132,1,31.922308225068686,275.0,94.0,335.15106201171875,175.87200927734375,618.0,372.0
35,35,-2.363447609421176,-0.6030565835657941,1,33.40451254768598,275.0,94.0,334.9374084472656,175.8150177001953,550.0,376.0
36,36,-1.5302920434597724,-0.6623566589263704,1,32.94740893773124,275.0,93.0,337.4683837890625,175.56080627441406,642.0,396.0
37,37,-1.5936620947562623,-0.5394419209231802,1,31.631251885369533,275.0,93.0,336.9589538574219,175.27496337890625,670.0,353.0
38,38,-1.547417500849527,-0.5650394263726949,1,27.155156451310077,277.0,93.0,336.4363098144531,174.5707244873047,666.0,361.0
39,39,-1.4704619990422705,-0.5749426572022636,1,31.503905780555225,275.0,91.0,337.3121032714844,174.63853454589844,662.0,364.0
40,40,-1.834639557572627,-0.5048400015119987,1,35.206607685463425,277.0,93.0,334.8972473144531,173.19613647460938,665.0,339.0
41,41,-1.3753654433635574,-0.5327973340034325,1,27.64557696237073,275.0,90.0,336.07537841796875,173.89271545410156,665.0,347.0
42,42,-1.456551376562405,-0.6423728307386338,1,35.637364691488095,274.0,92.0,334.5431213378906,172.27000427246094,643.0,387.0
43,43,-1.6305760374677962,-0.5150534906085616,1,28.175219158297782,273.0,92.0,333.81158447265625,171.82571411132812,673.0,341.0
44,44,-1.5423917163983838,-0.5108976277274929,1,34.53836082312931,274.0,92.0,332.9247436523437,172.02581787109375,674.0,340.0
45,45,-1.3931360515273836,-0.5134926118936661,1,31.16472117992347,274.0,93.0,331.6958923339844,172.24148559570312,667.0,341.0
46,46,-1.3667607698815114,-0.4741028614747402,1,36.89376000562954,274.0,93.0,331.1334533691406,171.65139770507812,673.0,326.0
47,47,-1.651568671076455,-0.4087318440932192,1,28.34199839177236,273.0,92.0,330.7904357910156,171.7084503173828,691.0,300.0
48,48,-1.7509912656298925,-0.540241668198531,1,28.879231044644577,273.0,92.0,330.7271423339844,171.89883422851562,660.0,350.0
49,49,-1.9181843857070124,-0.546492373593056,1,33.44526664965552,273.0,92.0,330.27374267578125,171.26995849609375,643.0,352.0
50,50,-1.7870756336618667,-0.5780249998479212,1,30.63772096420745,273.0,92.0,330.3505859375,171.3484344482422,649.0,364.0
51,51,-1.5707664993906876,-0.6246694673923321,1,27.74854783862816,273.0,92.0,330.4397888183594,171.209716796875,647.0,380.0
52,52,-2.0403893912796964,-0.5251466048238529,1,29.60134939622988,273.0,92.0,330.1578063964844,171.309326171875,630.0,345.0
53,53,-1.8326975805057413,-0.5623744010698526,1,33.68053191147657,273.0,92.0,330.7650756835937,171.35874938964844,649.0,358.0
54,54,-1.6829622803224178,-0.4839514975019622,1,31.865799550234,273.0,91.0,330.5807189941406,170.80709838867188,676.0,328.0
55,55,-2.2753936500871226,-0.576069706975585,1,35.44102884761631,273.0,91.0,330.0847473144531,170.7290496826172,573.0,362.0
56,56,-1.8934958171375424,-0.5115197421581354,1,35.46710186962515,273.0,91.0,330.4410400390625,170.5966796875,653.0,339.0
57,57,-2.2709120826047373,-0.5063731833515573,1,25.13395414614269,273.0,91.0,330.4701538085937,170.49215698242188,586.0,337.0
58,58,-1.7581323989348856,-0.4946432903303033,1,28.8704845814978,272.0,91.0,330.45147705078125,171.07180786132812,669.0,333.0
59,59,-2.060937276986312,-0.5712565759374849,1,32.310354124779494,272.0,91.0,330.2840881347656,170.88958740234375,617.0,360.0
60,60,-2.3230413304141666,-0.641978416581193,1,33.97077785337091,274.0,90.0,330.7119445800781,169.22227478027344,551.0,384.0
61,61,-2.3361424850807024,-0.6075788974128575,1,32.56952943003572,273.0,91.0,330.38067626953125,169.7684326171875,553.0,373.0
62,62,-2.201234733740558,-0.5973861809727973,1,29.21231369271486,273.0,91.0,330.2716979980469,169.26332092285156,586.0,370.0
63,63,-2.367609597572752,-0.6332613577011457,1,31.486404924555213,273.0,91.0,329.9972229003906,169.6700897216797,541.0,382.0
64,64,-2.075666422027213,-0.6050912386386146,1,33.789607669378874,272.0,91.0,330.17010498046875,170.14219665527344,608.0,372.0
65,65,-2.187615594242002,-0.5808237158374855,1,32.17551800056767,272.0,90.0,329.7786560058594,169.7952117919922,591.0,363.0
66,66,-1.9620666225687933,-0.5563039916811259,1,33.41569005489209,272.0,90.0,329.54736328125,169.55018615722656,634.0,354.0
67,67,-2.100921311802489,-0.643353140335892,1,25.501009265789538,271.0,89.0,329.44110107421875,170.33462524414062,594.0,385.0
68,68,-2.047049158217658,-0.5771964904327975,1,34.700377258587594,271.0,89.0,329.32196044921875,170.4915008544922,617.0,361.0
69,69,-1.758589131061834,-0.5725226427197085,1,34.51704330365225,271.0,89.0,329.19586181640625,170.65020751953125,652.0,360.0
70,70,-1.744405135096072,-0.6052931062492426,1,35.49771913640326,271.0,89.0,329.8785705566406,171.2185821533203,645.0,372.0
71,71,-1.7371598721924568,-0.5578952304324483,1,35.337118978212885,271.0,89.0,329.5252380371094,170.93182373046875,656.0,355.0
72,72,-1.7411550133017393,-0.4817163063990587,1,35.15261027347319,272.0,89.0,328.47271728515625,170.1690673828125,672.0,326.0
73,73,-2.07325120123462,-0.5206067141135948,0,34.94030422685393,272.0,89.0,328.1763000488281,170.52304077148438,624.0,341.0
74,74,-1.872778687543652,-0.5465845189667727,0,35.002703875554964,272.0,88.0,328.6549987792969,170.56243896484375,647.0,350.0
75,75,-1.8028555289108583,-0.5146151342931345,0,31.219930478536924,270.0,89.0,328.1664733886719,170.54518127441406,660.0,339.0
76,76,-1.809440061548025,-0.4561243935878333,0,31.47766178600644,270.0,88.0,328.8427124023437,170.56753540039062,671.0,317.0
77,77,-1.6161326496118602,-0.4677232590834553,0,24.6192279021172,270.0,88.0,328.5660095214844,169.9463653564453,679.0,320.0
78,78,-1.599964199159826,-0.4521762572717908,0,31.31549907792469,270.0,88.0,328.4541320800781,169.6923065185547,682.0,314.0
79,79,-1.5067189399128815,-0.4895372115722944,1,32.80772810825609,269.0,87.0,328.0526428222656,168.93931579589844,673.0,327.0
80,80,-1.834351403542681,-0.4713928287494756,1,16.334168026450556,269.0,87.0,327.7677917480469,168.248779296875,664.0,320.0
81,81,-1.5688136033633324,-0.4614477862907926,1,28.36384784446323,269.0,86.0,328.1037902832031,168.3805694580078,679.0,317.0
82,82,-1.4386687824747408,-0.4582985983017739,1,26.26726286651887,269.0,86.0,328.5072631835937,168.09205627441406,677.0,315.0
83,83,-1.6643479827252543,-0.4846929215494402,1,22.267960670220223,270.0,87.0,327.7522277832031,167.06300354003906,673.0,325.0
84,84,-1.5018260472001337,-0.6075687774007152,1,22.472816506732247,270.0,86.0,327.5745544433594,164.75587463378906,647.0,368.0
85,85,-1.6210733460661757,-0.5789397956823634,1,33.257772667803195,270.0,85.0,327.5411682128906,164.9259796142578,654.0,357.0
86,86,-2.096158381350937,-0.661335869280543,1,35.4839048078306,270.0,86.0,327.47674560546875,164.7587890625,589.0,387.0
87,87,-1.8798203517819303,-0.6226289533651134,1,31.908708452836503,270.0,85.0,327.8427429199219,164.8445587158203,628.0,372.0
88,88,-2.0387567403734232,-0.5897354517932176,1,23.20654206641658,270.0,85.0,327.6459350585937,164.6564178466797,614.0,361.0
89,89,-1.6247325294039443,-0.5322372712261889,1,23.794904379102395,270.0,85.0,327.74932861328125,163.9762420654297,665.0,340.0
90,90,-1.6326889894766652,-0.4580490601076335,1,33.585599436276866,270.0,85.0,327.9254455566406,163.76756286621094,679.0,312.0
91,91,-1.984513075816526,-0.540204916575488,1,31.585517199831315,271.0,85.0,328.33062744140625,164.19296264648438,634.0,343.0
92,92,-2.0284967791158386,-0.5022796384399965,1,35.59955525000212,271.0,85.0,328.671630859375,164.80322265625,634.0,329.0
93,93,-2.052670026014378,-0.5644756351699252,1,27.23520970370707,271.0,86.0,328.7435913085937,164.36880493164062,618.0,353.0
94,94,-2.182329485794304,-0.4074252972624262,1,31.300776119402983,271.0,86.0,328.6938171386719,165.02688598632812,619.0,294.0
95,95,-2.0289762812701078,-0.4081707160515395,1,23.07732599724897,271.0,86.0,328.80535888671875,165.09996032714844,650.0,294.0
96,96,-1.4645472514192588,-0.4404104115758207,1,30.346667824300173,273.0,86.0,328.3119506835937,163.96450805664062,683.0,306.0
97,97,-1.7424714138285655,-0.4789258462088737,1,32.26189157590302,274.0,86.0,328.8241271972656,164.613525390625,674.0,321.0
98,98,-2.0612735010739343,-0.4547882856689405,1,30.453310486535152,273.0,85.0,329.5577697753906,165.35894775390625,639.0,312.0
99,99,-1.9805597463363576,-0.4112842176819511,1,36.547209926457775,273.0,85.0,329.908935546875,165.39422607421875,659.0,295.0
100,100,-2.5446008867744365,-0.4173690081405641,1,19.108620579686374,274.0,86.0,330.95977783203125,165.43455505371094,521.0,298.0
101,101,-2.264080808092575,-0.4450882540305448,1,27.65852050169473,274.0,86.0,330.76690673828125,165.81590270996094,598.0,308.0
102,102,-1.9434529907619025,-0.4434727805133028,1,24.715410361570736,274.0,85.0,331.5987854003906,166.1873779296875,660.0,308.0
103,103,-1.8823977590849093,-0.4007522145190147,1,26.77500159591446,274.0,86.0,331.29888916015625,166.466796875,675.0,292.0
104,104,-2.3356897476953886,-0.3948000494826876,1,28.52802263576015,275.0,86.0,331.6632385253906,165.50579833984375,587.0,289.0
105,105,-2.083394382878405,-0.4618051825090812,1,35.021993620681016,275.0,86.0,331.5567932128906,165.54620361328125,635.0,315.0
106,106,-2.009393791458646,-0.4865217142699976,1,31.68453734410056,276.0,86.0,331.49713134765625,164.6029510498047,644.0,324.0
107,107,-2.327666708595416,-0.4378665601025771,1,32.53365600905974,276.0,86.0,331.9802551269531,164.3498077392578,583.0,306.0
108,108,-1.3521208407371277,-0.4816563852745319,1,24.09356402656189,279.0,86.0,333.6712951660156,163.24676513671875,675.0,321.0
109,109,-1.4422278309555228,-0.5157712125223379,1,27.484348686495377,279.0,86.0,333.73455810546875,163.06710815429688,674.0,334.0
110,110,-1.4222657075306702,-0.468888125744256,1,33.46394549139128,280.0,87.0,334.0413818359375,162.81912231445312,683.0,317.0
111,111,-1.7895326660835738,-0.4990779861775032,1,31.513373805373565,279.0,86.0,334.0781555175781,163.31202697753906,671.0,328.0
112,112,-2.04711307408382,-0.5285248246666184,1,20.87092215521188,279.0,86.0,334.3359375,164.32492065429688,633.0,340.0
113,113,-1.8482303344055744,-0.5307474989123986,1,33.277826704432755,278.0,85.0,334.2234802246094,164.63006591796875,659.0,340.0
114,114,-1.7927285925497232,-0.4491133557020906,1,32.816198791975715,279.0,85.0,335.04150390625,164.14984130859375,681.0,309.0
115,115,-1.5319418717550766,-0.4240343677168144,1,27.89786158502112,278.0,85.0,336.234130859375,165.43392944335938,695.0,300.0
116,116,-1.753679859908382,-0.5134175107509259,1,25.294471682979637,278.0,85.0,335.891845703125,165.36048889160156,671.0,334.0
117,117,-1.738632067643053,-0.5029816477033414,1,28.48094956779184,279.0,85.0,335.5043334960937,165.19036865234375,675.0,330.0
118,118,-1.9517271659526696,-0.435210056915223,1,29.712909372985457,279.0,86.0,334.9190979003906,165.70263671875,665.0,305.0
119,119,-2.014290678913029,-0.4571843317016848,1,27.67567567567568,279.0,86.0,334.9558410644531,165.89012145996094,651.0,313.0
120,120,-1.9546314762794557,-0.4719387767729417,1,30.294720115565188,278.0,87.0,334.3802490234375,168.3223114013672,658.0,321.0
121,121,-2.1170781775037817,-0.4958369191308768,1,30.633245690914404,277.0,86.0,334.7712707519531,167.67098999023438,625.0,329.0
122,122,-2.0474483660650606,-0.5295293690297963,1,27.938558277713387,277.0,86.0,335.18621826171875,167.76734924316406,633.0,341.0
123,123,-2.0768235655208525,-0.5234413827778751,1,25.7976074053572,277.0,86.0,335.0880432128906,167.46603393554688,629.0,339.0
124,124,-2.07557467612766,-0.4239944203004633,1,26.954295408976403,277.0,87.0,334.7848815917969,169.6585235595703,645.0,303.0
125,125,-2.20665160339778,-0.4985184560324776,1,23.497896323187504,276.0,86.0,334.7626037597656,168.18931579589844,606.0,331.0
126,126,-1.7942451296324688,-0.4918062248210419,1,23.46083152943019,276.0,85.0,335.19354248046875,168.84295654296875,671.0,327.0
127,127,-1.670468060068311,-0.5078794672641062,1,23.127972120517004,275.0,85.0,335.2024841308594,168.79360961914062,675.0,333.0
128,128,-1.7772813261208822,-0.5893354449974878,1,30.677608577990373,276.0,85.0,334.83837890625,168.59632873535156,652.0,363.0
129,129,-1.7603625300317178,-0.5868326062050312,1,36.74475895117699,276.0,85.0,335.0234680175781,168.40939331054688,653.0,362.0
130,130,-1.8214157643378932,-0.5461743921589005,1,31.73752232210418,276.0,85.0,335.3360900878906,169.22427368164062,658.0,348.0
131,131,-1.6822279136518288,-0.5361507864480602,1,20.247470456476403,276.0,85.0,335.5948791503906,169.2707061767578,669.0,345.0
132,132,-1.99363506834032,-0.4574738173121764,1,24.23108564033831,274.0,86.0,334.66680908203125,173.490234375,653.0,317.0
133,133,-2.152915537344651,-0.4724762026809198,1,30.220070321055967,276.0,87.0,334.95166015625,172.27781677246094,622.0,323.0
134,134,-2.0670835864661057,-0.459777185338986,1,28.85519101247274,276.0,87.0,334.9511108398437,172.40988159179688,641.0,318.0
135,135,-1.8837795402164967,-0.4981719787746583,1,26.421977662007144,276.0,87.0,334.68524169921875,171.80531311035156,661.0,333.0
136,136,-1.9189156897423485,-0.5083274109594574,1,34.896117942659366,275.0,87.0,334.78863525390625,172.5771942138672,654.0,336.0
137,137,-1.912146733199694,-0.4979988733038032,1,34.236700977071074,276.0,87.0,334.682373046875,172.01739501953125,658.0,332.0
138,138,-1.7368765118524725,-0.4929247524788752,1,33.895009050943884,274.0,85.0,334.8053283691406,170.71177673339844,674.0,329.0
139,139,-1.8442100264239905,-0.468483591574673,1,31.9155068901757,275.0,85.0,335.231689453125,170.16465759277344,671.0,319.0
140,140,-1.9173372341642585,-0.4800073559275548,1,32.560427276114766,275.0,86.0,335.0943298339844,170.26385498046875,660.0,325.0
141,141,-2.380193832671703,-0.4673954239532666,1,31.54513319595072,275.0,85.0,334.947998046875,170.6476287841797,566.0,319.0
142,142,-2.1508661017277806,-0.5096454093829377,1,30.855444553974724,275.0,85.0,335.7578125,170.67547607421875,616.0,335.0
143,143,-2.2473188721916166,-0.5009272852384543,1,25.08435003109899,275.0,85.0,335.5603332519531,169.1929168701172,596.0,332.0
144,144,-2.7175795911617,-0.3781001652351278,1,27.11320266845943,281.0,87.0,333.8978881835937,161.43582153320312,470.0,281.0
145,145,-2.760520933210355,-0.4560732608949038,1,29.00986291516233,281.0,86.0,334.0648498535156,161.1962127685547,449.0,311.0
146,146,-2.7419259435310943,-0.4047328414003562,1,27.303644778898168,281.0,85.0,334.1742553710937,159.9702606201172,459.0,290.0
147,147,-2.6861233976301198,-0.4375083649359613,1,31.902640866496288,282.0,83.0,335.3075256347656,158.4469451904297,478.0,300.0
148,148,-2.593681880400161,-0.3502714634243448,1,29.870768792507924,281.0,81.0,336.2684631347656,160.15994262695312,516.0,266.0
149,149,-2.753452637361176,-0.3965140599602626,1,30.786820026864948,282.0,81.0,336.5760803222656,159.62548828125,458.0,285.0
150,150,-2.1254227933053818,-0.353807875035861,1,31.783698584462428,281.0,81.0,337.1724548339844,159.42266845703125,649.0,268.0
151,151,-2.4850683174506965,-0.3729488127385875,1,26.405509877740144,282.0,81.0,336.2861022949219,158.22918701171875,551.0,274.0
152,152,-2.5982497343018647,-0.3404619758651469,1,32.49408501770234,282.0,81.0,336.2621459960937,158.09649658203125,517.0,261.0
