,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,-2.0078150695644466,-0.2864679826604444,3,21.17715012774036,666.0,277.0,748.0524291992188,405.3994445800781,1263.0,522.0
1,1,-2.055849307723716,-0.3506576217824063,3,21.135212218633317,665.0,278.0,747.5985717773438,404.7250061035156,1238.0,561.0
2,2,-1.7430115028976334,-0.2999755357093263,3,20.542892547006705,665.0,278.0,746.9494018554688,405.1153259277344,1307.0,530.0
3,3,-1.601201370644222,-0.2099582940196669,3,20.50472982552199,665.0,278.0,747.2965087890625,405.4282531738281,1332.0,474.0
4,4,-1.7068235378992551,-0.3028112696380426,3,21.428920303886457,664.0,279.0,746.758056640625,405.3751220703125,1310.0,533.0
5,5,-1.468888736628306,-0.2065393278122232,3,21.74859738454997,663.0,278.0,746.7147216796875,406.2671203613281,1327.0,473.0
6,6,-1.154596446372877,-0.2862786319069397,3,21.36114732724902,663.0,280.0,745.7721557617188,406.246826171875,1266.0,524.0
7,7,-2.206485288987704,-0.3208115754458882,3,21.55966773583354,662.0,279.0,745.7591552734375,405.9620361328125,1192.0,544.0
8,8,-1.785974682867228,-0.2456494463166909,3,21.444149044950716,662.0,279.0,745.7816162109375,406.3700256347656,1309.0,498.0
9,9,-1.4619484056695051,-0.1943628226761629,3,21.40802972611549,662.0,279.0,745.9215087890625,406.9693908691406,1327.0,466.0
10,10,-1.8575255655582776,-0.2749135919550266,3,21.266917483850687,662.0,280.0,745.419677734375,405.6974487304688,1294.0,516.0
11,11,-2.151723506440732,-0.2341989188937862,3,20.1238047259206,661.0,280.0,745.0847778320312,405.3119812011719,1223.0,491.0
12,12,-1.1777712741787467,-0.2898986667766844,3,21.080400267381023,660.0,281.0,743.9425048828125,406.7518005371094,1268.0,526.0
13,13,-1.8964822859839567,-0.2680596805735987,3,20.01767765952369,660.0,281.0,744.1061401367188,406.8077697753906,1287.0,513.0
14,14,-1.2551446259610368,-0.3348416407006436,3,21.270908030529707,659.0,282.0,743.6376342773438,408.6435241699219,1276.0,555.0
15,15,-1.5186175441891918,-0.3484032559196542,3,19.82588144093554,659.0,282.0,743.0760498046875,409.26702880859375,1302.0,563.0
16,16,-1.997823022312524,-0.4108565140108844,3,21.570644655300985,659.0,282.0,743.392822265625,407.58154296875,1235.0,600.0
17,17,-1.858263793812448,-0.2476958192983078,3,17.51853012058257,659.0,281.0,743.341064453125,408.3708190917969,1296.0,501.0
18,18,-0.7668338000707239,-0.3004897921158206,3,15.937622069384808,658.0,281.0,742.6407470703125,408.4954528808594,1124.0,533.0
19,19,-1.6408063044792265,-0.3382893690478603,3,15.452219115301157,658.0,282.0,742.3607177734375,406.0934753417969,1302.0,556.0
20,20,-1.4636961051348696,-0.303663481186868,3,19.64867308458061,657.0,283.0,741.47314453125,408.1794128417969,1306.0,536.0
21,21,-1.3859758766205963,-0.2712759802220874,3,18.91626753258468,657.0,283.0,741.7818603515625,407.3821411132813,1305.0,516.0
22,22,-1.5816740082673253,-0.3063684539060615,3,18.502051223234844,657.0,283.0,741.7019653320312,406.2056579589844,1309.0,537.0
23,23,-1.7106407798477206,-0.3637811470020987,3,17.513117184074826,657.0,284.0,741.5155639648438,405.9463195800781,1291.0,572.0
24,24,-1.6091090948689946,-0.3349409766093036,3,21.602084856975104,657.0,283.0,741.2279663085938,407.15625,1303.0,555.0
25,25,-0.8434406940912892,-0.4335232106807667,3,20.724996170551293,656.0,284.0,741.701171875,407.9690551757813,1132.0,614.0
26,26,-0.8110894121173338,-0.3515729502490665,3,20.893899164603496,656.0,285.0,741.5160522460938,407.8588562011719,1134.0,566.0
27,27,-1.022679291778838,-0.3913358095367126,3,22.649141943775447,656.0,284.0,741.649169921875,407.887939453125,1203.0,589.0
28,28,-1.1642565305949215,-0.4449071590764195,3,21.742058555196152,656.0,285.0,741.9937133789062,407.6300964355469,1229.0,621.0
29,29,-1.61957957901075,-0.3496900953583804,3,21.704367985014,656.0,285.0,741.6665649414062,407.35400390625,1299.0,565.0
30,30,-0.6045626011622338,-0.3628237405902152,3,18.67039394613844,656.0,286.0,740.4154052734375,407.6763305664063,1038.0,573.0
