,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,-1.783665988518238,-0.9695497606639748,0,24.932703224847675,172.0,114.0,236.9227294921875,194.4061584472656,440.0,505.0
1,1,-1.9723616043947123,-0.9943978525827412,0,31.357875534555458,172.0,114.0,237.0727386474609,194.1592254638672,418.0,511.0
2,2,-1.7201643770638984,-1.0177198200388378,0,34.65994562567658,172.0,114.0,236.60446166992188,194.57421875,425.0,516.0
3,3,-1.786709049537817,-1.0247383147756326,0,31.95124626729234,172.0,114.0,236.78700256347656,194.40110778808597,420.0,518.0
4,4,-1.7875150552417296,-1.0359484919101576,0,31.8631367037642,173.0,114.0,236.4444732666016,194.46658325195312,416.0,521.0
5,5,-1.785010884868728,-1.0359823140560016,0,31.30124330213884,173.0,114.0,236.463623046875,194.4795837402344,416.0,521.0
6,6,-1.939744805260076,-1.0212080284346234,0,29.772386232156677,173.0,115.0,236.46060180664065,194.3361053466797,412.0,517.0
7,7,-1.976788577074751,-1.0171222066902237,0,34.346320771712605,173.0,114.0,236.64735412597656,194.5667266845703,410.0,516.0
8,8,-1.961555828271716,-1.0012819908425414,0,34.505968589833245,173.0,114.0,236.9000701904297,194.5841522216797,416.0,513.0
9,9,-2.105099145762551,-1.0110866847117774,0,34.89437603993344,174.0,115.0,237.4157867431641,193.79620361328125,400.0,515.0
10,10,-2.018334289554151,-1.0511350348682795,0,33.635156375300724,173.0,114.0,237.1904754638672,194.02029418945312,396.0,524.0
11,11,-2.096024158031997,-1.0064650349560538,0,33.211687386174674,173.0,114.0,237.2232666015625,194.1871337890625,402.0,514.0
12,12,-0.9615122073360612,-0.7594624364894936,0,34.170596190507226,173.0,114.0,237.1084899902344,194.7286071777344,458.0,447.0
13,13,-1.0432217180052183,-0.7544469052085473,0,34.00162132364863,173.0,114.0,236.9290008544922,195.3312225341797,472.0,446.0
14,14,-1.168637430588102,-0.7796236312058294,0,36.77504318167869,173.0,113.0,237.2779235839844,195.4418792724609,484.0,453.0
15,15,-1.2266288285890132,-0.768383493509041,0,27.546623583034503,173.0,113.0,237.00852966308597,195.06887817382807,493.0,450.0
16,16,-1.1118516456126697,-0.8291957117365644,0,31.600985481477014,173.0,114.0,237.3128662109375,195.27279663085935,463.0,468.0
17,17,-1.1666160913207315,-0.876268948216478,0,33.315625595729806,173.0,114.0,237.16409301757807,195.2174072265625,456.0,481.0
18,18,-1.198686676115793,-0.8416542456320641,0,17.47350002916205,173.0,114.0,237.5655975341797,195.3518524169922,469.0,472.0
19,19,-1.7042510574442933,-0.803002457151199,0,26.023291453389174,174.0,114.0,238.1661071777344,195.48696899414065,499.0,460.0
20,20,-1.7739044378586617,-0.8421834157406628,0,33.35244956543175,174.0,114.0,238.24496459960935,195.59332275390625,484.0,472.0
21,21,-1.4854839586450257,-0.8098395906177595,0,29.215569362792905,174.0,114.0,239.2001495361328,195.68655395507807,499.0,462.0
