,index,class,gazex,gazey,fps
0,0,3,359.4375,382.5,27.397456414812105
1,1,3,359.4375,397.5,26.7546772639999
2,2,3,359.4375,412.5,29.31911056432052
3,3,3,359.4375,412.5,27.73185229263777
4,4,3,359.4375,412.5,14.21677484958902
5,5,3,372.75,412.5,27.97638787911128
6,6,3,372.75,412.5,28.43711608607808
7,7,3,359.4375,435.0,28.67253200987128
8,8,3,372.75,435.0,14.031010500751009
9,9,3,359.4375,412.5,23.80003518109753
10,10,3,359.4375,412.5,28.698035620206223
11,11,3,359.4375,412.5,18.34569996413356
12,12,3,372.75,412.5,29.637744755121226
13,13,3,386.0625,307.5,29.223711713720352
14,14,3,812.0625,172.5,23.97992098748492
15,15,0,399.375,307.5,14.413415807560137
16,16,0,399.375,307.5,26.75245882818181
17,17,0,399.375,307.5,25.567229503200245
18,18,0,812.0625,172.5,23.51515423343013
19,19,1,812.0625,172.5,14.068661091936097
20,20,1,812.0625,172.5,28.84665749656121
21,21,1,812.0625,180.0,28.837137671195205
22,22,1,812.0625,172.5,18.56732935807027
23,23,1,812.0625,172.5,19.51211161198182
24,24,1,812.0625,165.0,17.115346791207088
25,25,1,812.0625,157.5,28.997027225087454
26,26,1,812.0625,157.5,14.425312972898611
27,27,1,812.0625,157.5,19.68168103347145
28,28,1,812.0625,157.5,29.51012798052501
29,29,1,718.875,232.5,17.32603550051429
30,30,1,718.875,232.5,28.82920928186517
31,31,1,718.875,232.5,29.54942159473588
32,32,1,718.875,232.5,28.95399037698208
33,33,1,798.75,142.5,13.157568818131912
34,34,1,785.4375,135.0,26.605838397422072
35,35,1,785.4375,135.0,27.979000593693502
36,36,1,785.4375,135.0,19.6187117324864
37,37,1,785.4375,142.5,13.708757411147936
38,38,1,772.125,135.0,27.90825675864501
39,39,1,772.125,142.5,27.7388216154014
40,40,1,772.125,142.5,17.830044465605045
41,41,1,772.125,142.5,28.880424154788955
42,42,1,772.125,150.0,17.732276407297018
43,43,1,772.125,142.5,27.39727745407989
44,44,1,772.125,142.5,13.342104426051163
