,index,class,gazex,gazey,fps
0,0,0,620.0,562.5,22.96172775299045
1,1,0,620.0,562.5,23.01679215049279
2,2,0,620.0,562.5,23.34565654204307
3,3,0,420.0,270.0,23.670020711177827
4,4,0,620.0,562.5,10.150808690243684
5,5,0,620.0,562.5,20.394260457743567
6,6,0,620.0,562.5,22.78955690184466
7,7,0,620.0,562.5,23.69944456686952
8,8,0,620.0,562.5,10.119558477592134
9,9,0,620.0,562.5,23.97841298879488
10,10,0,620.0,562.5,23.428724640271696
11,11,0,620.0,562.5,13.882677699627637
12,12,0,620.0,562.5,23.42532253560458
13,13,0,620.0,562.5,22.65158830454835
14,14,0,620.0,562.5,23.25749963957369
15,15,0,620.0,562.5,9.904022479604246
16,16,0,620.0,562.5,24.10741217583226
17,17,0,620.0,562.5,23.53811618927898
18,18,0,620.0,562.5,23.57105365201216
19,19,0,620.0,562.5,0.4252729270537424
20,20,0,620.0,562.5,14.773669972948602
21,21,0,620.0,562.5,22.956198107372927
22,22,0,620.0,562.5,12.971084680137803
23,23,0,620.0,562.5,18.82897135007497
24,24,0,620.0,562.5,19.706741340750625
25,25,0,620.0,562.5,22.33329251084902
26,26,0,620.0,562.5,9.97940499076841
27,27,0,620.0,562.5,22.738038186726804
28,28,0,620.0,562.5,22.81248776242793
29,29,0,620.0,562.5,19.955581353303327
30,30,0,620.0,562.5,9.50492321149754
31,31,0,620.0,562.5,23.15235619145401
32,32,0,620.0,562.5,23.09308138702609
33,33,0,620.0,562.5,13.9097490523551
34,34,0,620.0,562.5,23.97498642430478
35,35,0,620.0,562.5,22.44575734223821
36,36,0,620.0,562.5,22.947783078741192
37,37,0,660.0,562.5,9.897642106058033
38,38,0,620.0,562.5,23.52702551100541
39,39,0,660.0,562.5,22.179410707109167
40,40,0,660.0,562.5,13.609253881471146
41,41,0,620.0,562.5,21.254631694166296
42,42,0,660.0,562.5,22.968392000525704
43,43,0,660.0,562.5,22.15246807297003
44,44,0,660.0,562.5,9.963427322612064
45,45,0,660.0,562.5,21.850909867622462
46,46,0,660.0,562.5,22.146385764823908
47,47,0,660.0,562.5,22.204067803788288
48,48,0,660.0,562.5,9.794329321545495
49,49,0,620.0,562.5,22.543113131997185
50,50,0,660.0,562.5,22.12092316779883
51,51,0,620.0,562.5,13.789477490983572
52,52,0,620.0,562.5,22.72473316356938
53,53,0,620.0,562.5,23.714586183890628
54,54,0,620.0,562.5,17.21884493489006
55,55,0,620.0,562.5,9.317590397846049
56,56,0,620.0,562.5,23.071359813418265
57,57,0,620.0,562.5,23.2527289762112
58,58,0,620.0,562.5,19.1686158374122
59,59,0,620.0,562.5,10.152651504148876
60,60,0,620.0,562.5,23.695561782518304
61,61,0,620.0,562.5,20.27115170847228
62,62,0,620.0,562.5,13.752628023948954
63,63,0,620.0,562.5,22.47606799134032
64,64,0,620.0,562.5,22.55729805313542
65,65,0,620.0,562.5,23.263949592882657
66,66,0,620.0,562.5,9.070726643598617
67,67,0,620.0,562.5,23.8311373230834
68,68,0,620.0,562.5,23.95417397214116
69,69,0,680.0,562.5,9.158848872477623
70,70,0,620.0,562.5,23.93571950328707
71,71,0,620.0,562.5,23.88378992443612
72,72,0,620.0,562.5,23.823015886539324
73,73,0,620.0,562.5,9.04568668046929
74,74,0,620.0,562.5,23.46870785982464
75,75,0,620.0,562.5,23.40401644969952
76,76,0,620.0,562.5,23.66734943770137
77,77,0,620.0,562.5,9.52335368498012
78,78,0,620.0,562.5,23.5848379714236
79,79,0,620.0,562.5,23.91920297913352
80,80,0,620.0,573.75,10.050064575491024
81,81,0,620.0,562.5,23.54287253867397
82,82,0,620.0,573.75,23.49684322567996
83,83,0,620.0,562.5,23.672959808553028
84,84,0,620.0,562.5,8.291874986408558
85,85,0,620.0,562.5,19.364999630641943
86,86,0,660.0,562.5,23.454271958127595
87,87,0,660.0,562.5,23.72384146789821
88,88,0,620.0,562.5,9.258254347355829
89,89,0,620.0,562.5,23.75622465393416
90,90,0,620.0,562.5,24.07102561306651
91,91,0,620.0,562.5,7.347291123630146
92,92,0,620.0,562.5,23.983074688654323
93,93,0,620.0,562.5,23.63187875031693
94,94,0,420.0,258.75,22.97631868703745
95,95,0,620.0,562.5,10.073913241888494
96,96,0,620.0,562.5,21.995752201251264
97,97,0,620.0,573.75,23.73579011702922
98,98,0,620.0,573.75,22.61653356915229
99,99,0,620.0,562.5,9.502145417144307
100,100,0,620.0,562.5,23.375451424495072
101,101,0,620.0,562.5,23.466606987999
102,102,0,420.0,258.75,10.02177678910635
103,103,1,440.0,258.75,23.58032978585845
104,104,0,620.0,562.5,23.37532115051301
105,105,0,620.0,562.5,23.42937900446321
106,106,0,620.0,562.5,9.967949921455206
107,107,0,620.0,562.5,22.73347823023431
108,108,0,620.0,562.5,23.24641408207152
109,109,0,620.0,562.5,23.96402799600057
110,110,0,620.0,562.5,9.095018052107164
111,111,0,620.0,562.5,22.929843263958364
112,112,0,620.0,562.5,23.580727497610614
113,113,0,620.0,562.5,10.204101294031496
114,114,0,620.0,562.5,23.38287944250871
115,115,0,620.0,562.5,22.695713342640392
116,116,1,620.0,562.5,22.17694800903088
117,117,1,620.0,573.75,10.083673518451738
118,118,1,440.0,258.75,22.08423413699236
119,119,1,420.0,258.75,22.792281399607656
120,120,1,420.0,258.75,23.267175911287147
121,121,1,420.0,258.75,10.067239678466931
122,122,1,420.0,258.75,23.43186592178771
123,123,1,420.0,247.5,23.221445892526933
124,124,1,420.0,247.5,10.254846494069785
125,125,1,420.0,247.5,24.451592969364853
126,126,1,420.0,247.5,24.89733118054896
127,127,1,420.0,258.75,24.80310341564954
128,128,1,420.0,247.5,10.510617610649186
129,129,1,420.0,258.75,24.277509912308627
130,130,1,440.0,258.75,24.284819324544188
131,131,1,440.0,258.75,24.05377010070424
132,132,1,440.0,258.75,10.099164002003311
133,133,1,440.0,258.75,23.75622465393416
134,134,1,620.0,562.5,23.71257512112664
135,135,0,620.0,562.5,10.08626813484897
136,136,1,420.0,258.75,23.71069843692586
137,137,1,420.0,258.75,23.697703851021515
