,index,class,gazex,gazey,fps
0,0,4,-1.0,-1.0,21.1927725453737
1,1,4,-1.0,-1.0,21.446013038476288
2,2,4,-1.0,-1.0,21.10267311339978
3,3,4,-1.0,-1.0,21.27543965547851
4,4,4,-1.0,-1.0,6.055410060434214
5,5,4,-1.0,-1.0,21.808418042376186
6,6,4,-1.0,-1.0,21.20348613835359
7,7,4,-1.0,-1.0,9.34143429844098
8,8,4,-1.0,-1.0,21.97604501776189
9,9,4,-1.0,-1.0,18.292652504045112
10,10,4,-1.0,-1.0,19.4739715851054
11,11,4,-1.0,-1.0,5.91018411270527
12,12,4,-1.0,-1.0,21.656515588050024
13,13,4,-1.0,-1.0,21.413275881433982
14,14,4,-1.0,-1.0,21.57719177307008
15,15,4,-1.0,-1.0,6.015348496343582
16,16,4,-1.0,-1.0,22.03527279413696
17,17,4,-1.0,-1.0,21.87655299750686
18,18,4,-1.0,-1.0,9.355728351111052
19,19,4,-1.0,-1.0,21.866972524894425
20,20,4,-1.0,-1.0,21.717179353088287
21,21,4,-1.0,-1.0,20.940005292035487
22,22,4,-1.0,-1.0,5.928219189699158
23,23,4,-1.0,-1.0,21.31403656764201
24,24,4,399.0,301.875,21.111382911790614
25,25,0,399.0,301.875,6.055925901861839
26,26,0,382.375,301.875,21.95602830939319
27,27,0,382.375,301.875,21.28418467284408
28,28,0,382.375,301.875,20.55104560688317
29,29,0,382.375,301.875,5.642882800948754
30,30,0,382.375,301.875,19.679557077839817
31,31,0,382.375,301.875,21.178005554153
32,32,0,382.375,301.875,21.316419670264885
33,33,0,382.375,301.875,5.6763702013517285
34,34,0,382.375,301.875,7.546087347636396
35,35,0,382.375,301.875,21.21496168533927
36,36,0,399.0,301.875,5.730667231402983
37,37,0,415.625,288.75,21.077963716769688
38,38,0,432.25,288.75,20.970052096353257
39,39,0,432.25,288.75,17.112832878411403
40,40,0,-1.0,-1.0,5.613572243071207
41,41,4,-1.0,-1.0,21.33159736349581
