yaw,pitch,class,fps,hleft,htop,hright,hbottom
-1.3399897424976532,-0.9285971341593359,1.0,18.437473624982417,500.9000549316406,219.9993133544922,625.73046875,334.91168212890625
-1.4485465801158992,-0.9860556336261226,1.0,22.954816112084064,498.02239990234375,218.8693084716797,620.3531494140625,333.79852294921875
-1.1538033570002517,-0.6103113006912788,0.0,22.499458206825523,498.52069091796875,219.8240966796875,616.5338134765625,332.1828918457031
-0.9463060901439267,-0.7208737649264634,0.0,22.494993430050148,494.95465087890625,218.66534423828125,612.0392456054688,333.76593017578125
-0.9228140798522289,-0.5725649869810407,0.0,22.60568496620711,492.2233581542969,217.9737091064453,607.4163818359375,335.383544921875
-1.1084318804568987,-0.8790029493915534,1.0,22.598498930501453,488.6113586425781,221.09524536132812,601.4639282226562,332.189453125
-1.2582607907525385,-0.6138000417192826,0.0,22.968140449253617,484.5993347167969,218.48773193359375,596.5769653320312,334.19500732421875
-1.0375337385490273,-0.5246049178581308,0.0,22.78745205419913,479.6784973144531,218.57061767578125,591.7814331054688,337.1332702636719
-1.060016943419803,-0.4399771152664648,0.0,22.548203101900384,477.3078308105469,220.6619110107422,589.2296752929688,332.0154113769531
-0.985279721642528,-0.5079617589417896,0.0,22.799839097204856,470.0586853027344,216.73268127441406,584.3317260742188,332.2049255371094
-1.0798027655804923,-0.5316266083882337,0.0,23.256210078069554,467.5733642578125,215.75790405273438,576.1576538085938,333.40802001953125
-1.0869933005237062,-0.4596477557100081,0.0,21.71841633785897,460.4322814941406,215.38987731933594,574.5858764648438,329.6781311035156
-1.1280315476573912,-0.5113330545657209,0.0,22.68748816755286,457.2064208984375,213.69944763183594,571.5724487304688,331.6263427734375
-1.1369721789109508,-0.49688114459429694,0.0,22.67620360608764,452.0780029296875,212.78863525390625,566.6444702148438,333.4647521972656
-1.114845438152082,-0.4587840925684954,0.0,22.516005389706947,449.4430847167969,211.83358764648438,564.152099609375,332.00640869140625
-1.1794966030909546,-0.7134246370414028,0.0,22.776933645402856,443.1058654785156,210.07923889160156,560.7902221679688,334.0445251464844
-1.269238074449736,-0.5189441026450584,0.0,22.600325455583935,442.7313232421875,212.0446014404297,556.7552490234375,338.3470153808594
-1.3025523554738643,-0.7632332062769368,0.0,22.771121752065756,436.1595153808594,214.3675537109375,553.5131225585938,339.8540954589844
-1.2841022417579044,-0.7508471103630873,0.0,22.601786888249432,432.9075012207031,211.62734985351562,548.0996704101562,339.5382385253906
-1.3426241414479596,-0.8048008898353296,0.0,22.760865436272567,430.90765380859375,210.1697235107422,546.5621948242188,338.02362060546875
-1.3644302376115829,-0.7080256105634851,0.0,22.1886800438028,428.7191467285156,210.2268524169922,543.9563598632812,335.5018615722656
-1.4348078646843985,-0.7354167550071682,0.0,22.888675456212347,427.49505615234375,209.77426147460938,542.387939453125,332.2195129394531
0.9951495298004162,-0.603057382514121,2.0,23.35384581120057,428.94232177734375,207.3986053466797,542.2454223632812,326.95159912109375
0.12790470293767162,-0.6994654118716436,2.0,23.336953618801743,428.1567687988281,206.8861541748047,540.37548828125,325.5409851074219
0.9760117878909977,-0.5761381502156001,3.0,23.218746367144036,428.1654357910156,202.7454071044922,541.6907348632812,324.4437561035156
0.8690259489997895,-0.5528053969570889,2.0,22.903173667081667,430.599609375,199.5358428955078,541.2807006835938,321.1032409667969
0.640397297842013,-0.5172149121492698,2.0,22.966002485886843,430.4389343261719,198.88194274902344,538.9000854492188,320.57928466796875
0.6422279547753335,-0.43673897769703746,3.0,23.157597173144875,432.17181396484375,195.6572265625,539.3317260742188,318.0155334472656
0.8382131751875728,-0.5298851673514309,3.0,23.139966235973034,430.0003356933594,193.8114471435547,538.7103271484375,321.4791259765625
0.6122756483113213,-0.5372291003734334,2.0,23.379230001727954,428.6456298828125,191.3266143798828,539.5828247070312,320.8649597167969
0.5222205897341828,-0.533553139120797,2.0,23.34669613087452,428.9314880371094,191.54042053222656,540.0205078125,319.98291015625
0.5896971022735205,-0.47058402672641847,2.0,23.145073888907284,429.47998046875,192.3218231201172,540.2108764648438,319.909912109375
0.6396396285118855,-0.4352497380154651,3.0,23.259950200473593,429.0016174316406,193.45782470703125,540.2854614257812,320.712890625
0.6772218914989746,-0.4163735185250925,3.0,23.08977605531456,430.0240173339844,195.65748596191406,540.3026733398438,320.4820251464844
0.32834725606637644,-0.45632359803737116,2.0,23.104530230918385,430.5995788574219,195.94674682617188,540.4601440429688,321.0268249511719
0.7383510258962174,-0.49202753350762746,3.0,23.38705162732864,430.6091613769531,197.48402404785156,541.7462158203125,322.19842529296875
0.7690434248271627,-0.4665128523680143,3.0,23.38561727087213,429.47576904296875,196.46359252929688,543.8619995117188,324.3984069824219
0.9626163539240082,-0.4966015126798386,3.0,23.258015504219856,430.6979675292969,198.29498291015625,546.4239501953125,326.3589172363281
1.0557886425570842,-0.5497888343903561,3.0,23.29288935291112,429.09674072265625,198.843505859375,550.54052734375,328.93133544921875
1.0909660710798321,-0.6533485165391774,2.0,23.355666429080543,435.15631103515625,201.1730194091797,550.125244140625,330.62164306640625
1.1536225283622352,-0.7424983666617979,2.0,23.575425777078298,435.22259521484375,203.4545440673828,553.2381591796875,331.9715270996094
-1.313859604830123,-0.8489670196693127,1.0,23.38496534882554,436.3657531738281,202.8140869140625,554.9796752929688,329.6213684082031
-1.3266507675457735,-0.8656903397344653,1.0,23.09626048314712,438.9244384765625,204.2224884033203,556.3224487304688,329.379638671875
-1.29941009170368,-0.9164869417344186,1.0,23.362691472177353,444.1981506347656,209.3958740234375,555.6177368164062,331.50042724609375
-1.3357159015802942,-0.9760469416173867,1.0,23.200765558708508,443.97088623046875,211.04676818847656,557.55322265625,331.4561767578125
-1.29977108318944,-0.9069586839863331,1.0,23.533361761339407,444.9212646484375,212.05691528320312,558.2492065429688,332.32244873046875
-1.2950788596648295,-0.9611046105312246,1.0,23.279314880697996,443.380859375,210.53883361816406,559.54736328125,332.30828857421875
-1.2589877005720755,-1.0183211618129775,1.0,23.46109398860032,443.859619140625,210.73281860351562,560.1726684570312,332.009521484375
-1.4498191716427935,-0.9531739831210777,1.0,23.37623309888199,447.7814025878906,212.66653442382812,561.14990234375,330.45068359375
-1.3794641814392439,-0.9450324333525965,1.0,23.461750162217797,448.4739074707031,212.95530700683594,562.0469360351562,330.13238525390625
-1.381371404253904,-0.9218722529327223,1.0,23.350985413651042,446.9764099121094,211.09996032714844,563.4818725585938,331.1544494628906
-1.3936997095720989,-0.8804250774136556,1.0,23.100839919588026,449.10699462890625,213.4606475830078,561.8662719726562,330.1649475097656
-1.361872271384562,-0.9568764428265604,1.0,23.221574457012196,448.43682861328125,213.05850219726562,561.6126708984375,330.33551025390625
-1.439355212245709,-0.9828388013454158,1.0,23.289526580563482,447.6368103027344,212.7371063232422,561.2095336914062,330.29888916015625
-1.4151071305205372,-0.872538392161495,1.0,23.411201286015697,446.9579162597656,212.75633239746094,560.9232788085938,329.9487609863281
-1.370534602304208,-0.9230250022105632,1.0,23.428724640271696,446.66796875,212.3347930908203,561.0303955078125,330.16705322265625
-1.4345310290890845,-0.8755517589349197,1.0,23.34513678234492,444.9769287109375,210.97592163085938,560.699462890625,329.3690490722656
-1.474790967394194,-1.004819201402385,1.0,23.289267945984363,442.25628662109375,211.42318725585938,559.9910278320312,330.9519348144531
-1.505622782808205,-0.9102341058110216,1.0,23.294829855653614,443.5473937988281,211.0965118408203,559.232666015625,330.0294189453125
-1.4939127303370718,-0.8340842102335139,1.0,23.393051752120783,445.1520690917969,208.77081298828125,559.2330932617188,327.5879211425781
-1.4620513368456365,-0.8841811998151035,1.0,23.363472293398097,444.9979553222656,207.84007263183594,558.9171752929688,327.75640869140625
-1.408159609026793,-0.7836806908104562,0.0,23.377666304378117,446.8498840332031,207.73580932617188,559.2744750976562,326.2716064453125
-1.492219758832109,-0.8325164072997843,0.0,23.222345873820004,446.5783386230469,207.00787353515625,559.35693359375,326.1825256347656
-1.6117552117280973,-0.974407765966443,1.0,23.462406372540794,443.9461975097656,206.79269409179688,558.5679931640625,327.07305908203125
-1.469678763365678,-0.8858776334294839,1.0,23.546969824561405,445.7071533203125,206.7115478515625,559.0802612304688,326.8136291503906
-1.464170813599176,-0.8507894208032539,1.0,23.499344486402293,444.4473876953125,205.69012451171875,559.5115356445312,325.3017578125
