yaw,pitch,class,fps,hleft,htop,hright,hbottom
1.4610288161451004,-1.0260720258495442,2.0,19.56435384938312,589.0220947265625,121.6270523071289,718.8538818359375,244.93353271484375
1.4416676350202244,-0.9732743246065052,2.0,23.0835493475545,589.9060668945312,123.56732940673828,717.6442260742188,244.5150146484375
1.3596811555976993,-1.1021713213663404,2.0,22.730275030483675,588.7001953125,125.42113494873047,714.5591430664062,244.5548095703125
1.5455623428341776,-1.0911098817786962,2.0,22.85923568267533,583.022705078125,122.9039306640625,713.7666625976562,244.2652130126953
1.3023310467872788,-1.0519014926300048,2.0,22.65525883674704,580.3560180664062,121.32962036132812,712.1983032226562,245.0318603515625
1.3237252850883214,-0.9992846200249821,2.0,23.05601424817775,579.9930419921875,121.91374206542969,712.0387573242188,244.91275024414062
1.2599255327499472,-1.0803255441024748,2.0,23.060704526586065,578.5324096679688,119.11715698242188,711.6847534179688,244.4578857421875
1.1714270918299599,-1.0804347337071682,2.0,23.016413233752765,577.9564208984375,117.01296997070312,711.3322143554688,243.3751678466797
1.2397952307022562,-1.0736555239943169,2.0,23.02917696151101,576.82666015625,117.47774505615234,708.3740234375,243.574462890625
1.1171894193855152,-1.074729044229728,2.0,23.054620208982627,575.6869506835938,117.88639831542969,706.0276489257812,242.7510223388672
1.3070821261719803,-1.131095115017364,2.0,23.35046541664811,575.205810546875,117.04533386230469,705.3636474609375,241.70765686035156
0.9671264172300573,-1.1045845447881157,2.0,22.511654867779107,575.4349365234375,117.01817321777344,703.1369018554688,241.1158447265625
1.2887414683768224,-1.1669529811986268,2.0,22.37940859469208,575.7230834960938,116.13602447509766,702.0370483398438,239.3013916015625
1.3204429390447987,-1.1609269134420501,2.0,22.949415363065828,574.8213500976562,114.98261260986328,702.0838623046875,239.92889404296875
0.5972426365900421,-1.1378097430737808,2.0,23.53388993625999,572.7572021484375,114.76657104492188,699.8662719726562,240.54933166503906
0.952462519635863,-1.1716282936503155,2.0,23.255178531825237,571.983642578125,114.2320327758789,699.1060180664062,240.14608764648438
1.0823784418287623,-1.2000610003963283,2.0,23.56800737219469,572.0665283203125,114.30369567871094,698.4835205078125,239.59237670898438
1.0839233415771174,-1.2144738950577827,2.0,24.031581420132582,571.4932250976562,114.6002197265625,697.6237182617188,240.16770935058594
1.23561992674523,-1.2652060485593564,2.0,22.616655522722862,571.6305541992188,114.8092269897461,696.7205200195312,240.302490234375
1.1712734274350622,-1.2481976370995107,2.0,23.814629548667693,571.2809448242188,115.3885726928711,695.4066772460938,240.98828125
0.6491082314515532,-1.2087197360485031,2.0,23.33929108007345,571.2979736328125,115.12352752685547,694.7525634765625,240.56134033203125
1.052546243929913,-1.319712700273899,2.0,23.614183247193417,571.6017456054688,116.24223327636719,694.2103881835938,241.0498046875
0.9857384511402941,-1.3476308842973086,2.0,23.897261756896885,571.2991943359375,116.21897888183594,694.0359497070312,241.2952880859375
0.44500090234679035,-1.3351955199032925,1.0,23.693955485255902,570.9012451171875,115.27050018310547,693.8278198242188,241.5399932861328
0.3114460368404066,-1.3427977795510329,1.0,23.727599296256695,569.8993530273438,115.12200164794922,693.8001098632812,240.96530151367188
0.36058482106178563,-1.283618878020055,1.0,23.237270012576246,569.6334838867188,114.88998413085938,693.6815185546875,241.35386657714844
0.9286253636668907,-1.2996773399190693,2.0,23.561917174123092,571.775390625,116.04891204833984,692.4198608398438,239.55641174316406
1.0141658315641269,-1.3018033414172796,2.0,23.76403132046822,571.8720092773438,116.01997375488281,692.2442626953125,239.74183654785156
0.712553517048838,-1.2919644259280363,2.0,23.57926928677037,572.12109375,115.4466323852539,693.0348510742188,240.27816772460938
1.0156252438414903,-1.3256649984682807,2.0,23.589347881105706,572.467529296875,115.22379302978516,693.0426635742188,240.7334747314453
0.193894106324309,-1.3071638852174456,1.0,23.622029860497076,572.3786010742188,114.77325439453125,693.0303955078125,240.53494262695312
0.5297461503425288,-1.2672420352127216,1.0,23.681781481669688,570.1911010742188,113.20941925048828,693.1764526367188,242.2811737060547
0.5143213876248988,-1.2666986171922912,1.0,23.42571503571688,570.76513671875,113.44654083251953,692.7186889648438,242.18685913085938
0.4259816711058804,-1.2363544265738737,1.0,23.400490961838877,571.0498046875,112.92662811279297,693.0801391601562,242.12496948242188
0.7795511932241793,-1.2308910847556307,2.0,23.510409076131435,571.0503540039062,112.768310546875,692.9821166992188,242.5660400390625
1.0371292043794442,-1.253604786218753,2.0,23.614715056245565,570.8327026367188,111.5448989868164,693.5247802734375,242.92239379882812
1.0894030618360646,-1.2874405141843186,2.0,23.7165975877999,570.6212158203125,111.17774963378906,692.4241943359375,242.50238037109375
1.2492835410339904,-1.3373481530124036,2.0,23.52926920940878,570.8901977539062,111.44581604003906,692.7963256835938,242.2741241455078
1.0621565270395728,-1.30731568539958,2.0,23.90775036052828,570.6128540039062,111.14100646972656,692.4541015625,241.61622619628906
0.8490658229457547,-1.253606650431516,2.0,23.587092710688218,574.0699462890625,112.36153411865234,691.74755859375,239.99127197265625
0.7562075210051988,-1.331665100404229,2.0,23.740761075671728,574.040283203125,111.50985717773438,692.0877075195312,239.79725646972656
0.8893999302872226,-1.32073655255498,2.0,23.79584936061091,571.5545043945312,109.6458511352539,691.9899291992188,241.11875915527344
1.220432185364617,-1.386006369815078,2.0,23.663076654010414,571.802978515625,109.47389221191406,691.9788818359375,240.7544403076172
0.5094941418330212,-1.377087043850239,1.0,23.78599824198259,572.1817626953125,109.28018188476562,691.9625854492188,240.59579467773438
0.4398724530356247,-1.3960958887628976,1.0,23.73202969400688,571.5508422851562,109.99942779541016,690.4545288085938,239.35400390625
0.3641561200835819,-1.4228095250252646,1.0,23.86883902505648,571.4521484375,109.36714935302734,690.8991088867188,239.71385192871094
0.47604004485166385,-1.4210405202711793,1.0,24.064258502776884,571.6995849609375,108.5791015625,691.248291015625,239.2445068359375
0.3775430319350832,-1.4052160170739285,1.0,24.223948436877336,571.4541015625,105.36677551269531,692.4619140625,239.53359985351562
0.6841027008074124,-1.4665193222064623,1.0,24.02607505169757,571.8198852539062,104.66352844238281,694.30859375,238.69308471679688
-0.07592619004594106,-1.4606245482916267,1.0,23.798144628216402,572.6948852539062,98.06243133544922,700.012939453125,235.64523315429688
-0.1309726645134429,-1.2861410247304146,1.0,23.3780572091053,574.2935180664062,88.74278259277344,703.4813232421875,234.25584411621094
-0.07980881259916758,-0.6051090818179181,1.0,23.99926760047606,577.0640869140625,82.86705780029297,705.929443359375,234.74337768554688
-0.09316083704038886,-0.4111654406973336,1.0,23.827211270806114,577.147705078125,76.56531524658203,709.8219604492188,235.5066680908203
-0.07353200822595983,-0.40314559739066896,1.0,22.892298287841328,579.8190307617188,76.94956970214844,713.1614990234375,234.9286651611328
-0.11534843103016601,-0.3366238281021247,1.0,23.644801226689516,582.3588256835938,78.1913833618164,719.0296630859375,235.5183868408203
-0.04677496243782472,-0.3670874614954321,1.0,23.280994671403196,588.7344970703125,80.21537780761719,724.5603637695312,239.25787353515625
-0.10207443720888407,-0.30235906488494724,1.0,23.95294278893927,594.10205078125,84.10700225830078,727.662841796875,240.92909240722656
-0.05060032702761453,-0.30413539333203005,1.0,23.657470966140796,594.3499145507812,86.35221862792969,734.3165283203125,249.24630737304688
-0.039517582151249786,-0.19053026755142993,1.0,23.319567223760437,596.0875244140625,93.03666687011719,739.0267944335938,255.25857543945312
-0.06454170901807034,-0.17355421349882885,0.0,23.545251434281287,600.139404296875,97.77049255371094,741.6082763671875,257.2516174316406
-0.00944197132876693,-0.21533548257664595,1.0,23.63800517360896,605.0083618164062,105.8873062133789,746.1460571289062,266.3714904785156
-0.024284567032105547,-0.12775450065219113,1.0,23.77507709051333,605.1900634765625,106.99730682373047,750.5120849609375,271.8570861816406
-0.04870229211871506,-0.10056682171579022,0.0,23.988012582213326,604.1542358398438,107.17778015136719,751.0252075195312,273.178466796875
-0.07918749711685209,-0.03997165111710829,1.0,24.065363077205546,602.060302734375,106.07450866699219,749.9935913085938,272.80908203125
-0.10135804687565275,-0.15886528219038779,0.0,23.774403273986657,597.6812744140625,96.58472442626953,743.091064453125,262.2565612792969
-0.1546537592425365,-0.27765664787780825,0.0,22.905299948120035,593.5250854492188,90.25807189941406,744.8341674804688,258.7472229003906
-0.07860772694754184,-0.29724419769534105,1.0,23.742508123039997,589.6115112304688,81.62421417236328,743.3087158203125,257.99371337890625
-0.02238466791044302,-0.31922486406841905,1.0,22.33650374378255,587.4139404296875,73.87686157226562,740.2928466796875,247.7793426513672
-0.019670906759652277,-0.32140359615621283,1.0,23.506456241033,590.1390991210938,70.09722137451172,736.3651123046875,243.753173828125
-0.07452510099645038,-0.33054436396569187,1.0,23.229934203238884,587.9016723632812,64.63514709472656,733.3137817382812,239.65542602539062
-0.16187279000941426,-0.33151987987298787,0.0,23.061972496989625,584.6818237304688,57.06830978393555,727.9412231445312,236.65975952148438
-0.12510385641923527,-0.3103101986354878,0.0,23.140859912497035,578.5043334960938,53.37661361694336,722.6815185546875,231.903076171875
-0.06401546838667067,-0.3530723099427811,1.0,23.309329169005395,573.156982421875,55.85946273803711,722.2415771484375,229.82723999023438
-0.0850895947246857,-0.34802561967708096,1.0,23.138689674956417,569.1517333984375,56.13536071777344,713.7611083984375,229.1103973388672
