,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,42.0,42.0,4,26.610733613759937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,1,1,1,42.0,42.0,4,27.524388883420283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,2,2,2,42.0,42.0,4,27.9995460583849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,3,3,3,42.0,42.0,4,28.26236136005283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,4,4,4,1.3457464315099683,-0.3760585859434729,4,21.9644216821412,1026.0,472.0,1125.051513671875,591.7185668945312,495.0,766.0
5,5,5,5,42.0,42.0,4,27.849329712430364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,6,6,42.0,42.0,4,27.858578478582864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,7,7,7,1.3192029712412578,-0.5118856604919124,4,20.62593250094664,1055.0,474.0,1150.0892333984375,588.0482177734375,562.0,844.0
8,8,8,8,1.126566143267575,-0.3931081432421602,0,21.5293453376998,1061.0,474.0,1156.022705078125,588.2274780273438,574.0,776.0
9,9,9,9,1.165810485090983,-0.4228681694754688,0,21.36397624359484,1061.0,473.0,1155.633544921875,587.4702758789062,572.0,793.0
10,10,10,10,1.0156380270147227,-0.5493688538864506,0,21.5851868625009,1070.0,473.0,1163.281005859375,587.3867797851562,652.0,864.0
11,11,11,11,0.9751894037463812,-0.610684409559999,0,16.98518257545386,1076.0,477.0,1169.194091796875,588.8438720703125,688.0,899.0
12,12,12,12,0.922849766210836,-0.4497165616889936,0,17.627866316992804,1081.0,472.0,1172.535400390625,584.0903930664062,666.0,806.0
13,13,13,13,0.659387500627041,-0.4311551278394683,0,21.40868535494804,1084.0,471.0,1174.483154296875,583.0855712890625,773.0,794.0
14,14,14,14,0.8905722537990755,-0.4720112147545919,0,21.09397049874521,1082.0,469.0,1173.048828125,579.8048706054688,684.0,815.0
15,15,15,15,0.770867157541649,-0.3939108199947102,0,20.975715143028605,1082.0,467.0,1173.013671875,580.4403076171875,715.0,769.0
16,16,16,16,0.6818928097348647,-0.3951526520110141,0,21.226019979554863,1078.0,466.0,1167.753173828125,576.88232421875,750.0,767.0
17,17,17,17,0.7877800946764151,-0.4294150183832105,0,20.827084171272222,1073.0,464.0,1164.64599609375,574.4252319335938,706.0,785.0
18,18,18,18,0.3313145501529427,-0.3761384807761754,0,21.025871878806715,1069.0,463.0,1157.949462890625,574.5507202148438,919.0,753.0
19,19,19,19,0.4789420914915231,-0.437428470103259,0,21.536088561643485,1062.0,462.0,1153.41259765625,573.181396484375,840.0,788.0
20,20,20,20,0.3883277690854681,-0.4412301325593471,0,21.40333222769372,1057.0,461.0,1150.33984375,572.9270629882812,884.0,789.0
21,21,21,21,0.4150667053781907,-0.4565022961465155,0,21.161230430812232,1057.0,460.0,1150.392822265625,572.7811889648438,871.0,798.0
22,22,22,22,0.4848266122361622,-0.5177137222214417,0,18.70586556300842,1053.0,459.0,1147.239501953125,570.9380493164062,841.0,831.0
23,23,23,23,0.7485117844031968,-0.5480268870131597,0,21.64522771255322,1048.0,457.0,1143.6033935546875,570.1422729492188,723.0,846.0
24,24,24,24,0.441799250084297,-0.4272029967817907,0,21.57952306227973,1045.0,456.0,1137.90673828125,567.95751953125,842.0,776.0
25,25,25,25,0.6019577633000273,-0.5030210624874746,0,21.334961061685817,1044.0,454.0,1137.9918212890625,562.9254760742188,772.0,817.0
26,26,26,26,0.8321475594888081,-0.5283807476516451,0,21.250108928046693,1043.0,450.0,1137.9600830078125,559.9120483398438,681.0,827.0
27,27,27,27,0.8580923411444691,-0.5135293635167092,0,19.400918632135472,1043.0,450.0,1137.9639892578125,559.6278076171875,668.0,818.0
28,28,28,28,0.94725284391145,-0.5503936382739131,0,21.535535679444656,1043.0,449.0,1136.1533203125,553.6622314453125,646.0,836.0
29,29,29,29,0.8063005158451532,-0.5789552420166859,0,21.62157257960585,1043.0,447.0,1136.827392578125,553.1102294921875,702.0,850.0
30,30,30,30,0.7840511365180862,-0.6640656093978742,0,21.639755654614497,1044.0,446.0,1137.0787353515625,552.3889770507812,734.0,893.0
31,31,31,31,0.7829994542036138,-0.5579737936846056,0,21.22150938050232,1044.0,446.0,1137.7554931640625,552.231201171875,707.0,838.0
32,32,32,32,0.6137070973972389,-0.4270192386665752,0,21.980536529381247,1044.0,446.0,1139.091552734375,554.7413330078125,756.0,765.0
33,33,33,33,0.7148579503400835,-0.4752309765124978,0,22.011104463826527,1045.0,446.0,1139.5240478515625,555.0020751953125,719.0,793.0
34,34,34,34,0.3681513943509188,-0.3078795315085724,0,21.62034660151136,1045.0,447.0,1141.9315185546875,558.5111694335938,874.0,696.0
35,35,35,35,0.5113817904136694,-0.4199030059177746,0,21.211635716308614,1049.0,451.0,1143.0552978515625,563.2932739257812,810.0,768.0
36,36,36,36,0.2072759581697391,-0.3959313603137533,0,19.765433262332472,1055.0,456.0,1148.7108154296875,569.803466796875,979.0,759.0
37,37,37,37,0.0685066232489803,-0.2339991818120302,3,21.4960229602296,1060.0,465.0,1155.34423828125,575.341064453125,1064.0,668.0
38,38,38,38,0.3243836734160115,-0.3019771675846299,3,21.4662087813666,1069.0,469.0,1162.421875,581.0860595703125,920.0,715.0
39,39,39,39,0.3549575616784481,-0.4455995809598401,0,20.60880503144654,1068.0,467.0,1163.182373046875,580.8613891601562,914.0,799.0
40,40,40,40,0.3523079827099283,-0.4630046702640529,0,20.750732209293123,1078.0,470.0,1172.3114013671875,582.8630981445312,927.0,812.0
41,41,41,41,0.3921547315719119,-0.6684204104123718,3,15.862339695710215,1088.0,473.0,1180.468017578125,586.8634033203125,942.0,926.0
42,42,42,42,0.2623530589897769,-0.7294099951684945,3,20.84229775392566,1097.0,474.0,1186.559326171875,586.9527587890625,1017.0,957.0
43,43,43,43,-0.1670630246578697,-0.5805419533941552,3,21.53431943852588,1105.0,479.0,1194.8292236328125,589.6724853515625,1238.0,885.0
44,44,44,44,-0.3598356738471464,-0.4508124524775612,3,21.85762824922352,1109.0,484.0,1198.4495849609375,596.40576171875,1356.0,819.0
45,45,45,45,-0.983553061149775,-0.4744743724468062,3,21.175546389462472,1108.0,484.0,1198.1689453125,596.4732055664062,1627.0,832.0
46,46,46,46,0.1135462699205093,-0.3517567083642819,3,20.055389794200902,1113.0,486.0,1200.2171630859375,595.4127807617188,1088.0,761.0
47,47,47,47,0.9959783055316488,-0.5785035698958084,3,20.339569573355835,1116.0,482.0,1199.073974609375,591.4761962890625,707.0,886.0
48,48,48,48,1.307583333089133,-0.4010222590535488,3,21.971094965453297,1116.0,484.0,1200.197509765625,591.309814453125,589.0,787.0
49,49,49,49,1.259679989297442,-0.3106473548294918,3,22.20830024038716,1114.0,483.0,1199.863037109375,588.942138671875,576.0,731.0
50,50,50,50,1.1935550310113194,0.0723839194800266,3,21.59307671318915,1110.0,479.0,1198.3370361328125,586.384033203125,561.0,486.0
51,51,51,51,1.1205535244745033,0.0244909620165866,3,20.995770114482227,1110.0,478.0,1198.234130859375,586.5870361328125,578.0,516.0
52,52,52,52,1.2136688214602518,0.129063178011856,3,20.418485324973105,1106.0,479.0,1195.0047607421875,586.89794921875,555.0,450.0
53,53,53,53,1.210818173829431,0.0762002293221102,3,21.513885041906462,1104.0,481.0,1187.6136474609375,583.0816040039062,548.0,483.0
54,54,54,54,1.2484049641903734,-0.3521889394092018,3,21.41261997141107,1096.0,474.0,1182.8363037109375,582.0529174804688,569.0,749.0
55,55,55,55,1.3283352169352485,-0.4185226895247864,3,21.74296022892216,1086.0,471.0,1172.4429931640625,581.344970703125,561.0,786.0
56,56,56,56,1.3808484925738669,-0.2581087791605176,2,21.16518140990059,1075.0,463.0,1159.9962158203125,572.3220825195312,509.0,680.0
57,57,57,57,1.3502935127551698,-0.2823627198400872,2,21.11170169928324,1074.0,462.0,1159.655029296875,572.0941772460938,516.0,695.0
58,58,58,58,1.3515531879507774,-0.2917868479895506,2,20.94607052431296,1060.0,457.0,1145.5955810546875,567.26171875,504.0,696.0
59,59,59,59,-0.2179333962200182,-0.3757445992509527,2,21.51752725407208,1048.0,449.0,1137.7803955078125,568.4560546875,1221.0,743.0
60,60,60,60,-0.4100170856352914,-0.2624478675245837,2,21.463901909811067,1032.0,443.0,1123.6102294921875,557.4313354492188,1323.0,666.0
61,61,61,61,42.0,42.0,2,27.10339123242349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,62,62,62,42.0,42.0,2,27.950660064906938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,63,63,63,42.0,42.0,4,28.31158031158031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,64,64,64,42.0,42.0,4,28.63279767349781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65,65,65,65,42.0,42.0,4,28.19586436849606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
