,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,0.2237374894997369,-0.5298151262147618,1,19.93556819856174,398.0,0.0,497.4928283691406,113.68094635009766,345.0,325.0
1,1,1,1,0.0959979025496502,-0.4824385556866881,1,19.94618629357859,398.0,0.0,496.9264526367188,113.33204650878906,402.0,303.0
2,2,2,2,0.1147364366116658,-0.480248904638425,1,21.540402017276268,398.0,0.0,496.8630981445313,113.2228775024414,393.0,302.0
3,3,3,3,0.2142883276360268,-0.5226411028703063,1,20.64075195000123,398.0,0.0,497.04150390625,112.98888397216795,349.0,322.0
4,4,4,4,0.1908831363958654,-0.5480141038399273,1,21.792780950104696,398.0,0.0,496.85552978515625,112.8904037475586,361.0,333.0
5,5,5,5,0.2118454099680971,-0.5203305443085536,1,21.998751711152256,398.0,0.0,496.9182739257813,112.89575958251952,350.0,320.0
6,6,6,6,0.1815442294012846,-0.5444356142831878,1,21.70526653522322,398.0,0.0,496.6539001464844,112.6500473022461,365.0,332.0
7,7,7,7,0.223402463834605,-0.563364298047035,1,22.198544550001323,398.0,0.0,496.6656188964844,112.81512451171876,347.0,340.0
8,8,8,8,0.1895901716866319,-0.5576483553993979,1,21.937883780532456,398.0,0.0,496.7278442382813,112.64369201660156,362.0,338.0
9,9,9,9,0.1779870451332657,-0.5440206937853534,1,22.10751463976429,398.0,0.0,496.4035034179688,112.57157135009766,366.0,331.0
10,10,10,10,0.2253689419835195,-0.5883450153880874,1,22.14521647307286,397.0,0.0,495.6011047363281,112.0014419555664,347.0,351.0
11,11,11,11,0.219437549603695,-0.5521143066542132,1,22.40714583355593,397.0,0.0,495.4847412109375,112.34562683105467,347.0,335.0
12,12,12,12,0.2155791618163882,-0.560405792392066,1,21.89768248051331,396.0,0.0,495.1187744140625,112.0994644165039,349.0,339.0
13,13,13,13,0.1203029759221494,-0.6767063035119354,1,21.7620255791631,396.0,0.0,493.9994812011719,111.2638168334961,394.0,388.0
14,14,14,14,0.0761371124042753,-0.721125966281694,1,21.297153476658103,396.0,0.0,493.5613708496094,111.14874267578124,414.0,406.0
15,15,15,15,0.1618962258270069,-0.8345420076248985,1,21.29964096912944,396.0,0.0,493.0178833007813,109.98113250732422,386.0,448.0
16,16,16,16,0.2056367825187953,-0.8870864422482708,1,21.22956536703633,396.0,0.0,491.7725830078125,109.1306610107422,374.0,466.0
17,17,17,17,0.1897731308535204,-0.8767352677233509,1,21.26185056952689,396.0,0.0,492.0535888671875,109.37537384033205,380.0,463.0
