,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,0.7481868787502071,-0.1506483649630573,3,20.30284577441949,934.0,216.0,1018.1385498046876,329.4830627441406,546.0,368.0
1,1,1,1,0.7630877976814184,-0.1909947228455397,3,14.80814706806523,934.0,215.0,1018.0986328125,329.2349548339844,542.0,393.0
2,2,2,2,0.8124827779996632,-0.2376226787911921,3,18.89113388131967,933.0,215.0,1017.119873046875,329.3549499511719,523.0,423.0
3,3,3,3,0.77886915766901,-0.237587791380912,3,16.500664856996735,933.0,215.0,1016.351806640625,329.5811767578125,537.0,423.0
4,4,4,4,0.788518056614476,-0.2180833321893897,3,16.799054771202563,933.0,215.0,1015.9827270507812,329.3144836425781,531.0,410.0
5,5,5,5,0.7652303107783871,-0.1878388769537958,3,18.21377267871566,932.0,215.0,1015.9293212890624,329.5645751953125,537.0,392.0
6,6,6,6,0.7436520480460201,-0.2186532486626666,3,21.602418636272333,932.0,215.0,1015.3058471679688,329.3612670898437,550.0,411.0
7,7,7,7,0.7665317976031089,-0.275701088689363,3,21.061240886175103,928.0,214.0,1012.6058349609376,327.9667663574219,543.0,444.0
8,8,8,8,0.7881334961530686,-0.2472518703445916,3,21.117441520909484,928.0,214.0,1011.8804931640624,327.87384033203125,529.0,427.0
9,9,9,9,0.832071393081632,-0.2487232668468603,3,21.261311678173502,928.0,214.0,1011.4822998046876,327.9476318359375,510.0,428.0
10,10,10,10,0.7961389583898469,-0.2713151286901115,3,20.991356832206435,927.0,214.0,1011.6281127929688,328.2004089355469,528.0,443.0
11,11,11,11,0.7818178096279458,-0.267162461602351,3,20.175884013911404,927.0,214.0,1011.3562622070312,328.1827697753906,534.0,440.0
12,12,12,12,0.8785182540731589,-0.3184083388782007,3,21.4674173405671,927.0,214.0,1011.1123657226562,328.2541198730469,501.0,471.0
13,13,13,13,0.87428729004935,-0.3015915418587864,3,21.60275242588434,926.0,214.0,1010.3644409179688,328.541259765625,499.0,461.0
14,14,14,14,0.8674166007530546,-0.2916523583545016,3,21.16678357851177,926.0,214.0,1009.84619140625,328.5234069824219,500.0,455.0
15,15,15,15,0.8498669018016505,-0.3175753020892239,3,21.081671734814407,926.0,214.0,1009.073974609375,329.13531494140625,510.0,471.0
16,16,16,16,0.9047698318863968,-0.3119176826694596,3,20.68962387470712,926.0,215.0,1008.5400390625,328.5919494628906,488.0,467.0
17,17,17,17,0.9232614909153622,-0.308907778005452,3,21.09725966761901,925.0,214.0,1008.1002807617188,329.5614929199219,480.0,466.0
18,18,18,18,0.936025489387894,-0.3077402481835613,3,21.09598631928377,924.0,214.0,1007.216796875,329.5199279785156,474.0,465.0
19,19,19,19,0.9679823572044088,-0.3275291329795041,3,21.035995325673188,924.0,214.0,1006.3693237304688,328.8184509277344,466.0,477.0
20,20,20,20,0.9585214774319024,-0.2815110409234799,3,20.703513023905543,923.0,214.0,1005.8099365234376,329.2095031738281,461.0,449.0
21,21,21,21,0.973303086746278,-0.2921855232047355,3,21.297153476658103,922.0,214.0,1004.9087524414062,329.06561279296875,456.0,455.0
22,22,22,22,1.015951214758916,-0.3085162933252104,3,20.70637486979231,922.0,215.0,1004.5315551757812,329.1139221191406,445.0,466.0
23,23,23,23,0.9490496786989264,-0.2322124670366961,3,20.937810125697627,922.0,215.0,1003.6343994140624,329.791259765625,456.0,419.0
