yaw,pitch,class,fps,hleft,htop,hright,hbottom
-0.23216692698205577,-0.4339165595737715,3.0,22.06970870516922,439.0242919921875,146.958740234375,509.2324523925781,240.2637481689453
0.4774280844118131,-0.4159460811701348,3.0,22.248470992621513,439.1073303222656,146.8257293701172,508.8833312988281,239.95175170898438
0.4598877065242242,-0.4109020540655247,3.0,21.159202122829498,439.26641845703125,146.86050415039062,508.77032470703125,239.9427032470703
0.4563427727972198,-0.41794904462598337,3.0,21.04274970776077,439.150146484375,146.8158721923828,508.4968566894531,240.00357055664062
0.6591257118918863,-0.4220140937138803,3.0,22.346023932061076,439.0296936035156,146.5026092529297,508.5415344238281,240.05613708496094
0.6497974575416656,-0.42138851717382075,3.0,21.35027385824527,438.9566955566406,146.1248779296875,508.34246826171875,240.32760620117188
0.7112301923031775,-0.44572368426663783,3.0,22.10005954043217,438.9101257324219,146.334716796875,508.51446533203125,240.0575408935547
0.7368878851933279,-0.4590426855103421,3.0,21.84260300795734,438.91162109375,146.37828063964844,508.5621032714844,239.995849609375
1.0848738237701667,-0.566825075883593,3.0,21.797084578407173,438.7256774902344,146.5396728515625,508.6277160644531,239.6673126220703
-1.4721461821156365,-0.7762403513569928,3.0,22.284997768473847,438.74481201171875,146.8585205078125,508.6695556640625,239.75575256347656
-1.4175489829240309,-0.7968385708082106,3.0,22.271153141576708,439.0276184082031,146.14010620117188,508.7398376464844,239.8451690673828
-1.4224840867400568,-0.4771463219684827,0.0,22.265478269640138,439.3673095703125,145.93763732910156,509.80755615234375,240.0505828857422
-0.7896107516097356,-0.5324117082775891,0.0,22.590465726273383,440.06982421875,145.4850311279297,510.71868896484375,240.59033203125
-0.8008873746134582,-0.5366408080886349,0.0,22.855374220091,440.0911560058594,145.48387145996094,510.67742919921875,240.6097412109375
-1.1278939953870888,-0.6032446027387536,3.0,16.0980705976273,440.32696533203125,144.29689025878906,511.7475891113281,241.60052490234375
-0.8945728543885927,-0.5663963069480903,0.0,22.740380496955698,440.9458312988281,143.0704345703125,512.59375,242.07550048828125
-0.8452505783681071,-0.5825904569046441,1.0,23.012498491183024,441.35693359375,142.81924438476562,512.9052124023438,240.22280883789062
-0.3160937855748129,-0.4964068356041538,3.0,20.790847534921532,441.392822265625,141.9381103515625,513.1880493164062,237.79078674316406
-0.22382510749960055,-0.5918630511880819,2.0,22.24339746717295,441.9784851074219,142.77752685546875,514.1343994140625,236.07766723632812
-0.25051717215713776,-0.57058945408442,3.0,22.479802337858626,442.004638671875,142.70770263671875,514.1412963867188,236.03851318359375
-0.4615135663697176,-0.5428944429603589,3.0,22.234435962680237,442.38934326171875,141.90719604492188,514.1624145507812,233.07887268066406
-0.7382743268568233,-0.41779351601832276,0.0,23.4314732155327,442.2354431152344,141.828857421875,515.8693237304688,235.9473876953125
-1.0460962009277954,-0.6265776223133739,3.0,22.363657691282324,442.3865051269531,141.5827178955078,515.7022705078125,233.68832397460938
-0.9472890629022751,-0.5688669214913568,0.0,22.99559200859668,442.9234619140625,140.87689208984375,515.2779541015625,232.97457885742188
-0.8922593663496408,-0.5120995123274457,0.0,23.127462008425418,443.4642028808594,140.8809356689453,514.8162841796875,233.60110473632812
-0.8928260870296096,-0.5132795590064598,0.0,22.27623933802832,443.437744140625,140.88214111328125,514.843017578125,233.60060119628906
-0.9815050902715042,-0.49612587210915043,0.0,19.262812240230364,443.0957946777344,141.84373474121094,514.722900390625,235.04872131347656
-0.9634234248923567,-0.4336166876350286,0.0,22.14276136225656,442.42669677734375,142.96026611328125,515.0486450195312,236.4994354248047
-1.0334160920296012,-0.47197685997652994,0.0,21.07108085704956,442.33770751953125,144.81793212890625,514.1669311523438,237.5471649169922
-1.0366571590762275,-0.5293285666836043,0.0,22.27020712871077,441.906982421875,146.21022033691406,515.7086791992188,238.83267211914062
-1.2853051916222933,-0.578321675993356,1.0,21.928937407198276,441.30364990234375,146.65670776367188,515.8942260742188,240.03778076171875
-1.4401965048340648,-0.5537779833871858,0.0,20.672798067918578,441.38555908203125,146.7860565185547,515.8869018554688,239.76962280273438
-1.8519925820775291,-0.5195097580605912,0.0,21.43461485391892,440.7149658203125,148.17588806152344,515.9354248046875,237.90882873535156
-1.1185468325931285,-0.49159210666939956,0.0,19.79052067850992,440.3240051269531,149.4879150390625,517.9664916992188,238.3937530517578
-1.5274701579687247,-0.5723455425072183,3.0,21.447328993725808,438.3731384277344,151.306396484375,520.0233154296875,246.3184356689453
-0.2180463142502376,-0.6296130933238461,2.0,21.829529663420754,438.83203125,156.0309600830078,516.8783569335938,246.3873748779297
-0.2824980084234633,-0.509995348750174,3.0,21.54582393704185,439.2850646972656,157.8871612548828,517.8681030273438,247.79022216796875
-0.28027533417768313,-0.5114132157145322,3.0,21.80206985097281,439.3238525390625,157.93008422851562,517.79248046875,247.7630615234375
0.8297951892979413,-0.6107717612437535,3.0,22.69215246030243,439.5325622558594,162.00050354003906,518.0831298828125,251.7421112060547
-0.23495365874671467,-0.6888567096693129,2.0,22.970153013724136,435.6180114746094,159.82955932617188,523.692626953125,261.55426025390625
-0.7793613098384568,-0.5703995706986974,3.0,21.730906528643445,435.06280517578125,163.32920837402344,524.1930541992188,267.3599548339844
-0.5353321307289699,-0.7177405559039853,2.0,23.244095186371545,438.40283203125,171.08055114746094,522.4970703125,262.888671875
-0.597074324809149,-0.5173760333952196,2.0,20.92924292928285,438.33697509765625,175.04779052734375,521.4436645507812,263.90692138671875
-0.6082750477218043,-0.539668822248055,2.0,22.020002414989737,438.2510681152344,174.90760803222656,521.5206298828125,263.99578857421875
-0.9098601979939744,-0.40795686421600613,0.0,22.434471913477893,438.6896057128906,177.78713989257812,521.6812133789062,267.697265625
-0.8782732432528716,-0.617140444674569,3.0,21.91083760826638,434.9769287109375,172.40150451660156,526.4658813476562,273.6458740234375
-0.8777645794846665,-0.6584870858624853,3.0,21.824986080685196,434.812744140625,173.23736572265625,527.4332885742188,277.1904602050781
-0.8221298127323662,-0.5227364440373312,3.0,23.041954853347544,433.4601135253906,174.83663940429688,527.592529296875,280.1535339355469
-0.7477866056383682,-0.5251561922037772,3.0,22.177417052214143,433.1061096191406,175.33999633789062,526.7808227539062,279.6512145996094
-0.7477866056383682,-0.5251561922037772,3.0,22.230311382006096,433.10418701171875,175.29090881347656,526.823974609375,279.6526184082031
-0.7355278088246245,-0.6246958326871238,2.0,22.092725836186464,432.33990478515625,174.77685546875,527.0604248046875,278.70440673828125
-0.7968241897383241,-0.6603113512091896,2.0,22.26051512851676,431.7558288574219,174.11285400390625,527.3275756835938,277.77947998046875
-0.9007476596920504,-0.7036066273667168,3.0,23.151206049566706,431.3743591308594,173.9609375,526.881591796875,277.2747497558594
