yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
42.0,42.0,4.0,28.274745350240323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.1788802144566557,-0.7612526133742449,3.0,22.517214166456398,552.0,227.0,718.6434936523438,352.7306213378906,991.0,656.0
-1.1864613019737298,-0.6809484528123225,3.0,22.348286169470214,552.0,225.0,720.3665771484375,352.7738342285156,1019.0,623.0
-1.1786704905208119,-0.8121458881217681,3.0,21.40125724548943,550.0,225.0,719.4171142578125,350.6527099609375,972.0,673.0
42.0,42.0,4.0,27.82734232979048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.687916295342774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.62263653905679,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.083331260416408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.49430019429612,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.440779793185285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.213737959087016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.906053744058195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.275945712186143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.82734232979048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.360779222535516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.81890889102652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.441165501481628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.654873208233884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.895449527128587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.342764469371897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.4488462406447557,-0.7992279589382297,3.0,20.185691047520045,543.0,229.0,697.4320068359375,352.078857421875,781.0,671.0
-1.263108276568701,-0.946481059827545,3.0,20.704637226154865,546.0,231.0,698.3250122070312,355.4189758300781,918.0,725.0
42.0,42.0,4.0,25.924851811332182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.8208873143968,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.5855566308205518,-0.8344796896553907,3.0,22.013646001721497,542.0,223.0,704.39208984375,356.12322998046875,980.0,683.0
-1.3227674792022743,-0.8258284108542682,3.0,20.734319386221625,540.0,223.0,702.7705688476562,357.9292297363281,971.0,681.0
-1.5667686951203152,-0.7809797128328978,3.0,20.939796208743754,547.0,223.0,704.2752075195312,354.49566650390625,1003.0,663.0
-1.510182780384693,-0.8730092390422209,3.0,19.92145985124108,549.0,221.0,701.0054931640625,352.2763977050781,966.0,694.0
-1.511122343617273,-0.9500643430742467,3.0,20.62167331225755,549.0,222.0,700.7867431640625,355.95477294921875,933.0,721.0
-0.6262412650676968,-0.9955386176356766,3.0,20.36504884538445,542.0,220.0,701.1514282226562,358.6103820800781,791.0,735.0
-0.29051172645962076,-0.9945054442907804,3.0,20.531328320802004,546.0,226.0,697.64599609375,355.9367980957031,704.0,736.0
42.0,42.0,4.0,25.565359437285903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.011806325744539279,-0.9591885992849671,1.0,22.522897156113068,548.0,229.0,698.6399536132812,354.9640197753906,619.0,727.0
42.0,42.0,4.0,28.003471804937973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.256649330351127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.448881864982738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.844920059907068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.31234474565288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.292101180438447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.819343824133103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.569412373732213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.590054872022087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.105929023265787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.643696560836478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.303174260418917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.39880021395733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,25.16909598247772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,26.992631301202803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.3425647529556508,-0.8711136009783027,3.0,22.132362408316183,539.0,230.0,697.274169921875,355.7802429199219,952.0,699.0
42.0,42.0,4.0,28.065119204544693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,24.973973932252438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.57856150009539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.850809102318077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.142702818763127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.858566120820146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.5849018144147238,-1.086729514417734,1.0,18.425810079426444,539.0,227.0,687.3430786132812,350.3432312011719,476.0,759.0
-0.7864535741374467,-1.0608760791874627,3.0,20.118109783004932,540.0,224.0,689.9401245117188,350.6505126953125,798.0,751.0
-1.3259495572307556,-0.9984529148165504,3.0,18.30111308430381,543.0,229.0,692.5740356445312,356.22576904296875,897.0,739.0
-1.243250149584416,-1.035612534138644,3.0,20.17452537505832,545.0,226.0,689.1948852539062,349.7669372558594,874.0,745.0
-1.0870882422165675,-0.9885731198045744,3.0,22.035620094356474,542.0,226.0,692.6612548828125,352.9239196777344,876.0,733.0
42.0,42.0,4.0,26.024421721433534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.785128018283594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.672388995183745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.004032715740276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.478822363149963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.86690800974549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.240667923511985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,25.425879899613243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.368260152043934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.288284885681527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.093127930341595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.52530638338389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.27684217622868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.37766486471858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.337402795700378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,25.61907670506603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.835283343177398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.985161066481623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.39591626722994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.943800375400244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,24.867660747635846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.574278200918343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.234584522591415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.459884920204104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.247350217561085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.37920092019351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.774272583998833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.96463669942528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.26293269003996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.256122484567364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.581766052029355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.116479862712502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.661168093698965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.854595487066593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.078646699944535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.292451847995835,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.031170219875694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.3370198966321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.876049899485032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.042789901583227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.333537527126275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.073760232391585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.469736976073307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,28.945598089756597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,27.095337149058775,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
