yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
1.4610288161451004,-1.0260720258495442,2.0,20.999869824262756,589.0,121.0,718.8538818359375,244.93357849121094,379.0,637.0
1.4416676350202244,-0.9732743246065052,2.0,21.621795499652034,589.0,123.0,717.644287109375,244.5150146484375,356.0,623.0
1.3596811555976993,-1.1021713213663404,3.0,19.52537323160144,588.0,125.0,714.5592651367188,244.55496215820312,416.0,659.0
1.5455623428341776,-1.0911098817786962,3.0,21.60520053159158,583.0,122.0,713.7667236328125,244.26516723632812,403.0,655.0
1.3023310467872788,-1.0519014926300048,3.0,22.735819601040763,580.0,121.0,712.1983032226562,245.0318603515625,392.0,645.0
1.3237252850883214,-0.9992846200249821,2.0,19.93092633599757,579.0,121.0,712.0387573242188,244.91275024414062,366.0,629.0
1.2599255327499472,-1.0803255441024748,3.0,22.054738480468195,578.0,119.0,711.6846923828125,244.45785522460938,405.0,650.0
1.1714270918299599,-1.0804347337071682,3.0,22.359485033451502,577.0,117.0,711.3323364257812,243.37521362304688,413.0,649.0
1.2397952307022562,-1.0736555239943169,3.0,22.156680859156268,576.0,117.0,708.3740844726562,243.57447814941406,402.0,648.0
1.1171894193855152,-1.074729044229728,3.0,21.724153290758323,575.0,117.0,706.0277099609375,242.75099182128906,412.0,647.0
1.3070821261719803,-1.131095115017364,3.0,21.657857504311636,575.0,117.0,705.3636474609375,241.70770263671875,421.0,660.0
0.9671264172300573,-1.1045845447881157,3.0,19.42194047889163,575.0,117.0,703.1369018554688,241.1158447265625,442.0,654.0
1.2887414683768224,-1.1669529811986268,3.0,22.11031159890142,575.0,116.0,702.036865234375,239.30148315429688,437.0,666.0
1.3204429390447987,-1.1609269134420501,3.0,22.151883090476016,574.0,114.0,702.0838623046875,239.92889404296875,433.0,664.0
0.5972426365900421,-1.1378097430737808,3.0,21.866858522191116,572.0,114.0,699.8663330078125,240.54937744140625,509.0,660.0
0.952462519635863,-1.1716282936503155,3.0,19.591312065019384,571.0,114.0,699.1060180664062,240.14608764648438,467.0,667.0
1.0823784418287623,-1.2000610003963283,3.0,22.126407858156476,572.0,114.0,698.4835205078125,239.59237670898438,465.0,672.0
1.0839233415771174,-1.2144738950577827,3.0,22.023008542879797,571.0,114.0,697.6237182617188,240.16766357421875,470.0,676.0
1.23561992674523,-1.2652060485593564,3.0,22.277185863457227,571.0,114.0,696.7205200195312,240.302490234375,482.0,684.0
1.1712734274350622,-1.2481976370995107,3.0,21.585075779018602,571.0,115.0,695.4068603515625,240.98822021484375,478.0,682.0
0.6491082314515532,-1.2087197360485031,3.0,20.76593722150708,571.0,115.0,694.7525024414062,240.56134033203125,518.0,675.0
1.052546243929913,-1.319712700273899,3.0,22.102039310744587,571.0,116.0,694.2103881835938,241.04978942871094,517.0,693.0
0.9857384511402941,-1.3476308842973086,3.0,22.00694684925757,571.0,116.0,694.0359497070312,241.2952880859375,534.0,697.0
0.44500090234679035,-1.3351955199032925,1.0,21.828848005412578,570.0,115.0,693.8278198242188,241.54002380371094,578.0,695.0
0.3114460368404066,-1.3427977795510329,1.0,21.627593034707864,569.0,115.0,693.8001708984375,240.96524047851562,594.0,695.0
0.36058482106178563,-1.283618878020055,1.0,20.602123918147612,569.0,114.0,693.6814575195312,241.35389709472656,578.0,687.0
0.9286253636668907,-1.2996773399190693,3.0,21.939146035913986,571.0,116.0,692.419921875,239.55638122558594,517.0,690.0
1.0141658315641269,-1.3018033414172796,3.0,22.05868214975045,571.0,116.0,692.2442016601562,239.74179077148438,511.0,690.0
0.712553517048838,-1.2919644259280363,3.0,21.728880116459184,572.0,115.0,693.0348510742188,240.27816772460938,536.0,688.0
1.0156252438414903,-1.3256649984682807,3.0,20.019684118582017,572.0,115.0,693.0426025390625,240.73353576660156,522.0,693.0
0.193894106324309,-1.3071638852174456,1.0,21.926873895632717,572.0,114.0,693.0303955078125,240.53494262695312,605.0,691.0
0.5297461503425288,-1.2672420352127216,3.0,22.0379357089564,570.0,113.0,693.176513671875,242.2811737060547,551.0,685.0
0.5143213876248988,-1.2666986171922912,3.0,22.03851468865104,570.0,113.0,692.7188110351562,242.18685913085938,553.0,685.0
0.4259816711058804,-1.2363544265738737,3.0,21.041166260321663,571.0,112.0,693.0801391601562,242.1249237060547,560.0,680.0
0.7795511932241793,-1.2308910847556307,3.0,20.54067925267514,571.0,112.0,692.9821166992188,242.56607055664062,506.0,679.0
1.0371292043794442,-1.253604786218753,3.0,21.845333333333333,570.0,111.0,693.5248413085938,242.92242431640625,488.0,681.0
1.0894030618360646,-1.2874405141843186,3.0,22.080630047274603,570.0,111.0,692.4241943359375,242.50238037109375,499.0,687.0
1.2492835410339904,-1.3373481530124036,3.0,21.296072139404526,570.0,111.0,692.7962036132812,242.2741241455078,514.0,694.0
1.0621565270395728,-1.30731568539958,3.0,20.780958609550424,570.0,111.0,692.4541015625,241.61622619628906,510.0,690.0
0.8490658229457547,-1.253606650431516,3.0,22.05520236836985,574.0,112.0,691.7477416992188,239.99127197265625,507.0,680.0
0.7562075210051988,-1.331665100404229,3.0,21.67565360743761,574.0,111.0,692.087646484375,239.79725646972656,547.0,692.0
0.8893999302872226,-1.32073655255498,3.0,19.24751966372055,571.0,109.0,691.9899291992188,241.1186981201172,529.0,690.0
1.220432185364617,-1.386006369815078,3.0,21.971440245576172,571.0,109.0,691.9789428710938,240.7545166015625,539.0,697.0
0.5094941418330212,-1.377087043850239,1.0,21.9836471130865,572.0,109.0,691.9625854492188,240.59579467773438,581.0,696.0
0.4398724530356247,-1.3960958887628976,1.0,21.50803800811236,571.0,109.0,690.4546508789062,239.35411071777344,591.0,698.0
0.3641561200835819,-1.4228095250252646,1.0,20.30333717361629,571.0,109.0,690.8992309570312,239.71397399902344,602.0,700.0
0.47604004485166385,-1.4210405202711793,1.0,21.427935015837335,571.0,108.0,691.248291015625,239.2445068359375,595.0,699.0
0.3775430319350832,-1.4052160170739285,1.0,21.57852387665017,571.0,105.0,692.4619140625,239.53366088867188,599.0,697.0
