,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,-1.4568814753795205,0.0432553287411759,3,16.0371956441943,789.0,160.0,894.9788818359375,281.1046142578125,1369.0,197.0
1,1,-1.4074966150734178,-0.0373481711272712,3,20.034697542894264,789.0,160.0,895.4434204101562,280.7521057128906,1367.0,240.0
2,2,-1.3997125946812798,0.0064496435279538,3,19.989724672700323,789.0,159.0,895.9791870117188,280.9111633300781,1366.0,216.0
3,3,-1.371479491858968,-0.1107193244233902,3,18.53934352319239,789.0,160.0,896.1373901367188,280.8432312011719,1360.0,279.0
4,4,-1.4755578246300824,-0.0497616976003485,3,20.255488482155798,790.0,160.0,896.3561401367188,281.1529846191406,1372.0,246.0
5,5,-1.4971283641952884,-0.0981025987591398,3,19.96203965466366,790.0,161.0,896.205078125,280.7838134765625,1371.0,272.0
6,6,-1.4712710673814364,0.0240712478287902,3,20.405869302922977,790.0,161.0,895.9085083007812,280.6923828125,1371.0,207.0
7,7,-1.4295020488446335,0.0272308221460602,3,20.091896759853608,790.0,161.0,894.3538208007812,279.7253723144531,1369.0,206.0
8,8,-1.481372171079998,-0.0882560932607899,3,20.172778822522236,791.0,160.0,895.3756713867188,279.9031677246094,1371.0,266.0
9,9,-1.4722144921975968,-0.0635869657672769,3,19.082278970523337,790.0,159.0,895.0064086914062,280.03717041015625,1370.0,253.0
10,10,-1.4620264362894444,-0.0414808645068561,3,19.26971511005545,791.0,159.0,895.5762329101562,280.8177795410156,1371.0,241.0
11,11,-1.5008105838764862,-0.1397256760682063,3,18.96201993715952,791.0,159.0,895.3585815429688,280.61004638671875,1369.0,293.0
12,12,-1.4440234673205086,-0.122205538204902,3,20.94544292356017,792.0,161.0,895.2796630859375,278.47674560546875,1367.0,284.0
13,13,-1.4882106361271032,-0.1695392318394253,3,19.90727697302223,792.0,161.0,895.2063598632812,278.5575256347656,1366.0,309.0
14,14,-1.5267260707601562,-0.1370760970996865,3,20.138878085552815,792.0,161.0,894.8098754882812,278.9232788085937,1369.0,292.0
15,15,-1.4769939342479077,-0.1865243406397327,3,19.77782912326532,791.0,161.0,894.8287963867188,278.7729797363281,1362.0,318.0
16,16,-1.4464730428911634,-0.2035118462850211,3,19.474152420395768,791.0,161.0,895.11328125,278.7481384277344,1360.0,327.0
17,17,-1.463969079146603,-0.2256746728766606,3,19.162047823981432,791.0,161.0,894.158935546875,278.8005065917969,1358.0,338.0
18,18,-1.441622094965584,-0.0727181461968316,3,19.97202024675133,792.0,161.0,894.483642578125,278.4149475097656,1369.0,258.0
19,19,-1.5376691328373464,-0.2057438415946166,3,19.729823554591768,792.0,161.0,894.6279296875,277.79248046875,1363.0,328.0
20,20,-1.4678778006785118,-0.3740369803599939,3,19.919283831595944,791.0,161.0,893.6635131835938,277.7549743652344,1335.0,413.0
21,21,-1.6103294884385233,-0.1396447159710679,3,19.888209242557878,790.0,159.0,893.7451171875,277.2506408691406,1367.0,292.0
22,22,-1.541427652083775,-0.1675426599701929,3,19.7038714314572,790.0,158.0,894.259521484375,277.5528259277344,1366.0,306.0
