,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,-1.854678912669092,-0.6173100880360071,0,8.430829594609806,316.0,104.0,387.3408508300781,193.12820434570312,684.0,395.0
1,1,1,1,-1.6837995781691388,-0.5817052221583018,0,33.787974479603015,316.0,105.0,387.2763671875,193.22694396972656,705.0,383.0
2,2,2,2,-1.8005905104037463,-0.5855630773133905,0,27.283042677889583,316.0,105.0,387.12213134765625,193.74398803710932,697.0,384.0
3,3,3,3,-1.726021600407364,-0.640968812211944,0,31.792130615709965,317.0,106.0,387.18304443359375,193.48834228515625,689.0,404.0
4,4,4,4,-1.5634928738214633,-0.7468012360350389,0,24.71366282495463,317.0,106.0,387.7624816894531,193.48814392089844,665.0,438.0
5,5,5,5,-1.3955486091588865,-0.759782015820303,0,24.18051632095377,317.0,107.0,388.2064514160156,193.39382934570312,656.0,443.0
6,6,6,6,-1.4660265042467435,-0.8262340102882872,0,34.1244467586566,317.0,107.0,388.16790771484375,194.3772125244141,639.0,463.0
7,7,7,7,-1.444580467462499,-0.8870946980476501,0,26.835645186057224,318.0,107.0,388.3690490722656,194.36746215820312,620.0,480.0
8,8,8,8,-1.6716988399660917,-0.8248395791415218,0,27.019409532766872,317.0,105.0,388.8339538574219,197.17120361328125,640.0,464.0
9,9,9,9,-1.7447120644117036,-0.7983853347693287,0,20.73524191834051,318.0,104.0,389.8777770996094,196.8772430419922,646.0,455.0
10,10,10,10,-2.0026947428946063,-0.7929442303461879,0,27.433116186589228,317.0,104.0,389.6823425292969,196.9615478515625,624.0,453.0
11,11,11,11,-1.737861082507475,-0.7862176180648657,0,31.67424860293007,318.0,103.0,389.8963623046875,196.73501586914065,650.0,450.0
12,12,12,12,-2.1369705261080743,-0.7525099881477328,0,23.10363935816859,317.0,103.0,390.2763977050781,197.21197509765625,615.0,441.0
13,13,13,13,-2.04160046378541,-0.6821173142147583,0,20.502925634620745,318.0,103.0,390.2911071777344,196.24954223632807,649.0,418.0
14,14,14,14,-1.8955168900888035,-0.6671157277943419,0,30.757470649057325,317.0,102.0,389.7149658203125,196.1482696533203,670.0,413.0
15,15,15,15,-1.887319946569648,-0.7098101948099473,0,31.14088857210739,317.0,102.0,389.78948974609375,196.4065399169922,660.0,427.0
16,16,16,16,-2.044036057760342,-0.7813746596225566,0,27.013840852735644,317.0,102.0,389.31292724609375,196.4125213623047,622.0,449.0
17,17,17,17,-1.5511154331811563,-0.7384785913124323,0,22.96876933776539,317.0,102.0,388.760009765625,196.9131317138672,667.0,436.0
18,18,18,18,-1.342671279399254,-0.7561859494003691,0,27.684078518342503,317.0,105.0,388.0830993652344,194.5017547607422,654.0,441.0
19,19,19,19,-1.2732389413553622,-0.8130897124120923,0,31.86628375195636,317.0,104.0,387.32318115234375,193.84552001953125,632.0,457.0
20,20,20,20,-1.8638312652293128,-0.7813613438171062,0,29.58255926309924,317.0,104.0,386.76947021484375,193.513900756836,641.0,448.0
21,21,21,21,-1.6348372283699777,-0.7492305715814092,0,34.82310745064178,317.0,104.0,386.340576171875,193.5511474609375,662.0,438.0
