,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,42.0,42.0,4,27.133197914375543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,1,1,1,42.0,42.0,4,25.968832230222954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,2,2,2,42.0,42.0,4,25.02672545989391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,3,3,3,42.0,42.0,4,28.12006141180099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,4,4,4,42.0,42.0,4,27.78494395717957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,5,5,5,42.0,42.0,4,26.99072060129474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,6,6,42.0,42.0,4,25.847367383159146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,7,7,7,42.0,42.0,4,28.000480660106547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,8,8,8,42.0,42.0,4,27.493717020091115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,9,9,9,42.0,42.0,4,25.1991877245473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10,10,10,10,42.0,42.0,4,27.46383274074947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,11,11,11,42.0,42.0,4,27.714993689580208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,12,12,12,42.0,42.0,4,28.29897310645418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13,13,13,13,42.0,42.0,4,28.608190325484955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,14,14,14,42.0,42.0,4,27.28144553862965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,15,15,15,42.0,42.0,4,27.085013916064497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,16,16,16,42.0,42.0,4,27.782735414127497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,17,17,17,42.0,42.0,4,28.244090988673552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,18,18,18,42.0,42.0,4,25.626903243150768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,19,19,19,42.0,42.0,4,26.64589699445394,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,20,20,20,42.0,42.0,4,27.38582882812296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21,21,21,21,42.0,42.0,4,27.93390653408902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22,22,22,22,42.0,42.0,4,26.40102222585904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23,23,23,23,42.0,42.0,4,23.65813817066017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,24,24,24,42.0,42.0,4,27.3545727869772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25,25,25,25,42.0,42.0,4,26.92228790767236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
