,level_0,Unnamed: 0,index,yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
0,0,0,0,-0.6728053051471873,-0.4138509723405695,0,18.03955166748385,587.0,258.0,686.0137939453125,378.7940979003906,1001.0,575.0
1,1,1,1,-0.6074766320269985,-0.4405012253689924,0,19.80248056013257,588.0,258.0,687.1939697265625,378.7245788574219,967.0,591.0
2,2,2,2,-0.6917648815796794,-0.4353948802948744,0,20.20445776109985,588.0,260.0,687.4511108398438,379.6700744628906,1007.0,589.0
3,3,3,3,-0.6326917075439777,-0.4578874062294658,0,17.055562784645414,587.0,260.0,686.1746826171875,379.41693115234375,975.0,602.0
4,4,4,4,-0.7424634792515178,-0.4791165285429234,0,22.031106045246112,587.0,261.0,685.5118408203125,378.2915649414063,1020.0,614.0
5,5,5,5,-0.7255731789860174,-0.4784275687689198,0,16.403928209660954,587.0,261.0,685.7998046875,378.3856201171875,1013.0,614.0
6,6,6,6,-0.7252014016978423,-0.4683802609243779,0,22.26335093818838,587.0,262.0,684.7667236328125,379.0652160644531,1014.0,609.0
7,7,7,7,-0.7429782682902301,-0.4640851147182981,0,22.149543469421165,587.0,262.0,684.3232421875,379.8272399902344,1022.0,606.0
8,8,8,8,-0.6528901865155747,-0.4193733031769577,0,20.76943341289256,587.0,263.0,683.5751953125,379.6510620117188,990.0,582.0
9,9,9,9,-0.7109484298598472,-0.4338949879689418,0,20.4671081203734,587.0,264.0,684.9774780273438,380.8670654296875,1014.0,591.0
10,10,10,10,-0.6577198291524334,-0.4244463587374497,0,20.605261477242024,587.0,263.0,685.013916015625,379.53509521484375,993.0,585.0
11,11,11,11,-0.6317153926883547,-0.4185591748317205,0,21.401803254430323,587.0,263.0,685.3026123046875,379.5081176757813,981.0,581.0
12,12,12,12,-0.666140744519264,-0.3734574765067927,0,21.289478359296087,588.0,262.0,685.7945556640625,378.1875305175781,1004.0,553.0
13,13,13,13,-0.6962754775179465,-0.3978973058304498,0,21.01828568565057,589.0,263.0,686.1355590820312,378.47991943359375,1015.0,568.0
14,14,14,14,-0.7840500712536502,-0.4403909704998631,0,21.19255838394454,589.0,264.0,686.5481567382812,378.8110961914063,1046.0,594.0
15,15,15,15,-0.8161129328815502,-0.4658558505270918,0,21.08962188254224,589.0,263.0,687.5353393554688,378.8837890625,1055.0,607.0
16,16,16,16,-0.8480682028014109,-0.5320010488374989,0,20.892858388168545,590.0,264.0,687.9462890625,378.9568176269531,1052.0,646.0
17,17,17,17,-0.950449436167872,-0.5664756691485746,0,20.92725884753746,590.0,264.0,687.597900390625,379.3996276855469,1077.0,664.0
18,18,18,18,-0.9808177283941546,-0.5448550621548753,0,21.07489234696185,591.0,265.0,687.7338256835938,379.6939392089844,1094.0,654.0
19,19,19,19,-0.950114943134958,-0.5313083606379692,0,20.721105440748552,591.0,266.0,688.67138671875,381.0576477050781,1088.0,647.0
20,20,20,20,-0.9094716427909318,-0.5193073578177452,0,20.126508538990485,592.0,267.0,688.8729858398438,381.85888671875,1078.0,642.0
21,21,21,21,-0.9084934637225456,-0.5160018422727388,0,20.65925535530457,592.0,267.0,688.33544921875,382.2327270507813,1079.0,640.0
22,22,22,22,-0.9519172374026692,-0.5282510517065583,0,15.062879552384064,592.0,268.0,687.09765625,382.6270751953125,1089.0,648.0
23,23,23,23,-0.9001404589635122,-0.5318772118468101,0,20.05375968788399,591.0,268.0,688.4217529296875,382.9791564941406,1071.0,650.0
24,24,24,24,-0.878793092297655,-0.4917947732283545,0,19.88396645475706,591.0,269.0,687.78662109375,383.4364929199219,1073.0,628.0
25,25,25,25,-0.8395894968389257,-0.5066352384028211,0,15.584329112419,592.0,269.0,688.1533813476562,383.149658203125,1057.0,637.0
26,26,26,26,-0.8471206500855607,-0.5267431698973554,0,20.39465712326836,592.0,269.0,688.5271606445312,383.1566162109375,1055.0,648.0
27,27,27,27,-0.8180072393649236,-0.4936483333470498,0,14.523716195159112,592.0,268.0,688.4346923828125,382.85064697265625,1051.0,628.0
28,28,28,28,-0.7387909801082985,-0.4717630081409965,0,21.44184691201505,591.0,268.0,687.5308227539062,382.8992004394531,1023.0,616.0
29,29,29,29,-0.7680937415824404,-0.4789870989139455,0,20.756380120055624,591.0,268.0,687.495361328125,383.1390380859375,1034.0,620.0
30,30,30,30,-0.7732719920059905,-0.5030373077701241,0,20.456427164010226,592.0,268.0,688.333251953125,383.6591491699219,1032.0,634.0
31,31,31,31,-0.8233383552350442,-0.5383023542927353,0,21.77072325052684,592.0,268.0,688.2225341796875,383.2442932128906,1043.0,653.0
32,32,32,32,-0.850555328943436,-0.5856858490396432,0,20.842815613586104,592.0,269.0,686.89501953125,383.6476135253906,1040.0,680.0
33,33,33,33,-0.7871430665436682,-0.5315259408990287,0,20.106440401716164,591.0,271.0,685.444091796875,384.4748840332031,1029.0,651.0
34,34,34,34,-0.6652099697182813,-0.5207859448549571,0,20.727863959160075,591.0,273.0,688.041015625,386.0215759277344,982.0,647.0
35,35,35,35,-0.6271462072061058,-0.4946134629260945,0,21.331163415179933,591.0,273.0,688.2344970703125,385.8196411132813,970.0,633.0
36,36,36,36,-0.7570884946937969,-0.6569203481931917,0,17.849545282384533,589.0,271.0,686.8497314453125,386.8224792480469,985.0,719.0
