yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
42.0,42.0,4.0,24.221010810311373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.71206743881274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.428755858662402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,29.237156519678233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.3457464315099685,-0.37605858594347297,0.0,22.42991293931421,1026.0828857421875,472.2077331542969,1125.0555419921875,591.7262573242188,495.0,766.0
42.0,42.0,4.0,31.14412581493087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,42.0,4.0,30.273947093002274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.3192029712412578,-0.5118856604919124,0.0,23.202048978553215,1055.8958740234375,474.13043212890625,1150.082275390625,588.0501098632812,562.0,844.0
1.126566143267575,-0.39310814324216026,0.0,22.946151026593505,1061.5244140625,474.6700134277344,1156.01953125,588.232666015625,574.0,776.0
1.165810485090983,-0.4228681694754688,0.0,22.92345193201071,1061.290283203125,473.3538818359375,1155.639892578125,587.4700317382812,572.0,793.0
1.0156380270147227,-0.5493688538864506,0.0,22.936865303533246,1070.891845703125,473.96099853515625,1163.276123046875,587.378173828125,652.0,864.0
0.9751894037463812,-0.610684409559999,0.0,22.798475863306027,1076.29248046875,477.8719787597656,1169.2021484375,588.8509521484375,688.0,899.0
0.9228497662108359,-0.44971656168899365,0.0,22.8801850356761,1081.720458984375,472.767578125,1172.53369140625,584.0819702148438,666.0,806.0
0.659387500627041,-0.43115512783946836,0.0,22.94928979448907,1084.35986328125,471.5712585449219,1174.48681640625,583.0855712890625,773.0,794.0
0.8905722537990755,-0.47201121475459196,0.0,22.64926424926425,1082.4525146484375,469.01605224609375,1173.0533447265625,579.8120727539062,684.0,815.0
0.770867157541649,-0.3939108199947102,0.0,22.927336434549222,1082.1680908203125,467.9111022949219,1173.017822265625,580.4420776367188,715.0,769.0
0.6818928097348647,-0.3951526520110141,0.0,22.7665485178933,1078.086669921875,466.3197326660156,1167.7525634765625,576.8816528320312,750.0,767.0
0.7877800946764151,-0.42941501838321056,0.0,23.549217328811732,1073.7650146484375,464.04547119140625,1164.646484375,574.4208984375,706.0,785.0
0.3313145501529427,-0.37613848077617545,0.0,23.615379851246278,1069.236572265625,463.7394714355469,1157.9468994140625,574.5418701171875,919.0,753.0
0.47894209149152317,-0.437428470103259,0.0,23.46870785982464,1062.65771484375,462.87188720703125,1153.4110107421875,573.1803588867188,840.0,788.0
0.3883277690854681,-0.4412301325593471,0.0,23.67108938941594,1057.180419921875,461.57708740234375,1150.3394775390625,572.9270629882812,884.0,789.0
0.4150667053781907,-0.4565022961465155,0.0,23.448502568861706,1057.3350830078125,460.59259033203125,1150.397705078125,572.7889404296875,871.0,798.0
0.48482661223616225,-0.5177137222214417,0.0,23.737402091728168,1053.98486328125,459.8448181152344,1147.24072265625,570.9437255859375,841.0,831.0
0.7485117844031968,-0.5480268870131597,0.0,23.55186200080859,1048.7952880859375,457.056640625,1143.60205078125,570.1419067382812,723.0,846.0
0.44179925008429705,-0.42720299678179074,0.0,23.71485435136602,1045.5596923828125,456.3687744140625,1137.9061279296875,567.9611206054688,842.0,776.0
0.6019577633000273,-0.5030210624874746,0.0,23.52649764415526,1044.8511962890625,454.50299072265625,1137.98974609375,562.9277954101562,772.0,817.0
0.8321475594888081,-0.5283807476516451,0.0,23.7876170437209,1043.3804931640625,450.7322998046875,1137.956298828125,559.9105224609375,681.0,827.0
0.8580923411444691,-0.5135293635167092,0.0,23.910067267130316,1043.6605224609375,450.39105224609375,1137.9625244140625,559.6332397460938,668.0,818.0
0.9472528439114499,-0.5503936382739131,0.0,23.029809196980096,1043.3492431640625,449.13885498046875,1136.15283203125,553.6658935546875,646.0,836.0
0.8063005158451532,-0.5789552420166859,0.0,23.643201803833147,1043.3726806640625,447.8746032714844,1136.82421875,553.1053466796875,702.0,850.0
0.7840511365180862,-0.6640656093978742,0.0,23.54842404302862,1044.635498046875,446.76220703125,1137.078125,552.3876953125,734.0,893.0
0.7829994542036138,-0.5579737936846056,0.0,23.53072124231408,1044.7020263671875,446.309326171875,1137.7603759765625,552.2302856445312,707.0,838.0
0.6137070973972389,-0.42701923866657526,0.0,24.829973774723097,1044.9378662109375,446.26220703125,1139.096923828125,554.7431640625,756.0,765.0
0.7148579503400835,-0.4752309765124978,0.0,24.531536589930752,1045.0538330078125,446.0135192871094,1139.5279541015625,555.0057983398438,719.0,793.0
0.3681513943509188,-0.30787953150857245,0.0,24.64309467573824,1045.79931640625,447.6293640136719,1141.9285888671875,558.5104370117188,874.0,696.0
0.5113817904136694,-0.4199030059177746,0.0,24.579552513449208,1049.461669921875,451.3672790527344,1143.0577392578125,563.2977905273438,810.0,768.0
0.20727595816973918,-0.3959313603137533,3.0,24.565156786262314,1055.2088623046875,456.58184814453125,1148.7108154296875,569.8010864257812,979.0,759.0
0.06850662324898031,-0.23399918181203028,3.0,23.89453894971914,1060.250732421875,465.556396484375,1155.350830078125,575.3473510742188,1064.0,668.0
0.32438367341601154,-0.3019771675846299,0.0,23.59425768417263,1069.6214599609375,469.3621520996094,1162.42236328125,581.0836791992188,920.0,715.0
0.35495756167844816,-0.4455995809598401,0.0,23.494079293772337,1068.8681640625,467.6275939941406,1163.1761474609375,580.8569946289062,914.0,799.0
