yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
-1.5888232642136428,-0.5113943072707927,1.0,27.702729122083962,274.9792785644531,91.32958984375,334.07879638671875,174.71331787109375,675.0,340.0
-1.6146913468299096,-0.539300773385406,1.0,34.571953742550754,274.9106750488281,91.23375701904297,334.1319580078125,174.60348510742188,669.0,351.0
-1.5744599043484642,-0.5479070447641061,1.0,38.99066671624586,274.8976745605469,91.26306915283203,334.1878967285156,174.67852783203125,668.0,354.0
-1.492554651339186,-0.6283440970644234,1.0,38.42345181385123,274.45526123046875,90.5750503540039,334.5194091796875,174.59536743164062,648.0,382.0
-1.580981186909741,-0.5595469229405154,1.0,38.5761165477154,274.8782653808594,91.49043273925781,334.77557373046875,175.12518310546875,665.0,359.0
-1.762333935028649,-0.5595160302718705,1.0,39.13765303075545,274.438232421875,91.3428726196289,334.9221496582031,176.18788146972656,658.0,359.0
-1.6668397693991872,-0.5846831688892283,1.0,38.54598255723121,274.3581848144531,91.29417419433594,335.0578918457031,176.83309936523438,658.0,368.0
-1.8138349431369285,-0.6058252058350403,1.0,38.71963074082622,274.9798583984375,92.01953125,335.1872253417969,176.3778533935547,644.0,377.0
-1.9866948705395733,-0.6130793903283072,0.0,39.02912549085292,275.29449462890625,92.31092834472656,335.2054443359375,176.06375122070312,624.0,379.0
-1.6660263068442225,-0.614180873755164,1.0,38.639017604628236,275.5316162109375,91.97879791259766,335.2567443847656,175.82888793945312,652.0,378.0
-1.7622764107491034,-0.5979049647531447,1.0,38.109942030565705,275.4720153808594,92.19876861572266,335.5408630371094,176.14019775390625,651.0,374.0
-1.754926485614648,-0.5885119955884353,1.0,38.97943365891285,275.377685546875,92.10588073730469,335.48004150390625,176.2568359375,653.0,370.0
-1.60180590821167,-0.5558083774022622,1.0,38.68320621247475,274.3510437011719,90.40493774414062,337.6668395996094,175.44664001464844,667.0,357.0
-1.5308542367658882,-0.6067485237849708,1.0,38.900622327746916,274.09466552734375,90.47591400146484,337.8428649902344,176.43338012695312,655.0,376.0
-1.941338574014434,-0.5258113298319367,1.0,38.633323201341106,275.1396179199219,91.63102722167969,336.348876953125,176.50758361816406,648.0,347.0
-1.991991365315523,-0.48760721873031393,1.0,38.671436474276234,275.7131652832031,91.45075225830078,336.27630615234375,176.58668518066406,648.0,333.0
-2.1235974626942413,-0.5135831593707288,0.0,38.92950687296387,275.7848205566406,91.41204833984375,336.18927001953125,175.81658935546875,621.0,342.0
-2.045269633977267,-0.5200993819259347,1.0,38.99827988582161,275.56817626953125,91.44754791259766,336.01666259765625,176.05274963378906,634.0,345.0
