yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
1.139232137411992,-0.2800950381718848,1.0,30.219634854532618,417.09246826171875,158.68136596679688,473.62017822265625,237.99063110351562,73.0,315.0
1.1351580335763887,-0.2754848400088486,1.0,35.40064651716309,417.4569396972656,158.81277465820312,473.7303771972656,237.93881225585938,73.0,313.0
1.0570112998135397,-0.32907296746342307,1.0,36.74604662572387,415.77490234375,158.4028778076172,473.2503356933594,237.8935546875,93.0,335.0
1.1167534599150692,-0.3032978291692002,1.0,36.78568672162778,415.3748474121094,159.5369110107422,472.5936584472656,238.17169189453125,78.0,325.0
1.0694722305540205,-0.1849709187758895,1.0,37.469550380117745,415.0615234375,160.14385986328125,472.7262878417969,239.2528076171875,76.0,277.0
1.1017356282120034,-0.29579197595292084,1.0,35.96217129236652,414.2373046875,160.1420440673828,471.94879150390625,239.39797973632812,79.0,323.0
0.9783463149025612,-0.37689295431299485,1.0,37.54031218673922,414.8665466308594,160.28897094726562,472.017822265625,239.7724151611328,114.0,356.0
1.0367052291339036,-0.22793116926828472,1.0,37.183875743579286,413.7099609375,159.26318359375,472.0219421386719,240.66542053222656,85.0,295.0
1.12628837556588,-0.21462441856559483,1.0,36.47664933122293,413.5923767089844,159.8490753173828,471.8088073730469,240.611572265625,66.0,290.0
1.0875172774681794,-0.18624018135142129,1.0,37.42909155809388,413.6036682128906,159.8947296142578,471.8697204589844,240.260986328125,71.0,278.0
1.1008389418729738,-0.19867714364209133,1.0,36.85291533405968,413.35662841796875,160.29849243164062,471.6946716308594,240.1566925048828,70.0,284.0
1.118896771960365,-0.21320175791127446,1.0,35.79643427127873,413.595703125,160.48101806640625,471.68035888671875,240.0823974609375,67.0,290.0
1.0752627417121798,-0.4396269095831194,1.0,37.58875824490966,412.6407165527344,159.79698181152344,470.51544189453125,240.94590759277344,102.0,380.0
1.1577339164530995,-0.4522702668582706,1.0,37.401722815715786,413.1636962890625,159.7776336669922,470.822998046875,240.58851623535156,90.0,385.0
1.1270329954066662,-0.4183485187894953,1.0,37.23107513137339,412.9868469238281,159.3820343017578,470.5950622558594,239.8881378173828,89.0,372.0
1.1029502959851885,-0.3571741106537211,1.0,36.56600845647531,413.0647277832031,158.26910400390625,471.0250549316406,239.6562042236328,86.0,347.0
1.1225809890123806,-0.3484485296581855,1.0,34.460608151964045,413.59185791015625,157.59478759765625,471.44189453125,239.0552978515625,81.0,343.0
1.1560308249359939,-0.358579727077065,1.0,37.334140371178066,413.7589111328125,157.8235626220703,471.8625793457031,238.59429931640625,77.0,347.0
1.1320788867240392,-0.47729146424789204,2.0,35.81875010674819,413.9015197753906,158.0155029296875,471.9439392089844,238.36843872070312,99.0,394.0
1.1898636234243605,-0.44135876323999795,1.0,36.36816412177336,414.2839050292969,157.91529846191406,471.9592590332031,238.5651397705078,84.0,379.0
1.174218617284581,-0.3751810743642919,1.0,37.08950710079055,414.72406005859375,157.9288330078125,472.75250244140625,239.04978942871094,77.0,354.0
1.198524223289298,-0.5339472869621288,2.0,36.46808621634076,414.9947814941406,158.12100219726562,472.75360107421875,239.3665771484375,101.0,415.0
1.127167485041715,-0.4808491811481289,2.0,37.967122890868275,416.4628601074219,157.72711181640625,473.5150146484375,239.24447631835938,103.0,395.0
