yaw,pitch,class
-1.6316483592807167,-0.5229588179883529,3.0
-1.5693459692652394,-0.4732610362541661,3.0
-1.5625972527468697,-0.3923358265260373,3.0
-1.3657704734301654,-0.3005877964439355,1.0
-1.4802135628477588,-0.3120260733258258,1.0
-1.4510739199903844,-0.3123871979696406,1.0
-1.5822650968712682,-0.48683863043971715,3.0
-1.603243748884204,-0.460217672183285,3.0
-1.5157032470083183,-0.4205514856432089,3.0
-1.5512854760167583,-0.3442204951115757,1.0
-1.5606480851450408,-0.4404719305970015,3.0
-1.511009292428999,-0.41882842041792756,3.0
-1.5413349740778406,-0.3809422907504604,3.0
-1.50706568348681,-0.3949414633365709,3.0
-1.604265736952522,-0.46775495070042733,3.0
-1.3844038126291227,-0.39875511001756436,3.0
-1.4027649767646742,-0.32050664350107416,1.0
-1.5223500976149928,-0.3250920742659726,1.0
-1.5036452525407664,-0.32154287948122395,1.0
-1.399791956881764,-0.4169173360196867,3.0
-1.506179250317977,-0.40845887008148607,3.0
-1.597435927178959,-0.4597196610594402,3.0
-1.5176779809566119,-0.3133118475001161,1.0
-1.6156526148253736,-0.3390797952593958,1.0
-1.549220860381674,-0.2029611045715928,1.0
-1.569451030970243,-0.1589829939105693,1.0
-1.5323044611374907,-0.10108507286391961,1.0
-1.6532704310130153,-0.16518256661216474,1.0
-1.3789496587166405,-0.152318433282646,1.0
-1.3966002914733586,-0.18596267996583501,1.0
-1.2314303748763717,-0.15313256162788322,3.0
-1.247959151023894,-0.15019589389385285,3.0
-1.2959746138974777,-0.18309392283960166,1.0
-1.2443949093789866,-0.15265931790217616,3.0
-1.3120105720852808,-0.13714773613300962,1.0
-1.3103503574617255,-0.23635900885394948,1.0
-1.3130121869712597,-0.16359851839578562,1.0
-1.2885474570914102,-0.20120767930988462,1.0
-1.326436649394131,-0.1358302703417474,1.0
-1.3257936291489314,-0.13947720313850193,1.0
-1.2948152067169116,-0.16671867792892245,1.0
-1.2330116267736062,-0.18984929726069666,3.0
-1.2552438287116423,-0.1264969559854557,1.0
-1.3088186403607662,-0.12794917772787592,1.0
-1.2493943285353377,-0.15397039210682215,3.0
-1.1994214422605458,-0.14868641418799594,3.0
-1.2568229500800048,-0.06106788169217098,1.0
-1.2568020442654477,-0.04212481685843736,1.0
-1.2385616544853315,-0.061061223789445784,1.0
-1.1961928920710427,-0.05492902906342933,3.0
-1.2460378134554564,-0.07947272166959958,1.0
-1.36031445530492,-0.1878207674583833,1.0
-1.3234027762803129,-0.1063978129225187,1.0
-1.319445585216564,-0.20579577323587314,1.0
-1.3904353398659342,-0.1517517126026771,1.0
-1.2869978968111475,-0.13936535037271858,1.0
-1.4799318004044286,-0.3064653929697404,1.0
-1.4971774995174,-0.339052364700168,3.0
-1.510325126344958,-0.22595270689446487,1.0
-1.5883739889377466,-0.3865160205958872,3.0
-1.5954514726926867,-0.40551101707087733,3.0
-1.6074306375919722,-0.4715326447067047,3.0
-1.5080672983727885,-0.31638566803028556,1.0
-1.517242287802275,-0.4106503853425123,3.0
-1.5048247665875627,-0.29472804309743417,1.0
-1.536508793550399,-0.4156712429456386,3.0
-1.4789829161080332,-0.036612339718082344,1.0
-1.5129463426478682,-0.30267944316408374,1.0
-1.513612931868715,-0.25013181274740326,1.0
-1.4268563314596943,-0.040305611517804235,1.0
-1.5746925314696825,-0.20224977424443263,1.0
-1.60478305599427,-0.251063919128931,1.0
-1.6020490548191946,-0.129968919098592,1.0
-1.7418692731060985,-0.1851325726540573,1.0
-1.663076190146687,-0.1759997943278486,1.0
-1.540040411471953,-0.060268400732929196,1.0
-1.4764959231240626,-0.11746750830954206,1.0
-1.4850555891836863,-0.2382019163282843,1.0
-1.280807778331422,-0.21668969999095128,1.0
-1.3902953907506506,-0.20938518175308193,1.0
-1.332101592506893,-0.21376874490735234,1.0
-1.369794509837275,-0.22296330857085092,1.0
-1.3713400753759026,-0.24503478873710063,1.0
-1.353441502321698,-0.22125249388658402,1.0
-1.3158617693376444,-0.25365357697292407,1.0
-1.2929412734158774,-0.1990055114044981,1.0
-1.2900958189491822,-0.23009711818284617,1.0
-1.323984943294604,-0.22702755871042085,1.0
-1.4019447231489297,-0.261113091186236,1.0
-1.2950338522424072,-0.17106682104069482,1.0
-1.4241807866705463,-0.07673366048845308,1.0
-1.342327997934743,-0.08899698467604997,1.0
-1.3348265389342622,-0.05438387998829011,1.0
-1.361275456984275,-0.14600487728639513,1.0
-1.3220150030362725,-0.14606186893372286,1.0
-1.2820870277610414,-0.13307656177460547,1.0
-1.39953402973019,-0.19540331971405694,1.0
-1.3065176691789377,-0.19601318360368505,1.0
-1.3668253515379456,-0.22097712302986983,1.0
-1.344936431064421,-0.16315350417763338,1.0
-1.4373394656166276,-0.12895265682661777,1.0
-1.4140779519172761,-0.17892181467588353,1.0
-1.4763607676987414,-0.2719425694429342,1.0
-1.5462145509851382,-0.34552517772960556,1.0
-1.5359972003049944,-0.30772107342371274,1.0
-1.5665505822270376,-0.15866980616637597,1.0
-1.5704866011601202,-0.1577534124352797,1.0
-1.428306289515188,-0.122540563870034,1.0
-1.4291907253132032,-0.13744760807175252,1.0
-1.4230089957909116,-0.14236699923734691,1.0
-1.4250649561524524,-0.1918674407347587,1.0
-1.3618528303086042,-0.08348051279405982,1.0
-1.465693475952429,-0.043221506595331985,1.0
-1.411642091626235,0.045244976391574196,1.0
-1.5995922887135963,-0.3145419616076237,1.0
-1.3560516665060847,-0.169055601785467,1.0
-1.3844159300120826,-0.29844714755972984,1.0
-1.2830260583614035,-0.061746455137923165,1.0
-1.3747226894344666,-0.24612029319741693,1.0
-1.3884305121973226,-0.2718213956133356,1.0
-1.2589606694870112,-0.0722102813769535,1.0
-1.410105048203096,-0.251029031718651,1.0
-1.4070369534692702,-0.30880311577461195,1.0
-1.3919024753104587,-0.19300727368131262,1.0
-1.440003159338925,-0.3532912217843856,3.0
-1.401616888018741,-0.32893235255786685,1.0
-1.3494133380148987,-0.2992759232909625,1.0
-1.434859530009546,-0.3195058275634224,1.0
-1.5619359898482028,-0.4783905508297678,3.0
-1.4823330396012984,-0.40844076058607354,3.0
-1.3407588634204681,-0.36430978447847945,3.0
-1.558640594315339,-0.3696688635400459,1.0
-1.57650121732401,-0.4463327492079389,3.0
-1.563557056003734,-0.4016821903716704,3.0
-1.5315851413270603,-0.5296148565007879,3.0
-1.5934020370758162,-0.6619108457598911,3.0
-1.5791887463380634,-0.6843338631900313,3.0
-1.5776674155653556,-0.6277238468465439,3.0
-1.56846672663135,-0.6123904305543038,3.0
-1.5909981347178561,-0.6460184319548433,3.0
-1.5825527182689967,-0.6418463237911252,3.0
-1.5724229855887168,-0.6657652388055628,3.0
-1.5445331642309166,-0.5698946353560183,3.0
-1.5552204296854044,-0.5449938128476685,3.0
-1.5576562899764457,-0.5643323571032788,3.0
-1.5390483839658986,-0.5306388419399233,3.0
-1.5656534964138444,-0.5123911284668093,3.0
-1.586572094144199,-0.575697663371301,3.0
-1.5732894450493742,-0.6309268306895822,3.0
-1.6278628089492235,-0.6015918449662504,3.0
-1.612896109939087,-0.6945659944142247,3.0
-1.5800121957471156,-0.6715445646871437,3.0
-1.5066711361713145,-0.6830715248333337,3.0
-1.4066912751597778,-0.7058455468951463,3.0
-1.483185783782342,-0.6921979115729262,3.0
-1.602522964335174,-0.696657907450482,3.0
-1.6216127693449711,-0.6516638008335932,3.0
-1.5284866865568079,-0.6651154274995835,3.0
-1.6599248716287964,-0.6549693163785996,3.0
-1.2260312152403996,-0.7105577441279325,3.0
-1.5231834007200784,-0.6828608687911084,3.0
-1.5676591230307833,-0.6945654617820066,3.0
-1.6125861179882022,-0.6692079071467082,3.0
-1.5473204286277937,-0.6496895995175175,3.0
-1.6936064025672466,-0.6564191412760387,3.0
-1.62880463586873,-0.701297933017727,3.0
-1.5749318164936261,-0.6988552816659064,3.0
-1.6019467894333355,-0.6585605891085714,3.0
-1.6083905740068913,-0.677402720136991,3.0
-1.6005020245419674,-0.711047233136289,3.0
-1.5793135154351334,-0.7550642259492278,3.0
-1.6062095782321708,-0.695348963774708,3.0
-1.3451183249668734,-0.7395395946907198,3.0
-1.2632476930517664,-0.6945255143656556,3.0
-1.2207825242060169,-0.6860164483667434,3.0
-1.3856475088581897,-0.652196965683827,3.0
-1.23824527094783,-0.6876148776530089,3.0
-1.3285051266127956,-0.6891158352433776,3.0
-1.1014966095041687,-0.6761286638714972,0.0
-1.1352208841781146,-0.6692523819369125,0.0
-1.5064301200926624,-0.6147846123742849,3.0
-1.5016244459056145,-0.6173566933550835,3.0
-1.3998291079789706,-0.6441121412465645,3.0
-1.1926787178546288,-0.6877317904248634,3.0
-1.2096631608646637,-0.6556215245295599,3.0
-1.2142468605748535,-0.6798110167107497,3.0
-1.7259411729424436,-0.6783207117647414,3.0
-1.7563669894482719,-0.6786280405545365,3.0
-1.631506013320452,-0.6605656830932921,3.0
-1.4697175123595387,-0.6675466272587168,3.0
-1.511526345154638,-0.6475313737701173,3.0
-1.3140185955472006,-0.725093809989803,3.0
-1.1306495681669937,-0.7431601621926825,3.0
-1.168670453785619,-0.7048271540943,3.0
-1.4683881955014255,-0.7006204248364108,3.0
-1.5696777991370634,-0.7019275042994217,3.0
-1.5142600800136046,-0.7073089539141448,3.0
-1.5997238488714463,-0.712758846768883,3.0
-1.3684083344898887,-0.652396436449474,3.0
-1.5249994102674034,-0.6474711863294814,3.0
-1.344027494184377,-0.6159012758193552,3.0
-1.5759219797869175,-0.5885221156005775,3.0
-1.654536497795239,-0.5831068438400104,3.0
-1.6462889542153727,-0.5950708287210824,3.0
-1.6437826533134992,-0.5702621515864492,3.0
-1.6361260651795213,-0.56033761546816,3.0
-1.554626278446208,-0.6141736832202208,3.0
-1.5643726490875711,-0.5283690297428488,3.0
-1.4828430349500485,-0.518795231940123,3.0
-1.511359897586508,-0.5803123889081903,3.0
-1.528613852498859,-0.5899357215071916,3.0
-1.6330964531234473,-0.5655899017700142,3.0
-1.5711726314569245,-0.6069370755901484,3.0
-1.5508592370842909,-0.6217381259804818,3.0
-1.3921655956261587,-0.672829007280889,3.0
-1.0832921723987685,-0.6585691112240597,0.0
-1.6412502534329427,-0.560003122435246,3.0
-1.550762031704503,-0.6307361483555326,3.0
-1.5884134037218798,-0.5418781806883847,3.0
-1.4473023512546144,-0.6042217165427037,3.0
-1.5023741257524716,-0.5877045251459232,3.0
-1.48769345024341,-0.5913290873895211,3.0
-1.6428556069380427,-0.4943450162882144,3.0
-1.6064850822469396,-0.5203928622780615,3.0
-1.6535949371918415,-0.4818438718152735,3.0
-1.6448214192966844,-0.4920413819452959,3.0
-1.6093453172576846,-0.5276174856832284,3.0
-1.4938225823341729,-0.544913385382748,3.0
-1.6212645610324432,-0.5128699648308056,3.0
-1.6003118748401357,-0.503740115981796,3.0
-1.5349640269600984,-0.5182839050108277,3.0
-1.6514793220218826,-0.4937806924532267,3.0
-1.6052353939054196,-0.5625400496896554,3.0
-1.566775219864986,-0.5475512464424716,3.0
-1.4358114769411947,-0.5375095312362187,3.0
-1.4616679748067196,-0.5208157722591661,3.0
-1.4636332545331436,-0.6056180119022322,3.0
-1.4264585883508911,-0.5735620744931664,3.0
-1.5046439379495464,-0.6015987691850846,3.0
-1.608287243356596,-0.5888566086334914,3.0
-1.528033150223167,-0.5977726056469678,3.0
-1.5241931382473821,-0.626716905638385,3.0
-1.5666738865855083,-0.5213779655652817,3.0
-1.5519881510703755,-0.4589225769451795,3.0
-1.5371893643669687,-0.527605235142214,3.0
-1.5582472454223342,-0.6528209443272327,3.0
-1.642043209647514,-0.4274067286051818,1.0
-1.6486140270050667,-0.39538248281308797,1.0
-1.640339851814299,-0.3975239306456207,1.0
-1.6294286145121355,-0.43442575597419464,1.0
-1.6268284371818367,-0.5211619832008764,3.0
-1.556693290926273,-0.41890778261841194,1.0
-1.5183389775391696,-0.4182225512699345,1.0
-1.5648135354060335,-0.4101406563098711,1.0
-1.5724195234792997,-0.38927478916910024,1.0
-1.5814931796293088,-0.450738150283148,1.0
-1.579352530745103,-0.4440988896855805,1.0
-1.5481859559820694,-0.48408572082090223,3.0
-1.4805328758624594,-0.3947134967472601,1.0
-1.4392944921728548,-0.22111054740048278,1.0
-1.4845916665217949,-0.27746703080819457,1.0
-1.4864372371572196,-0.09212726422132911,1.0
-1.4864654666647743,-0.18045712704431421,1.0
-1.284339662569085,-0.03787893913252403,1.0
-1.4538378817277233,-0.17853938474334818,1.0
-1.3547632291707044,-0.20034268458782686,1.0
-1.382127608845432,-0.16741429560565113,1.0
-1.34125767349264,-0.1648952115305452,1.0
-1.3361643779078636,-0.17794390192360643,1.0
-1.2604847965788637,-0.07716828837835402,1.0
-1.2217786796117611,0.03652472171821874,1.0
-1.2712346463189685,-0.06148120429335127,1.0
-1.3233713509794498,-0.10976857591423198,1.0
-1.275415542914284,-0.09464794619308911,1.0
-1.314217134206466,-0.03489220397000016,1.0
-1.234067170671659,0.04382231573725386,1.0
-1.2032208410297076,0.06903259756427095,1.0
-1.1831319511369673,-0.05534608009013574,1.0
-1.1911719013098618,-0.028750155547950414,1.0
-1.2156607327975766,-0.024338629202234157,1.0
-1.2132686815064673,-0.03474280063284672,1.0
-1.1967608111735022,-0.08499665040264194,1.0
-1.2849848133431567,-0.022704513557361538,1.0
-1.329409669277041,0.0027760791202985978,1.0
-1.323104235922115,0.011361577842496046,1.0
-1.3250014718826875,-0.03412787673714742,1.0
-1.316607054968703,-0.031192540583662085,1.0
-1.2642790021838997,-0.05829499836518047,1.0
-1.3021432939304283,-0.0367319156510269,1.0
-1.2923938606538117,0.01674036429612908,1.0
-1.2931595194672094,-0.11860334651446086,1.0
-1.3046824848717644,-0.09330890879699726,1.0
-1.3974411845875512,-0.16423794337351363,1.0
-1.4180095766345602,-0.17356380087875312,1.0
-1.3443996709467154,-0.26039616822078665,1.0
-1.3891138793330369,-0.31056879157733447,1.0
-1.4857369589485832,-0.3271016956245464,1.0
-1.3762590670673336,-0.2647453765969951,1.0
-1.3862730853982492,-0.35012658746104447,1.0
-1.3629587079512597,-0.3060664514384465,1.0
-1.3709918670633747,-0.16735091237170727,1.0
-1.5010649157605889,-0.20875481152306016,1.0
-1.504067363573544,-0.23716701192867953,1.0
-1.5232381286804797,-0.29013542179759255,1.0
-1.5040685619960348,-0.1862385834547672,1.0
-1.573837923075876,-0.20380585926936592,1.0
-1.5144785923810455,-0.22543392311411745,1.0
-1.445422159525018,-0.19384883258577768,1.0
-1.4893898838577906,-0.24860209301726174,1.0
-1.4577873496243106,-0.290790026793534,1.0
-1.4769658378984072,-0.3303195931696891,1.0
-1.5760856310359028,-0.42910928749006944,3.0
-1.5543455812673137,-0.35914724670536086,1.0
-1.575433822359106,-0.323258487855453,1.0
-1.5354726907283034,-0.27973471247639703,1.0
-1.5249980786868582,-0.2627773005514265,1.0
-1.5525226475011544,-0.33214732062581054,1.0
-1.5579063608028039,-0.318553214841501,1.0
-1.503895855999343,-0.5077665492338868,3.0
-1.5225018977971272,-0.47446558401520894,3.0
-1.5219207960472718,-0.5261815092234576,3.0
-1.5358920054419365,-0.4770997166494063,3.0
-1.5538735359640972,-0.5412776378625719,3.0
-1.5918913589474686,-0.4424115108189063,3.0
-1.5527680577956053,-0.4397645950114765,3.0
-1.5519484699701334,-0.512614833998376,3.0
-1.536174566833594,-0.5521947341191337,3.0
-1.6437433716874204,-0.5965081367613981,3.0
-1.6451180954421194,-0.6283414339033333,3.0
-1.6331628989926448,-0.6550201827554201,3.0
-1.605318617689485,-0.654141872227912,3.0
-1.6566856687949332,-0.6257895929468194,3.0
-1.6749122101373808,-0.5843209789809776,3.0
-1.4421773640528657,-0.5804207795645565,3.0
-1.6091242748872079,-0.5935432395198129,3.0
-1.6797045685189784,-0.5489616565557774,3.0
-1.5805794490593026,-0.5649643252299547,3.0
-1.5463969775198088,-0.6223186950981191,3.0
-1.521443424421875,-0.6034973367262021,3.0
-1.5360165082228978,-0.7133569927497148,3.0
-1.7508634338975686,-0.6280564756666949,3.0
-1.773089111090934,-0.766636459833949,3.0
-1.8518040302723515,-0.6188720320153386,3.0
-1.8986311906675417,-0.7764874927061522,3.0
-1.7401217067987886,-0.6904372957762749,3.0
-1.8061025880699377,-0.7326465348412677,3.0
-1.8569584454041455,-0.6842329293847172,3.0
-0.8571341357842586,-0.6042850997766476,0.0
-1.324033812300607,-0.6192190419053759,3.0
-0.3354475098486367,-0.5732081403842949,3.0
-0.1390329878686767,-0.6895776273763973,3.0
-0.0036498622739535957,-0.7331496059711837,3.0
0.1597103032042699,-0.7157362608675916,2.0
0.5755708969034132,-0.709767850548615,2.0
-0.5882981437529019,-0.6929233566538638,3.0
-0.3596473883580777,-0.6680648784068463,3.0
-0.6093427090028171,-0.5641422074014472,0.0
-0.5255018705132695,-0.6194757706344596,3.0
-0.7099489455027405,-0.6884327344237722,3.0
0.19419610879192398,-0.7359371366841696,2.0
-0.028702751280547004,-0.6324040861462492,3.0
-0.3804735743986064,-0.6007577429128376,3.0
-0.26540530791511674,-0.6149430704591446,3.0
0.07773261221334181,-0.545920060274798,3.0
0.9744293375712726,-0.7453149258306657,3.0
-0.08038991434902287,-0.5405561875232694,3.0
-1.1039704198407434,-0.5109929688945177,0.0
-0.5788404597737035,-0.5911661019308082,0.0
-0.6582332866106007,-0.5788689555973673,0.0
-0.3918585880586951,-0.5935237984438554,3.0
-0.5212445411946688,-0.5959544655707707,3.0
-0.7706852636391965,-0.6901938828526416,3.0
-0.25381869296050896,-0.6128279879214037,3.0
-1.3405783010985608,-0.7929064134587087,3.0
-1.3860376619578865,-0.7874466669079373,3.0
-1.7310485832809976,-0.8964264145072878,3.0
-1.8704393668421264,-0.7147727291852009,3.0
-1.8908877834820272,-0.7616640717626622,3.0
-1.4617297601440093,-0.4793849751808033,3.0
-1.8141352145498346,-0.7101079362198182,3.0
-1.723417694651539,-0.584570517175118,3.0
-1.6342866198146035,-0.736759254512677,3.0
-1.9717726463196414,-0.6564047602061522,0.0
-1.7518389498048648,-0.5756907391524667,3.0
-2.0114012822883476,-0.6535932610433557,0.0
-1.8803822787719373,-0.5895053546750348,3.0
-2.185960173308409,-0.586725280813101,0.0
-2.2265163882847894,-0.6264276863440024,0.0
-2.1031094981121528,-0.60043230462763,0.0
-1.9322255030802917,-0.6519964296537442,0.0
-1.6956377286887045,-0.6516728555812995,3.0
-1.7106530303887348,-0.6362190644077877,3.0
-1.7299416403739063,-0.5990461292802436,3.0
-1.5561300323557212,-0.5710230167098849,3.0
-1.6263559924044566,-0.5578145366514189,3.0
-1.5871231021737364,-0.6147792860521047,3.0
-1.3509904620124435,-0.5889756519342181,3.0
-1.7204148473644203,-0.6933183034435225,0.0
-1.7275003206026305,-0.6779577229081636,3.0
-1.685169108759712,-0.6399474899338986,3.0
-1.5159625057404373,-0.6495138308855722,3.0
-1.6295517857125517,-0.6975900138320097,3.0
-1.6681511099199422,-0.593545103732576,3.0
-1.627013926351761,-0.5785469794215767,3.0
-1.583941556777473,-0.6327167412582244,3.0
-1.600641174708924,-0.5430736737017213,3.0
-1.6245513012917645,-0.575056640496919,3.0
-1.6320642118849324,-0.6532931227885037,3.0
-1.5819214159325936,-0.6474251136426231,3.0
-1.580089427418728,-0.5977920467229254,3.0
-1.5568110026464546,-0.5904406568498706,3.0
-1.5473615744666354,-0.6420516535111702,3.0
-1.5431147646343404,-0.6575419299916162,3.0
-1.5062199966826553,-0.6137374574336658,3.0
-1.4929252302048706,-0.5250968037114685,3.0
-1.495392116322611,-0.4584264300340978,3.0
-1.5101392377008702,-0.5419247860074611,3.0
-1.444729071851325,-0.5747133590324077,3.0
-1.444406163569153,-0.5625749370999356,3.0
-1.459986588052498,-0.6110439363071597,3.0
-1.4836751396326437,-0.6570636262598378,3.0
-1.5658100902859413,-0.7360362062767205,3.0
-1.5615086856512999,-0.6928487881433416,3.0
-1.679853439223914,-0.707949710472418,3.0
-1.6265424136807622,-0.7263241904134197,3.0
-1.5675275628729333,-0.6983484821104642,3.0
-1.4991550297848386,-0.6291909822910686,3.0
-1.4457172377737992,-0.7726072669979067,3.0
-1.4010874515940333,-0.8000498104506283,3.0
-0.5852293832288036,-0.7386953726251647,3.0
0.3328125782661123,-0.7054729706586442,3.0
0.6325779905654313,-0.6695607759911437,3.0
1.405520549544579,-0.5109021551013461,3.0
1.6507279111203168,-0.5570949505248795,3.0
0.46285287008191844,-0.5093727016873135,3.0
-0.9906084406676675,-0.4082247782216681,1.0
1.8412147691459786,-0.5601328183803329,3.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
42.0,42.0,4.0
-0.18877284754808663,-0.619256326160637,3.0
1.1558981995137079,-0.6228960684224483,2.0
-0.2698274869051933,-0.7230325233060817,3.0
-0.736149923255267,-0.6984049411255739,3.0
-1.2039594687580408,-0.6836590181698052,1.0
-1.4113659218211938,-0.7978247393598671,1.0
-1.4086244637950665,-0.5754518536026866,1.0
-1.3483767025605853,-0.6480219280429098,1.0
-1.4035809693226744,-0.6694129705506443,1.0
-1.3695439063786985,-0.7288976029747631,1.0
-1.426974575812094,-0.7578043523948103,1.0
-1.380612802817395,-0.7558916700999153,1.0
-1.2424864881418356,-0.7257492139340715,1.0
-1.538985666522227,-0.6085914312593057,1.0
-1.1755893462976448,-0.6025913293233571,1.0
-0.8378017167991555,-0.5902997756282053,1.0
-1.44667131523432,-0.55244001125553,1.0
-0.7217925555025407,-0.6355695194179174,3.0
-0.7047584445381759,-0.6862500075943433,3.0
-2.0512465664117316,-0.5720509968906555,1.0
-2.1761632026063342,-0.44238541184022345,1.0
-2.0632706055753847,-0.578590921579563,1.0
-2.6772172543126764,-0.6708742470407708,3.0
-2.7388614440647405,0.2628651848673991,3.0
42.0,42.0,4.0
42.0,42.0,4.0
