yaw,pitch,class
0.5010082453355926,-1.270423580608985,0.0
0.7413175210344567,-1.2511454901101193,0.0
0.680025134862392,-1.2435454941493056,0.0
0.7356524447636401,-1.2512528155020495,0.0
0.7633578422159526,-1.2202071482525054,0.0
0.8271842261652276,-1.2767624366355916,0.0
0.5591320024426811,-1.255131443313641,0.0
0.8779030638613505,-1.2491927272408188,0.0
0.8340226912123331,-1.238544343938246,0.0
0.9414676590754709,-1.2612728259454182,0.0
0.9703949148359114,-1.2297435286419156,0.0
1.021124405176395,-1.218124689438118,0.0
0.6865163237033512,-1.2674950355162793,0.0
0.7005626342407562,-1.2722399896304735,0.0
0.7569699840252884,-1.195361719494829,0.0
0.8555229233247608,-1.2164117442249789,0.0
1.0007653375910661,-1.2270188485306555,0.0
0.8872334487404432,-1.2380130433007752,0.0
0.8276830362373994,-1.2380266254223344,0.0
1.0347605889059277,-1.2698239698895537,0.0
0.8761672154628369,-1.2878893899860517,0.0
0.9578410397733871,-1.2749377718147237,0.0
1.0638305901007965,-1.289461320819471,0.0
0.9862116948660012,-1.2520799933366282,0.0
0.7517219587811783,-1.2788855086566027,0.0
0.9289763682985632,-1.3298092765986074,0.0
0.6919632870808903,-1.3265040273697102,0.0
0.7611077374109445,-1.3330643252409569,0.0
0.7634925981671106,-1.3039210871161107,0.0
1.0952183403923614,-1.3537506953242562,0.0
0.9672870058437891,-1.3762076680582949,0.0
1.036419738265047,-1.395015311150598,0.0
1.127964302839867,-1.3579461061475127,0.0
1.043676319603295,-1.333575918486361,0.0
1.0544874220484717,-1.368722321182409,0.0
0.9997357595136415,-1.3717424790166135,0.0
1.0257079717285302,-1.2798763377401667,0.0
1.0207204036390298,-1.2736348202514025,0.0
0.9999786398050567,-1.2524798669743036,0.0
0.8861663200916485,-1.2893454733120524,0.0
0.8911048860170914,-1.29605184556909,0.0
0.923928612768427,-1.3193505103656482,0.0
0.9377285809049997,-1.3188342565883364,0.0
0.9633354074183296,-1.321176506767061,0.0
1.0394102018530968,-1.2991460392815986,0.0
1.0512466213179543,-1.2879616948096473,0.0
1.157584779432055,-1.2919147579737063,0.0
1.1234901922085336,-1.2889559860026283,0.0
0.9598203010955338,-1.2810191001639197,0.0
0.9665655555044866,-1.2728850072464906,0.0
0.9700159470127934,-1.3065162044403382,0.0
0.807537021539277,-1.2614461977323823,0.0
0.9407637855993629,-1.2882783446632577,0.0
1.0429191829053854,-1.2333814066909636,0.0
1.0494764181413785,-1.2433111359733788,0.0
0.9648129291911055,-1.2544972115000386,0.0
0.934784722636026,-1.2545299683814466,0.0
0.7893132765159737,-1.2384130500965052,0.0
0.8910303175065692,-1.2304999995495527,0.0
1.1986592455565652,-1.25511426592461,0.0
1.1734391100335149,-1.188076242858754,0.0
1.0761077627260618,-1.1808871726541394,0.0
1.0688599698194112,-1.2324520966285806,0.0
1.1321864784320783,-1.2457266230820807,0.0
1.1219530156273398,-1.2404335904155481,0.0
1.007643217422305,-1.2597778604675023,0.0
0.9998412206928087,-1.2604859950013543,0.0
1.0864328382722992,-1.2092766030324387,0.0
1.0385129828818493,-1.1899219466522333,0.0
1.093450800376876,-1.1860734125609598,0.0
1.0802958498563204,-1.2169928459748343,0.0
1.162425341029383,-1.17307532222861,0.0
1.2383912121755662,-1.25608871656747,0.0
1.3054868926790226,-1.2544950809711666,0.0
1.025398246093754,-1.2231217117494881,0.0
1.0925043129254617,-1.2340558522370264,0.0
1.1053790988993408,-1.2868736603462954,0.0
0.9623953115535315,-1.3193192182228397,0.0
1.1244292228088957,-1.305393948356979,0.0
1.3946431343882595,-1.1962754500648352,0.0
1.4488613657567466,-1.1853772622520131,0.0
1.4834776662378146,-1.2097370635849134,0.0
1.2879723474540077,-1.168640892697519,0.0
1.3454987575285913,-1.2615467320635327,0.0
1.0445636848785094,-1.263604556637837,0.0
0.9731861739744235,-1.3082788176078073,0.0
0.8929512556008433,-1.2618336876709888,0.0
1.034061775435891,-1.2844340716297284,0.0
1.1243184353075484,-1.2907789197687876,0.0
0.9818776665080062,-1.2949025584006661,0.0
0.9582050938944009,-1.3178435606628267,0.0
1.191391745257848,-1.2583722440441585,0.0
1.0599833875900682,-1.279945446770454,0.0
1.2303719015011199,-1.2459844170756003,0.0
1.110231644721574,-1.253697197908579,0.0
1.01023766895626,-1.2178462559461503,0.0
1.206348057939733,-1.2007250596141397,0.0
1.1743485795457769,-1.1633473273987684,0.0
1.2818153853298533,-1.1788238885996005,0.0
1.3242073172456257,-1.145064327041211,0.0
1.2289809324637715,-1.147902324656854,0.0
1.2265635811423063,-0.9317950579963031,3.0
1.1921922914815257,-0.9153726751343295,3.0
1.085084479812392,-0.8160506149120422,3.0
1.2002060095176832,-0.9167548557400806,3.0
0.8971771596185811,-0.8350533345541936,3.0
0.9620283279553186,-0.7516391344712768,3.0
0.975082610986669,-0.8478439646376262,3.0
1.0044410325275934,-0.7750589730974338,3.0
0.9665394565258039,-0.8412505104108081,3.0
0.9456972915187347,-0.7356436563320429,3.0
0.9106346452389695,-0.6873182015075741,3.0
0.9995243045230893,-0.7633522495776633,3.0
0.9394756145800917,-0.6490989103877379,3.0
0.867730587445575,-0.6406590865771677,3.0
1.0171035645625932,-0.6283121391313424,3.0
0.9602602553076149,-0.5550581649231869,3.0
0.8766921245136916,-0.6068406691586876,3.0
0.7865766121798085,-0.644025055878919,3.0
0.7677821517349012,-0.7101763794598331,3.0
0.49496872861551106,-0.5767163224882563,3.0
0.42543146202467,-0.4246695316367984,3.0
0.31048143989357985,-0.5727817682937733,3.0
0.26539252474188435,-0.525354597704988,3.0
0.365874924251119,-0.5682155122887234,3.0
0.27514022696379237,-0.5893591471311894,3.0
0.12814731691297782,-0.6250076888507722,3.0
0.2990535493399408,-0.8074374193145081,0.0
0.49606541835240564,-0.8760710753474851,0.0
0.4293931804622719,-0.8711088072883405,0.0
0.42754521298186593,-0.8700043943842846,0.0
0.36853728639287126,-1.0548667893457533,0.0
0.3051356766374638,-1.0500239640614988,0.0
0.42140636035312423,-1.0371487786134563,0.0
0.4770962545399893,-1.118739778614105,0.0
0.363657576327519,-1.078465459239109,0.0
0.6691847376452246,-1.1149217377173126,0.0
0.453292654400752,-1.1258313771228223,0.0
0.524345525967957,-1.1800858274821346,0.0
0.43529101701236134,-1.2631201276355517,0.0
0.6295819343390922,-1.2323983007745611,0.0
0.4577907334818958,-1.1850168033984707,0.0
0.6036304947807061,-1.1729280494203287,0.0
0.6119075994486723,-1.1808099409825272,0.0
0.5179749783243786,-1.2798779356368206,0.0
0.6241802447000845,-1.2394514166055268,0.0
0.6028935981070812,-1.2654434693705368,0.0
0.6560945019391581,-1.234851604770742,0.0
0.7039392561868676,-1.3163335483247518,0.0
0.712221420860905,-1.2956767393295523,0.0
0.85039047927196,-1.189947779314807,0.0
0.8920140892132445,-1.2887535857597823,0.0
0.9318864044216928,-1.2698640504639593,0.0
1.11822432378512,-1.2498545227717035,0.0
1.2169197422029117,-1.2593428331034378,0.0
1.0574043823904353,-1.2789359755592598,0.0
1.0554086094695299,-1.0825414272874752,0.0
0.8709159944254187,-1.0953139478754954,0.0
0.8354999466690001,-1.0856075246504835,0.0
0.9498041522357459,-1.1097000777679944,0.0
1.016254282490967,-1.1194010415127715,0.0
0.9898533013405755,-1.0919575659536684,0.0
0.959718568341893,-1.0991164092799106,0.0
0.9945186269381763,-1.1238846063659744,0.0
0.753964873051243,-1.1167360162099291,0.0
0.8294521741495391,-1.128870709716875,0.0
0.8568134911890132,-1.1372310381689064,0.0
0.9240037139111673,-1.082031165622616,0.0
1.001737924021163,-1.2388499416733325,0.0
1.031239090996516,-1.2633286531489047,0.0
0.9635066486764217,-1.2229764363120241,0.0
0.9116234769517159,-1.255905091610309,0.0
1.1082265507368536,-1.2008211997294915,0.0
1.030469171125374,-1.1770285185507237,0.0
1.0580070557451202,-1.1920575355303678,0.0
0.9436208248167999,-1.165580121656691,0.0
1.015985569536978,-1.1915319606892407,0.0
1.06499199465218,-1.1890851814377303,0.0
1.0551103354274411,-1.2323667423156437,0.0
0.9328621866450978,-1.2204473653828305,0.0
0.8233234415329397,-1.2250564982814305,0.0
0.7607338295938975,-1.2496611772765638,0.0
0.7499541524495836,-1.3005295514678947,0.0
0.7683536661048322,-1.2862271779916787,0.0
0.8206091477499309,-1.3042144343101827,0.0
0.9889827139802286,-1.2162715287935864,0.0
1.0451623634915592,-1.2123223272131076,0.0
0.859493962826178,-1.2323141448841144,0.0
0.9578857808797003,-1.1987469967144833,0.0
0.9911723650284917,-1.2418213636595885,0.0
0.958580066975884,-1.2574300176504885,0.0
0.9512923266528822,-1.1973617534734786,0.0
1.2373778793807912,-1.209891260612029,0.0
1.005598442337342,-1.2591233886296151,0.0
1.0661225065349187,-1.2270046006188235,0.0
1.0669078727403831,-1.254808002399251,0.0
1.1517868114228436,-1.234716848819584,0.0
1.108540271113265,-1.1963408306695968,0.0
1.143466030913,-1.1963825091406566,0.0
0.8580976674666494,-1.2251632910411427,0.0
0.8082643308329777,-1.2222821502158405,0.0
0.8744617271007502,-1.209725878308335,0.0
0.44535883119729697,-1.1599330217232324,0.0
0.6823506071262493,-1.1657437729056763,0.0
0.5952106446783115,-1.1910970664832308,0.0
0.6611707532929582,-1.199661393074762,0.0
0.6671524794173851,-1.2275994176482927,0.0
0.8290963758279045,-1.2723365292199889,0.0
0.832844508746082,-1.2705635297242686,0.0
0.7684929494298434,-1.2506791706032465,0.0
0.9227573545210102,-1.2610407314564176,0.0
0.9771343102904662,-1.2508938213871068,0.0
0.769829057348736,-1.2611500542191656,0.0
0.7397912634137322,-1.2391592678339454,0.0
0.7839195763602363,-1.2424298959686715,0.0
0.635591623654965,-1.2271521397432141,0.0
0.5867399281990965,-1.0012621502924204,0.0
0.46780581707724783,-0.9072753338399435,0.0
0.6766911234937218,-0.9488171847357626,0.0
0.7190487006314321,-0.9358957934428072,0.0
0.7291412822145055,-0.9658317214661153,0.0
0.37207716011380454,-0.9128530584270056,0.0
0.4832984904026748,-0.8260939280149491,0.0
0.4840361860246267,-0.7548631572869268,0.0
0.49648912728183725,-0.8039707825235519,0.0
0.4362561465914061,-0.7758909446219744,0.0
0.4012622098677649,-0.7201475208971988,3.0
0.4279284418627284,-0.6295353290200159,3.0
0.4414692844252362,-0.6073341529086793,3.0
0.3894505578010455,-0.46509418645532913,3.0
0.36708346675379694,-0.5030413025117593,3.0
0.42245751003537857,-0.48741973218957235,3.0
0.4191048565390778,-0.4905872959901127,3.0
0.4193093873107959,-0.4884386576226367,3.0
0.4196558645686152,-0.48921789855759396,3.0
0.4202649295099163,-0.4743763681186913,3.0
0.4608480424133068,-0.5057774342157065,3.0
0.4150496611472141,-0.7481927377046053,0.0
0.3522110436462495,-0.7375337017576721,0.0
0.5312734732276891,-1.0680980394315396,0.0
0.772249071831291,-1.1455667323808545,0.0
0.7903444524900525,-1.1604936171326943,0.0
0.747210297578475,-1.144569911184838,0.0
0.7637898069447633,-1.1768154656635172,0.0
0.7050785565012034,-1.2114176513908077,0.0
0.3484229633117208,-0.947995865855582,0.0
-0.22796712194300078,-0.600436299369265,3.0
0.3232206709679739,-0.571566035256152,3.0
0.2501054474526115,-0.6172467048020631,3.0
0.2738890738836731,-0.577279314742699,3.0
0.25583124379628186,-0.5254941473461082,3.0
0.2601503584521723,-0.4877249304504955,3.0
0.19337771938894263,-0.394340121562431,3.0
0.23847861876554355,-0.4228404726001319,3.0
0.24192634711276012,-0.4314704461125337,3.0
0.27006450824221034,-0.4354209792735573,3.0
0.348226954655491,-0.4407534267242229,3.0
0.2991795168595016,-0.4284288498315542,3.0
0.3084526437751575,-0.43188483397815003,3.0
0.29777629728113886,-0.38948864100463365,3.0
0.2900307595667524,-0.35746812363806585,3.0
0.3198163521465256,-0.42784162281119176,3.0
0.2265351402248652,-0.22741664654568142,3.0
0.30545126122663824,-0.29845007703692894,3.0
0.30805982751437083,-0.3784903183348244,3.0
0.2845901877758295,-0.3487468037002744,3.0
0.2533774071678828,-0.2338859974657019,3.0
0.2648162166819912,-0.3054645770320886,3.0
0.2672207848302237,-0.2606688759164108,3.0
0.31066200221548723,-0.4538085087039004,3.0
0.36175314983200335,-0.42346871230128164,3.0
0.3071274548167341,-0.46206830282478106,3.0
0.3249740962296821,-0.46192555739035285,3.0
0.34963656582046987,-0.4294179478604096,3.0
0.28345408325480176,-0.41960792766899374,3.0
0.3363868067651077,-0.4128951638253401,3.0
0.18701835702194244,-0.2470393500896033,3.0
0.14711994283481133,-0.20365832014497554,3.0
0.16462143857048506,-0.20103776963233758,3.0
0.16058222214516188,-0.20391052150020603,3.0
0.1954435334465171,-0.2614917926932453,3.0
0.23470012581093913,-0.28502508198183946,3.0
0.23486550811463303,-0.2928212197569374,3.0
0.3234078911926065,-0.38035559636231586,3.0
0.33375906571752645,-0.3698851122205603,3.0
0.3207391374642381,-0.39782460153269067,3.0
0.30670001746177633,-0.39091902482611524,3.0
0.3052499262482282,-0.38834747647753465,3.0
0.2762686083176589,-0.4109670351961227,3.0
0.27887850618593657,-0.4102881954342615,3.0
0.28861422418293925,-0.41694157078560645,3.0
0.26635792063703806,-0.4252200070341177,3.0
0.26689508022890707,-0.4197714457599246,3.0
0.33549518043214915,-0.3562497274393546,3.0
0.32745030341123776,-0.36711569100298697,3.0
0.31167027500419126,-0.32198176842886905,3.0
0.3189673363910084,-0.3987532458048013,3.0
0.36273718785478765,-0.3041460459763904,3.0
0.3638410681266255,-0.3365513901204746,3.0
0.35631417593773457,-0.3419629334555156,3.0
0.1604085840420887,-0.36059920213167207,3.0
0.16175880671475887,-0.3631539725653851,3.0
0.21314077152231167,-0.44394815476788196,3.0
0.11801239106857228,-0.4143204876407504,3.0
0.12665674565086046,-0.40366651169988843,3.0
0.12522236708774379,-0.4114029946665686,3.0
0.29625430071815856,-0.3920109208730477,3.0
0.27337987748325,-0.40354453892196285,3.0
0.26566949349525254,-0.7512391276755469,0.0
0.12448547041411888,-1.1497582816205303,0.0
0.8186338811694192,-1.2125377769452952,0.0
0.8270236375514958,-1.1667246151351525,0.0
0.9216273752704897,-1.1933358528536058,0.0
0.944360650967624,-1.2204199348236027,0.0
