,index,class,gazex,gazey,fps
0,0,1,880.0,360.0,22.478597574373897
1,1,1,880.0,360.0,23.271823382215047
2,2,1,880.0,360.0,13.245323893224027
3,3,1,860.0,360.0,23.54921732881173
4,4,1,860.0,360.0,23.18511926149084
5,5,1,860.0,360.0,22.771739897605176
6,6,1,860.0,360.0,9.246436940740235
7,7,1,860.0,360.0,23.56403514685724
8,8,1,860.0,360.0,23.455845920689868
9,9,1,860.0,360.0,13.160210974833
10,10,1,860.0,371.25,23.423491042308896
11,11,1,840.0,393.75,23.261498189239703
12,12,1,860.0,382.5,23.22453183313215
13,13,1,-1.0,-1.0,9.338668056010135
14,14,1,840.0,405.0,23.656136669994304
15,15,4,620.0,686.25,23.13677509749949
16,16,4,-1.0,-1.0,23.879438640439524
17,17,4,-1.0,-1.0,9.392118268518082
18,18,4,-1.0,-1.0,23.39657499860545
19,19,4,-1.0,-1.0,23.38926870615527
20,20,4,-1.0,-1.0,12.735676438884418
21,21,4,-1.0,-1.0,0.3724400156637236
22,22,4,-1.0,-1.0,24.102425008619697
23,23,4,-1.0,-1.0,24.04549623922216
24,24,4,-1.0,-1.0,13.437338613049356
25,25,4,-1.0,-1.0,24.27301399908563
26,26,4,-1.0,-1.0,23.73176113795562
27,27,4,-1.0,-1.0,23.824098424906136
28,28,4,-1.0,-1.0,9.517605386111294
29,29,4,-1.0,-1.0,23.73659607701101
30,30,4,-1.0,-1.0,23.69529405118355
31,31,4,-1.0,-1.0,13.18225647279196
32,32,4,-1.0,-1.0,23.473830311170808
33,33,4,-1.0,-1.0,23.263691526062985
34,34,4,-1.0,-1.0,23.23019152165003
35,35,4,-1.0,-1.0,9.29045062286251
36,36,4,-1.0,-1.0,23.55993192043904
37,37,4,-1.0,-1.0,23.772786270142205
38,38,4,-1.0,-1.0,23.254791725575643
39,39,4,-1.0,-1.0,9.374883213603995
40,40,4,-1.0,-1.0,23.4399847992042
41,41,4,-1.0,-1.0,23.3350060920314
42,42,4,-1.0,-1.0,13.151916516154929
43,43,4,-1.0,-1.0,23.51159518590976
44,44,4,-1.0,-1.0,23.22093164882132
45,45,4,-1.0,-1.0,23.176535596666888
46,46,4,-1.0,-1.0,9.265064579048865
47,47,4,-1.0,-1.0,23.66174172547825
48,48,4,-1.0,-1.0,23.402971749962337
49,49,4,-1.0,-1.0,13.174099725166863
50,50,4,-1.0,-1.0,23.62748566342568
51,51,4,-1.0,-1.0,23.36789793303248
52,52,4,-1.0,-1.0,23.349945442804017
53,53,4,-1.0,-1.0,9.299699566533263
54,54,4,-1.0,-1.0,23.501582907956003
55,55,4,-1.0,-1.0,23.792339807587584
56,56,4,-1.0,-1.0,23.235339087273008
57,57,4,-1.0,-1.0,9.29959647022305
58,58,4,-1.0,-1.0,23.61444914872534
59,59,4,-1.0,-1.0,23.55384589466118
60,60,4,-1.0,-1.0,8.459532722344132
61,61,4,-1.0,-1.0,17.72980284738426
62,62,4,-1.0,-1.0,21.8876266118385
63,63,4,-1.0,-1.0,22.990172057509632
64,64,4,-1.0,-1.0,9.084695541804114
65,65,4,-1.0,-1.0,23.17231015717798
66,66,4,-1.0,-1.0,23.058042242526195
67,67,4,-1.0,-1.0,22.79884763820188
68,68,4,-1.0,-1.0,8.76217454975422
69,69,4,-1.0,-1.0,20.46920569231069
70,70,4,-1.0,-1.0,21.967527706199064
71,71,4,-1.0,-1.0,11.46601859470808
72,72,4,-1.0,-1.0,23.09346283235053
73,73,4,-1.0,-1.0,22.567735964789566
74,74,4,-1.0,-1.0,22.653912836826954
75,75,4,-1.0,-1.0,9.247925210565771
76,76,4,-1.0,-1.0,20.81540446650124
77,77,4,-1.0,-1.0,17.300308116201467
78,78,4,-1.0,-1.0,12.918946723217614
79,79,4,-1.0,-1.0,23.459125687950245
80,80,4,-1.0,-1.0,21.62335606869068
81,81,4,-1.0,-1.0,22.238915812133488
82,82,4,-1.0,-1.0,9.025851142352362
83,83,4,-1.0,-1.0,23.455452410244938
84,84,4,-1.0,-1.0,23.46280011635452
85,85,4,-1.0,-1.0,23.14852282950036
86,86,4,-1.0,-1.0,9.313638584180842
87,87,4,-1.0,-1.0,19.798741544605303
88,88,4,-1.0,-1.0,19.91474410411513
89,89,4,-1.0,-1.0,12.708895278899734
90,90,4,-1.0,-1.0,23.777503146294176
91,91,4,-1.0,-1.0,23.73847686317124
92,92,4,-1.0,-1.0,23.13639222002802
93,93,4,-1.0,-1.0,8.679869707918927
94,94,4,-1.0,-1.0,23.55966724522409
95,95,4,-1.0,-1.0,22.62153474424525
96,96,4,-1.0,-1.0,23.0613384943588
97,97,4,-1.0,-1.0,9.25327061979624
98,98,4,-1.0,-1.0,23.886374249689624
99,99,4,-1.0,-1.0,23.43959182076774
100,100,4,-1.0,-1.0,12.933606746943369
101,101,4,-1.0,-1.0,21.49271842172688
102,102,4,-1.0,-1.0,23.033097381094898
103,103,4,-1.0,-1.0,23.49236861414033
104,104,4,-1.0,-1.0,8.264068487887535
105,105,4,-1.0,-1.0,23.41381504761692
106,106,4,-1.0,-1.0,23.21810371551304
107,107,4,-1.0,-1.0,9.304258707968607
108,108,4,-1.0,-1.0,21.96143152603608
109,109,4,-1.0,-1.0,23.35527627278144
110,110,4,-1.0,-1.0,23.339161208829733
111,111,4,-1.0,-1.0,8.466345988869802
112,112,4,-1.0,-1.0,24.014519887551028
113,113,4,-1.0,-1.0,23.58775595134324
114,114,4,-1.0,-1.0,23.652401441372348
115,115,4,-1.0,-1.0,8.788926001517101
116,116,4,-1.0,-1.0,21.399837752618662
117,117,4,-1.0,-1.0,23.701721273493742
118,118,4,-1.0,-1.0,9.384994048098523
119,119,4,-1.0,-1.0,22.05937823779696
120,120,4,-1.0,-1.0,21.47566114538798
121,121,4,-1.0,-1.0,23.423621853760967
122,122,4,-1.0,-1.0,9.168719314122828
123,123,4,-1.0,-1.0,21.95821226827493
124,124,4,-1.0,-1.0,21.386416479706305
125,125,4,-1.0,-1.0,23.33539557138088
126,126,4,-1.0,-1.0,9.154810729166892
127,127,4,-1.0,-1.0,22.029023261676794
128,128,4,-1.0,-1.0,23.43854394268758
129,129,4,-1.0,-1.0,9.375218493368084
130,130,4,-1.0,-1.0,21.85398386861466
131,131,4,-1.0,-1.0,21.434067169518205
132,132,4,-1.0,-1.0,23.34136921655704
133,133,4,-1.0,-1.0,9.14810169927741
134,134,4,-1.0,-1.0,23.19986724929476
135,135,4,-1.0,-1.0,22.749137613086585
136,136,4,-1.0,-1.0,23.058042242526195
137,137,4,-1.0,-1.0,9.268360807884386
138,138,4,-1.0,-1.0,22.97204011326356
139,139,4,-1.0,-1.0,23.04448681109176
140,140,4,-1.0,-1.0,9.379033989266548
141,141,4,-1.0,-1.0,23.42427593293793
142,142,4,-1.0,-1.0,20.31936982545212
143,143,4,-1.0,-1.0,22.942887618630856
144,144,4,-1.0,-1.0,9.339187901351124
145,145,4,-1.0,-1.0,23.0058086279242
146,146,4,-1.0,-1.0,22.86284920007631
147,147,4,-1.0,-1.0,23.118028991897702
148,148,4,-1.0,-1.0,9.304465109675588
149,149,4,-1.0,-1.0,23.48329302158918
150,150,4,-1.0,-1.0,23.18037824275182
151,151,4,-1.0,-1.0,9.399400758799814
152,152,4,-1.0,-1.0,20.464212180056403
153,153,4,-1.0,-1.0,23.051705944424903
154,154,4,640.0,618.75,23.04803248690797
155,155,4,640.0,618.75,9.289030923542686
156,156,4,700.0,596.25,22.200894534868333
157,157,4,600.0,663.75,22.47932041696814
158,158,4,600.0,663.75,22.99344893181956
159,159,4,-1.0,-1.0,9.337940369750294
160,160,4,840.0,382.5,23.06209930169901
