,index,class,gazex,gazey,fps
0,0,3,515.375,433.125,20.33986547759334
1,1,3,515.375,446.25,17.367790342817155
2,2,3,515.375,433.125,18.856143537271222
3,3,3,515.375,433.125,19.042686304243205
4,4,3,515.375,433.125,8.630539277013234
5,5,3,515.375,433.125,21.03810560423741
6,6,3,515.375,433.125,20.77231351340643
7,7,3,515.375,433.125,20.890256900656446
8,8,3,515.375,433.125,5.478746902590133
9,9,3,515.375,433.125,19.417175130780983
10,10,3,482.125,420.0,19.78016090848212
11,11,3,515.375,446.25,21.054686009738468
12,12,3,515.375,446.25,5.501347037174029
13,13,3,515.375,446.25,20.084488562631385
14,14,3,515.375,459.375,19.78781302485328
15,15,3,515.375,472.5,8.742486363001579
16,16,3,498.75,459.375,20.338879163615733
17,17,3,515.375,446.25,20.109139550381872
18,18,3,465.5,367.5,20.11077867280399
19,19,3,465.5,367.5,5.504307064004913
20,20,3,465.5,367.5,21.03947751236494
21,21,3,515.375,433.125,20.9093147885042
22,22,3,515.375,446.25,20.831014805139336
23,23,3,515.375,433.125,5.499752830646377
24,24,3,515.375,446.25,21.25969516800227
25,25,3,515.375,446.25,20.821191000972973
26,26,3,565.25,406.875,8.274943377763046
27,27,3,598.5,433.125,21.30083084486156
28,28,3,581.875,446.25,20.29547763981768
29,29,3,515.375,446.25,20.5233917413281
30,30,3,515.375,446.25,0.1098693278438625
31,31,3,515.375,446.25,17.378800560191593
32,32,3,515.375,433.125,19.23939708081429
33,33,3,515.375,420.0,17.825043348179378
34,34,3,432.25,354.375,4.918498852550715
35,35,3,432.25,341.25,19.18343227742153
36,36,3,399.0,315.0,18.948827417336425
37,37,3,415.625,328.125,7.779763693357817
38,38,3,415.625,315.0,16.541140837960626
39,39,3,448.875,301.875,18.768056344834683
40,40,3,448.875,315.0,19.181589935197085
41,41,3,448.875,315.0,5.058644179000791
42,42,3,465.5,328.125,20.25274990584168
43,43,3,465.5,328.125,19.56389756984934
44,44,3,465.5,341.25,17.531930546150694
45,45,3,482.125,315.0,5.469858620793085
46,46,3,515.375,446.25,21.4188527394637
47,47,3,565.25,406.875,21.366588216115986
48,48,3,515.375,459.375,8.926406115656045
49,49,3,515.375,459.375,21.638862520120515
50,50,3,515.375,459.375,21.17351533630838
51,51,3,515.375,446.25,20.93112293273981
52,52,3,515.375,446.25,5.5728113287016185
53,53,3,515.375,459.375,20.72223155440056
54,54,3,515.375,446.25,20.820467508227807
55,55,3,515.375,459.375,20.621774701069857
56,56,3,498.75,301.875,5.504689934129623
57,57,3,482.125,301.875,20.57675495616596
58,58,3,482.125,301.875,20.65294827289066
59,59,3,482.125,446.25,8.550607815675793
60,60,3,482.125,301.875,20.65386357816778
61,61,3,498.75,459.375,20.874661570313744
62,62,3,482.125,301.875,20.53675685733032
63,63,3,482.125,446.25,5.468853006216881
64,64,3,498.75,459.375,20.56626181101397
65,65,3,482.125,301.875,20.87383047338456
66,66,3,482.125,301.875,8.688464279203885
67,67,3,482.125,301.875,20.784253872607803
68,68,3,482.125,301.875,20.85483718594464
69,69,3,482.125,301.875,20.736267050314183
70,70,3,498.75,288.75,5.521247495609913
71,71,3,515.375,275.625,20.95590784865276
72,72,3,515.375,275.625,21.02376405367338
73,73,3,515.375,275.625,20.81406162381583
74,74,3,515.375,275.625,5.521305640169655
75,75,3,515.375,275.625,20.92882519659894
76,76,3,515.375,275.625,20.84188348472501
77,77,3,515.375,275.625,8.587635029442357
78,78,3,515.375,275.625,20.707499382868427
79,79,3,515.375,275.625,20.42823119146304
80,80,3,515.375,275.625,20.61731453626693
81,81,3,515.375,275.625,5.4911485539976175
82,82,3,515.375,275.625,20.475301078365806
83,83,3,515.375,275.625,20.543194396826173
84,84,3,515.375,275.625,20.40239518627876
85,85,3,515.375,275.625,5.49312623190209
86,86,3,515.375,275.625,20.554167626347024
87,87,3,515.375,275.625,20.288801818797467
88,88,3,515.375,275.625,8.609316436157329
89,89,3,515.375,275.625,20.65833957208716
90,90,3,581.875,406.875,20.56585844222707
91,91,3,581.875,406.875,20.74683181148165
92,92,3,581.875,406.875,5.447890946167984
93,93,3,498.75,315.0,20.87954560162484
94,94,3,581.875,406.875,20.713021491782555
95,95,3,598.5,446.25,5.533973947084055
96,96,3,615.125,420.0,21.01438935428273
97,97,3,615.125,420.0,20.33621659361545
98,98,3,615.125,446.25,20.34302232526106
99,99,3,598.5,446.25,5.470671941295623
100,100,3,598.5,446.25,20.65294827289066
101,101,3,615.125,446.25,20.447950234251977
102,102,3,764.75,354.375,20.321141854932872
103,103,3,764.75,354.375,5.476157462714824
104,104,3,764.75,341.25,20.67391893690328
105,105,3,781.375,315.0,20.523592591686445
106,106,3,781.375,144.375,5.527417641647931
107,107,3,748.125,301.875,20.737292283656103
108,108,3,548.625,446.25,20.4939094404894
109,109,3,548.625,446.25,20.49130623830532
110,110,3,565.25,459.375,5.478904350802116
111,111,3,-1.0,-1.0,20.457624473232404
112,112,3,-1.0,-1.0,20.727863959160075
113,113,3,-1.0,-1.0,20.511347909647068
114,114,3,-1.0,-1.0,5.475900083163937
115,115,3,-1.0,-1.0,20.61640246749736
116,116,3,-1.0,-1.0,20.858052196053467
117,117,3,-1.0,-1.0,5.510026759921336
118,118,3,-1.0,-1.0,20.853281891674207
119,119,3,-1.0,-1.0,20.85224515769797
120,120,3,-1.0,-1.0,20.78415087981844
121,121,3,-1.0,-1.0,5.513322239135178
122,122,3,-1.0,-1.0,20.951092684632485
123,123,3,-1.0,-1.0,20.422859869603112
124,124,3,-1.0,-1.0,20.4823002583298
125,125,3,-1.0,-1.0,5.495378923067651
126,126,3,-1.0,-1.0,20.700856303827457
127,127,3,-1.0,-1.0,20.5301223690651
128,128,3,-1.0,-1.0,5.514518277186354
129,129,3,-1.0,-1.0,20.41212569531976
130,130,3,-1.0,-1.0,20.532936476854392
131,131,3,-1.0,-1.0,20.48390074281724
132,132,3,-1.0,-1.0,5.489624915907764
133,133,3,-1.0,-1.0,20.571305256239853
134,134,3,-1.0,-1.0,20.537259644810483
135,135,3,315.875,301.875,20.797961015327097
