,index,class,gazex,gazey,fps
0,0,3,465.5,446.25,16.522570148865682
1,1,3,465.5,446.25,18.74582785837512
2,2,3,565.25,288.75,8.705198665050558
3,3,3,465.5,446.25,21.29045095531055
4,4,3,465.5,446.25,21.229243010143136
5,5,3,465.5,446.25,8.772840885084952
6,6,3,581.875,301.875,21.218396037900977
7,7,3,581.875,301.875,21.210563045523045
8,8,3,581.875,301.875,21.164006640394387
9,9,3,581.875,301.875,5.564626716763251
10,10,3,581.875,301.875,21.069069793142248
11,11,3,581.875,301.875,20.864173825666946
12,12,3,581.875,301.875,5.615849633603752
13,13,3,581.875,301.875,20.862824683399488
14,14,3,581.875,301.875,20.82067421531008
15,15,3,581.875,301.875,20.726839657839207
16,16,3,581.875,301.875,5.5844530721585794
17,17,3,581.875,301.875,20.90347917528445
18,18,3,581.875,301.875,20.6434948665702
19,19,3,581.875,301.875,20.596256211820627
20,20,3,581.875,301.875,5.570672283863222
21,21,3,581.875,301.875,20.616706481454173
22,22,3,581.875,301.875,20.64440933410117
23,23,3,448.875,433.125,5.602048325851566
24,24,3,448.875,433.125,21.007547944725204
25,25,3,448.875,433.125,20.617719926068663
26,26,3,515.375,301.875,20.853489250840244
27,27,3,448.875,433.125,5.570997845611928
28,28,3,448.875,433.125,20.5806926466403
29,29,3,448.875,433.125,20.68115656187133
30,30,3,515.375,301.875,20.44814961071378
31,31,3,515.375,301.875,5.550892061899739
32,32,3,448.875,433.125,20.67289996007669
33,33,3,448.875,433.125,19.132765565342737
34,34,3,448.875,433.125,5.209784841792513
35,35,3,581.875,301.875,21.046339737767763
36,36,3,448.875,420.0,20.984530408853487
37,37,3,448.875,420.0,19.359279226054205
38,38,3,448.875,420.0,5.252669663084574
39,39,3,515.375,301.875,19.69609910261046
40,40,3,515.375,301.875,19.41169337856537
41,41,3,581.875,301.875,18.08100080612829
42,42,3,515.375,301.875,5.511960112806953
43,43,3,581.875,301.875,20.764395158296
44,44,3,581.875,301.875,20.29714728156984
45,45,3,581.875,301.875,5.478474967900867
46,46,3,581.875,301.875,19.31728435431798
47,47,3,581.875,301.875,19.063458444309106
48,48,3,515.375,301.875,20.65895008521076
49,49,3,515.375,301.875,5.451473831832792
50,50,3,515.375,301.875,19.09296333724816
51,51,3,515.375,301.875,19.397329707581243
52,52,3,515.375,301.875,20.70586376785838
53,53,3,515.375,301.875,5.459968341248021
54,54,3,581.875,301.875,20.199008904449336
55,55,3,581.875,301.875,20.4983163666753
56,56,3,581.875,301.875,5.46816854401335
57,57,3,581.875,301.875,17.637577006370766
58,58,3,581.875,301.875,20.43260991353063
59,59,3,581.875,301.875,20.57402974532041
60,60,3,581.875,301.875,5.42500417128526
61,61,3,581.875,301.875,18.539589365040776
62,62,3,581.875,301.875,20.41500691159005
63,63,3,581.875,301.875,20.6973831600452
64,64,3,581.875,301.875,5.451509259355537
65,65,3,581.875,301.875,20.490905804358764
66,66,3,581.875,301.875,19.48156956004756
67,67,3,581.875,301.875,5.308855805523139
68,68,3,581.875,301.875,20.31818864414744
69,69,3,581.875,301.875,20.46161651641104
70,70,3,581.875,301.875,19.90945037001173
71,71,3,581.875,301.875,5.321059669189568
72,72,3,581.875,301.875,20.85577047387002
73,73,3,515.375,275.625,19.375555493962324
74,74,3,515.375,275.625,19.367682234186976
75,75,3,515.375,275.625,5.327392421526999
76,76,3,515.375,275.625,21.039055367730416
77,77,3,515.375,275.625,19.574397386535992
78,78,3,515.375,288.75,5.22564191373706
79,79,3,448.875,433.125,21.11329578117056
80,80,3,448.875,433.125,20.920891442708644
81,81,3,448.875,433.125,19.514744335365
82,82,3,448.875,433.125,5.41368165625484
83,83,3,465.5,446.25,21.553131246691983
84,84,3,448.875,433.125,20.72981041061226
85,85,3,465.5,446.25,20.70739714935992
86,86,3,465.5,446.25,5.455529729441467
87,87,3,465.5,446.25,21.03831665538084
88,88,3,465.5,446.25,20.85514827263868
89,89,3,465.5,446.25,5.3877429382522575
90,90,3,465.5,446.25,21.24601855979252
91,91,3,465.5,446.25,21.06536620644973
92,92,3,465.5,446.25,19.52855506616134
93,93,3,581.875,301.875,5.374040167846504
94,94,3,581.875,301.875,20.99240744540818
95,95,3,581.875,301.875,19.40854950811176
96,96,3,581.875,301.875,19.19212237408657
97,97,3,581.875,301.875,5.319129724602172
98,98,3,598.5,301.875,20.97728875440746
99,99,3,598.5,301.875,20.497114289763424
100,100,3,598.5,301.875,5.470479290897803
101,101,3,598.5,301.875,20.665057201698808
102,102,3,581.875,301.875,21.024290970335542
103,103,3,598.5,301.875,19.4903507915929
104,104,3,598.5,301.875,5.299732884518674
105,105,3,598.5,301.875,20.969947253955954
106,106,3,598.5,301.875,19.41906300783836
107,107,3,598.5,301.875,19.135733414846683
108,108,3,581.875,301.875,5.412068011112387
109,109,3,581.875,301.875,20.864173825666946
110,110,3,465.5,446.25,19.26343152654156
111,111,3,465.5,446.25,5.383448571512917
