,index,class,gazex,gazey,fps
0,0,0,800.0,551.25,22.351025280300124
1,1,0,800.0,551.25,22.448280106827657
2,2,0,800.0,551.25,13.15418510492164
3,3,0,800.0,551.25,12.80605755285856
4,4,0,800.0,551.25,21.73845260801061
5,5,0,680.0,675.0,13.262914910369558
6,6,0,700.0,675.0,22.77161626581248
7,7,0,700.0,675.0,22.51769771349729
8,8,0,700.0,675.0,22.78311976838297
9,9,0,700.0,686.25,9.399737794560918
10,10,0,700.0,686.25,21.74983795107937
11,11,0,680.0,686.25,21.42443250311587
12,12,0,680.0,686.25,20.303533739955466
13,13,0,700.0,675.0,9.083613430818808
14,14,0,700.0,675.0,22.51540104999839
15,15,0,700.0,675.0,22.1500113540946
16,16,0,700.0,675.0,13.050430626773537
17,17,0,700.0,675.0,20.440974506679144
18,18,0,700.0,675.0,21.54604529786764
19,19,0,700.0,675.0,21.328234725788818
20,20,0,700.0,675.0,9.36713655285773
21,21,0,700.0,675.0,21.971785536551508
22,22,0,680.0,675.0,22.52555826468029
23,23,0,680.0,675.0,23.52834528176994
24,24,0,700.0,675.0,9.045159982488942
25,25,0,700.0,675.0,21.872446052919766
26,26,0,700.0,675.0,22.02277727313301
27,27,0,780.0,551.25,13.340873741630752
28,28,0,780.0,528.75,23.328516683074422
29,29,0,700.0,663.75,22.96612823741992
30,30,0,620.0,675.0,21.69291798768031
31,31,0,620.0,675.0,9.38478405821098
32,32,3,620.0,675.0,23.0728828011112
33,33,3,600.0,663.75,19.847365233192004
34,34,3,460.0,585.0,22.63655154920152
35,35,3,320.0,382.5,9.362473799696868
36,36,3,300.0,348.75,23.13677509749949
37,37,3,300.0,371.25,23.11751931831961
38,38,3,300.0,371.25,13.06298994341027
39,39,3,460.0,596.25,23.19396580326926
40,40,3,460.0,585.0,23.46437522377372
41,41,3,460.0,585.0,23.053479756840243
42,42,3,500.0,585.0,9.386737326920796
43,43,3,620.0,641.25,23.28383794646327
44,44,3,620.0,641.25,23.295606147283763
45,45,3,620.0,641.25,13.183872458265098
46,46,3,620.0,618.75,22.966002485886843
47,47,3,620.0,652.5,23.40584489868805
48,48,3,620.0,618.75,21.89162499869516
49,49,3,620.0,618.75,9.089991764552902
50,50,3,620.0,618.75,20.76789083040785
51,51,3,620.0,652.5,22.98135434416933
52,52,3,620.0,652.5,22.159021988356
53,53,3,660.0,652.5,9.433988236484891
54,54,3,660.0,641.25,23.36620557873685
55,55,3,660.0,641.25,23.19691615094048
56,56,3,660.0,641.25,13.422545938646063
57,57,3,620.0,652.5,21.70504189069608
58,58,3,620.0,652.5,22.169797558010465
59,59,3,620.0,652.5,23.31490066593292
60,60,3,660.0,618.75,9.549763777734771
61,61,3,660.0,618.75,21.96511183380204
62,62,3,660.0,618.75,21.83884992476192
63,63,3,620.0,652.5,23.45387850049208
64,64,3,620.0,652.5,9.586345133693996
65,65,3,620.0,652.5,23.241261608706253
66,66,3,620.0,652.5,22.8452907470751
67,67,3,620.0,652.5,13.138979907651631
68,68,3,620.0,652.5,22.094820683551774
69,69,3,620.0,652.5,21.53973829625521
70,70,3,620.0,652.5,21.653273310170725
71,71,3,580.0,652.5,9.195595028512171
72,72,3,580.0,652.5,22.01930880971005
73,73,3,580.0,652.5,23.21758961982153
74,74,3,580.0,652.5,21.625139852027534
75,75,3,600.0,663.75,9.266825005799632
76,76,3,620.0,652.5,21.527908803013894
77,77,3,620.0,652.5,22.96587673573087
78,78,3,320.0,348.75,13.149854841642576
79,79,3,600.0,663.75,23.228390412476188
80,80,3,600.0,663.75,21.448316066150525
